SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1658975151.9118083, 27.41796875, 30.57490599520296, 857.1399670948272, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, 858.4629779750624, 857.6343098917953, 28.707712669372558, 20:36:29,  
1658975151.9992743, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.00, 0.01, -, -, -, -, 
1658975152.0233607, -, -, -, 0.48, -0.12, 9.95, 0.03, -0.00, 0.01, -, -, -, -, 
1658975152.047178, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.0709252, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.00, 0.01, -, -, -, -, 
1658975152.0946476, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, 858.4345960788082, 857.6343098917953, 28.707712669372558, -, 
1658975152.131143, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.1548767, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.02, -, -, -, -, 
1658975152.1784897, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.202172, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.2324672, 27.423046875, 30.642085607207314, 857.1968844626152, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, 858.3766764624709, 857.5363315835572, 28.707712669372558, 20:36:29,  
1658975152.3031995, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.3269591, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.00, 0.01, -, -, -, -, 
1658975152.350676, -, -, -, 0.48, -0.12, 9.95, 0.02, 0.02, 0.01, -, -, -, -, 
1658975152.3743827, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.398104, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, 858.2470957687137, 857.6343098917953, 28.707712669372558, -, 
1658975152.4345686, -, -, -, 0.48, -0.12, 9.95, 0.04, 0.00, 0.01, -, -, -, -, 
1658975152.4583926, -, -, -, 0.48, -0.12, 9.95, 0.04, 0.01, 0.01, -, -, -, -, 
1658975152.482143, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.5061269, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.00, 0.01, -, -, -, -, 
1658975152.5365007, 27.423046875, 30.55203426814647, 857.1747934005616, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, 858.2650752505036, 857.6343098917953, 28.707712669372558, 20:36:29,  
1658975152.610721, -, -, -, 0.48, -0.12, 9.95, 0.04, 0.02, 0.01, -, -, -, -, 
1658975152.6344929, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.00, 0.02, -, -, -, -, 
1658975152.6583536, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.6823444, -, -, -, 0.48, -0.12, 9.95, 0.04, 0.01, 0.00, -, -, -, -, 
1658975152.7062042, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.03, 0.01, 858.3493219651762, 857.5363315835572, 28.707712669372558, -, 
1658975152.7430687, -, -, -, 0.48, -0.12, 9.95, 0.03, -0.01, 0.02, -, -, -, -, 
1658975152.7671819, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.01, 0.02, -, -, -, -, 
1658975152.791115, -, -, -, 0.48, -0.12, 9.95, 0.03, 0.00, 0.01, -, -, -, -, 
1658975152.815038, -, -, -, 0.48, -0.12, 9.95, 0.04, 0.00, 0.01, -, -, -, -, 
