SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1658975151.8737416, 24.2333984375, 33.90752348401748, 857.7404749431192, 0.41, -0.15, 10.00, 0.04, -0.00, 0.01, 858.7442284402041, 858.142183930201, 25.607379417419434, 20:30:32,  
1658975151.9488816, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975151.9730027, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975151.9969268, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.0208411, -, -, -, 0.41, -0.15, 10.00, 0.04, 0.01, 0.01, -, -, -, -, 
1658975152.0450785, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.02, 858.6841256010779, 858.1147629587701, 25.589961814880372, -, 
1658975152.082232, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.02, 0.01, -, -, -, -, 
1658975152.1063764, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.02, 0.00, -, -, -, -, 
1658975152.1301894, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.1541212, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.183772, 24.2384765625, 33.92417609645753, 857.8099074988868, 0.41, -0.15, 10.00, 0.04, 0.01, 0.02, 858.7148191449907, 858.1147629587701, 25.589961814880372, 20:30:33,  
1658975152.2546928, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.2786071, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.302276, -, -, -, 0.41, -0.15, 10.00, 0.04, 0.01, 0.01, -, -, -, -, 
1658975152.325969, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.00, -, -, -, -, 
1658975152.349643, -, -, -, 0.41, -0.15, 10.00, 0.04, 0.01, 0.01, 858.8260350823481, 858.1147629587701, 25.589961814880372, -, 
1658975152.3860817, -, -, -, 0.41, -0.15, 10.00, 0.04, 0.01, 0.02, -, -, -, -, 
1658975152.4098647, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.02, 0.01, -, -, -, -, 
1658975152.4336703, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.457365, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.00, -, -, -, -, 
1658975152.493002, 24.2486328125, 34.06342738551062, 857.7002247917497, 0.41, -0.15, 10.00, 0.03, 0.02, 0.01, 858.824493983909, 858.1147629587701, 25.589961814880372, 20:30:33,  
1658975152.5656157, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.00, 0.00, -, -, -, -, 
1658975152.5898108, -, -, -, 0.41, -0.15, 10.00, 0.04, 0.01, 0.01, -, -, -, -, 
1658975152.6138124, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.6379192, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.00, 0.01, -, -, -, -, 
1658975152.6620092, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, 858.7401188443664, 858.212126825971, 25.589961814880372, -, 
1658975152.699063, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.7231517, -, -, -, 0.41, -0.15, 10.00, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.7472413, -, -, -, 0.41, -0.15, 10.00, 0.04, 0.01, 0.01, -, -, -, -, 
1658975152.7712145, -, -, -, 0.41, -0.15, 10.00, 0.04, 0.01, 0.01, -, -, -, -, 
1658975152.8019128, 24.2384765625, 33.76820793573028, 857.7422362685144, 0.41, -0.15, 10.00, 0.03, 0.02, 0.01, 858.7827559011824, 858.1147629587701, 25.589961814880372, 20:30:33,  
1658975152.874872, -, -, -, 0.40, -0.18, 9.98, 0.03, 0.02, 0.01, -, -, -, -, 
1658975152.899073, -, -, -, 0.40, -0.18, 9.98, 0.03, 0.00, 0.01, -, -, -, -, 
1658975152.922902, -, -, -, 0.40, -0.18, 9.98, 0.03, 0.01, 0.01, -, -, -, -, 
1658975152.9467406, -, -, -, 0.40, -0.18, 9.98, 0.04, 0.02, 0.00, -, -, -, -, 
