SystemTime, ADC 1 (Vibration), ADC 2 (Battery), 
1658975152.9339092, 0, 356, 
1658975152.9409654, 0, 356, 
1658975152.9434273, 0, 356, 
1658975152.946185, 0, 356, 
1658975152.948571, 0, 356, 
1658975152.950897, 0, 356, 
1658975152.9532208, 0, 356, 
1658975152.955551, 0, 356, 
1658975152.9578779, 0, 356, 
1658975152.9602044, 0, 356, 
1658975152.9625306, 0, 356, 
1658975152.969683, 0, 355, 
1658975152.9723465, 0, 356, 
1658975152.9746928, 0, 356, 
1658975152.9770331, 0, 356, 
1658975152.979358, 0, 356, 
1658975152.9816854, 0, 356, 
1658975152.9840121, 0, 356, 
1658975152.9863267, 0, 356, 
1658975152.9886367, 0, 356, 
1658975152.9909432, 0, 356, 
1658975152.9982958, 0, 356, 
1658975153.0007598, 0, 356, 
1658975153.0030932, 0, 356, 
1658975153.00542, 1, 356, 
1658975153.007748, 0, 356, 
1658975153.0100741, 0, 356, 
1658975153.012402, 0, 356, 
1658975153.0147417, 0, 356, 
1658975153.0175107, 0, 355, 
1658975153.0202692, 0, 356, 
1658975153.0302732, 0, 356, 
1658975153.0327218, 0, 356, 
1658975153.0350583, 0, 356, 
1658975153.0373821, 0, 356, 
1658975153.0397074, 0, 356, 
1658975153.0425491, 0, 355, 
1658975153.0449646, 0, 354, 
1658975153.0473669, 0, 356, 
1658975153.0540476, 0, 356, 
1658975153.056588, 0, 356, 
1658975153.0637124, 0, 356, 
1658975153.066166, 0, 356, 
1658975153.068501, 0, 356, 
1658975153.0708234, 0, 356, 
1658975153.0731635, 0, 356, 
1658975153.0754943, 0, 356, 
1658975153.0782397, 0, 356, 
1658975153.0808864, 0, 355, 
1658975153.0832422, 0, 356, 
1658975153.0855708, 0, 356, 
1658975153.092965, 0, 356, 
1658975153.095399, 0, 356, 
1658975153.0977302, 0, 356, 
1658975153.100134, 0, 356, 
1658975153.1027067, 0, 356, 
1658975153.1051016, 0, 356, 
1658975153.1074138, 0, 356, 
1658975153.109737, 0, 356, 
1658975153.11206, 1, 356, 
1658975153.1144307, 0, 356, 
1658975153.1213274, 1, 356, 
1658975153.1237867, 0, 356, 
1658975153.1265652, 0, 356, 
1658975153.1291137, 0, 355, 
1658975153.132212, 0, 355, 
1658975153.1351492, 0, 356, 
1658975153.13749, 0, 356, 
1658975153.1398735, 0, 356, 
1658975153.1421962, 0, 356, 
1658975153.1445527, 0, 356, 
1658975153.1521847, 0, 355, 
1658975153.1548738, 0, 355, 
1658975153.1576502, 0, 356, 
1658975153.1599865, 0, 356, 
1658975153.16233, 0, 355, 
1658975153.1646984, 1, 356, 
1658975153.1671178, 0, 356, 
1658975153.1696, 0, 356, 
1658975153.1719944, 0, 356, 
1658975153.1743724, 0, 356, 
1658975153.1862705, 0, 356, 
1658975153.1888084, 0, 356, 
1658975153.1914527, 2, 356, 
1658975153.193902, 0, 355, 
1658975153.1962411, 0, 356, 
1658975153.1985946, 0, 356, 
1658975153.2009518, 0, 356, 
1658975153.2033205, 0, 356, 
1658975153.2056434, 0, 356, 
1658975153.2079651, 0, 357, 
1658975153.2197878, 0, 356, 
1658975153.2270193, 0, 356, 
1658975153.2296157, 0, 356, 
1658975153.2320313, 0, 355, 
1658975153.2345865, 0, 355, 
1658975153.240055, 0, 356, 
1658975153.2423716, 0, 356, 
1658975153.2447126, 0, 356, 
1658975153.2470345, 0, 356, 
1658975153.2493582, 0, 356, 
1658975153.2570148, 0, 355, 
1658975153.259668, 0, 356, 
1658975153.262, 0, 355, 
1658975153.2643847, 0, 356, 
1658975153.2667072, 0, 356, 
1658975153.26903, 2, 356, 
1658975153.271354, 2, 356, 
1658975153.2737527, 0, 356, 
1658975153.2760754, 1, 356, 
1658975153.2783852, 0, 356, 
1658975153.285786, 0, 356, 
1658975153.288223, 1, 356, 
1658975153.2905679, 0, 356, 
1658975153.292878, 0, 356, 
1658975153.295222, 0, 356, 
1658975153.297543, 1, 356, 
1658975153.2998645, 0, 358, 
1658975153.3022442, 0, 356, 
1658975153.304947, 0, 355, 
1658975153.3074968, 0, 356, 
1658975153.3145492, 2, 356, 
1658975153.3169835, 0, 356, 
1658975153.3193302, 0, 356, 
1658975153.321654, 0, 356, 
1658975153.324019, 0, 356, 
1658975153.3263564, 0, 356, 
1658975153.329066, 1, 356, 
1658975153.33163, 0, 356, 
1658975153.33402, 0, 356, 
1658975153.3363473, 0, 356, 
1658975153.3455627, 1, 356, 
1658975153.3480043, 0, 356, 
1658975153.3503482, 0, 356, 
1658975153.352672, 0, 356, 
1658975153.355328, 0, 355, 
1658975153.3577383, 1, 355, 
1658975153.3601196, 0, 355, 
1658975153.3661258, 1, 356, 
1658975153.3695035, 0, 356, 
1658975153.3718514, 0, 356, 
1658975153.379222, 0, 356, 
1658975153.3816442, 0, 356, 
1658975153.3840015, 0, 356, 
1658975153.3863473, 1, 356, 
1658975153.3886888, 2, 356, 
1658975153.3912163, 0, 356, 
1658975153.394095, 1, 356, 
1658975153.3964298, 0, 356, 
1658975153.3987532, 0, 356, 
1658975153.4010797, 0, 356, 
1658975153.4080353, 2, 356, 
1658975153.410448, 1, 356, 
1658975153.4128087, 0, 356, 
1658975153.415508, 0, 356, 
1658975153.4180245, 0, 356, 
1658975153.4203587, 1, 356, 
1658975153.4227004, 1, 356, 
1658975153.4250286, 0, 357, 
1658975153.427355, 0, 356, 
1658975153.429695, 0, 356, 
1658975153.4366517, 1, 356, 
1658975153.4394312, 1, 356, 
1658975153.4419444, 0, 355, 
1658975153.4443126, 0, 355, 
1658975153.4489396, 1, 355, 
1658975153.4520674, 3, 356, 
1658975153.4544923, 0, 356, 
1658975153.456832, 0, 356, 
1658975153.459155, 0, 356, 
1658975153.461495, 0, 357, 
1658975153.4713337, 0, 355, 
1658975153.4738579, 0, 355, 
1658975153.476313, 0, 355, 
1658975153.4790015, 0, 356, 
1658975153.4816604, 0, 356, 
1658975153.4842818, 0, 356, 
1658975153.486794, 0, 356, 
1658975153.4900374, 0, 356, 
1658975153.4927766, 0, 356, 
1658975153.495559, 1, 356, 
1658975153.5034425, 0, 356, 
1658975153.5061092, 0, 356, 
1658975153.5086224, 0, 356, 
1658975153.5123088, 0, 356, 
1658975153.514968, 0, 356, 
1658975153.517543, 0, 356, 
1658975153.5201023, 0, 356, 
1658975153.5226474, 0, 356, 
1658975153.5251882, 0, 356, 
1658975153.5278015, 0, 356, 
1658975153.5354471, 0, 355, 
1658975153.538316, 0, 356, 
1658975153.5410643, 0, 356, 
1658975153.548614, 0, 356, 
1658975153.5536032, 0, 355, 
1658975153.5585918, 0, 356, 
1658975153.5610845, 3, 356, 
1658975153.5636659, 2, 356, 
1658975153.5662403, 0, 356, 
1658975153.5688932, 0, 356, 
1658975153.576376, 0, 356, 
1658975153.5789788, 5, 356, 
1658975153.581464, 3, 356, 
1658975153.5839477, 0, 356, 
1658975153.5864377, 0, 356, 
1658975153.5889275, 0, 356, 
1658975153.5914032, 0, 356, 
1658975153.5938935, 0, 356, 
1658975153.5963662, 0, 355, 
1658975153.599353, 0, 355, 
1658975153.606605, 1, 356, 
1658975153.609223, 0, 356, 
1658975153.6117218, 0, 356, 
1658975153.6142285, 0, 356, 
1658975153.6167133, 1, 356, 
1658975153.6191897, 2, 356, 
1658975153.6218085, 0, 356, 
1658975153.6248808, 0, 356, 
1658975153.6273801, 0, 356, 
1658975153.6298556, 0, 355, 
1658975153.6380672, 1, 356, 
1658975153.6406898, 0, 356, 
1658975153.6431723, 0, 356, 
1658975153.6458342, 0, 354, 
1658975153.648834, 0, 357, 
1658975153.6513023, 0, 356, 
1658975153.653798, 1, 356, 
1658975153.6562438, 0, 356, 
1658975153.6646285, 0, 356, 
1658975153.6671412, 0, 356, 
1658975153.6766539, 0, 356, 
1658975153.6795886, 0, 355, 
1658975153.6855729, 0, 356, 
1658975153.6889067, 0, 355, 
1658975153.6917076, 0, 356, 
1658975153.6942499, 0, 356, 
1658975153.696754, 0, 356, 
1658975153.699212, 0, 356, 
1658975153.7017014, 0, 356, 
1658975153.704187, 0, 356, 
1658975153.7112348, 0, 356, 
1658975153.7143068, 0, 356, 
1658975153.7167263, 0, 356, 
1658975153.719036, 0, 356, 
1658975153.7213721, 0, 356, 
1658975153.7237136, 0, 356, 
1658975153.726052, 0, 356, 
1658975153.7283623, 0, 356, 
1658975153.7306724, 0, 356, 
1658975153.7330117, 0, 356, 
1658975153.7404583, 0, 356, 
1658975153.7428377, 0, 356, 
1658975153.7451756, 0, 356, 
1658975153.7475016, 0, 356, 
1658975153.749847, 0, 356, 
1658975153.752176, 0, 356, 
1658975153.754528, 0, 356, 
1658975153.7568512, 0, 357, 
1658975153.7601688, 0, 356, 
1658975153.7628086, 0, 356, 
1658975153.7716343, 0, 356, 
1658975153.7741365, 0, 356, 
1658975153.77647, 0, 356, 
1658975153.7788064, 0, 356, 
1658975153.781144, 0, 356, 
1658975153.783482, 0, 356, 
1658975153.7860816, 0, 355, 
1658975153.7884731, 0, 356, 
1658975153.791136, 0, 355, 
1658975153.7936628, 0, 356, 
1658975153.7989821, 1, 356, 
1658975153.8014066, 0, 356, 
1658975153.8041515, 0, 356, 
1658975153.806484, 0, 356, 
1658975153.8088076, 0, 355, 
1658975153.8112056, 0, 356, 
1658975153.8136466, 0, 356, 
1658975153.816146, 0, 356, 
1658975153.8185153, 0, 356, 
1658975153.8208425, 0, 356, 
1658975153.8312767, 0, 356, 
1658975153.833751, 0, 356, 
1658975153.83608, 1, 356, 
1658975153.8384182, 1, 356, 
1658975153.8407564, 0, 356, 
1658975153.8430765, 1, 356, 
1658975153.845408, 0, 356, 
1658975153.847984, 0, 356, 
1658975153.8505216, 3, 355, 
1658975153.8528564, 3, 356, 
1658975153.8606565, 0, 356, 
1658975153.8643415, 1, 356, 
1658975153.8667529, 1, 356, 
1658975153.8690705, 0, 355, 
1658975153.8748322, 0, 356, 
1658975153.877203, 0, 356, 
1658975153.8795466, 0, 356, 
1658975153.8818974, 0, 355, 
1658975153.8842566, 0, 356, 
1658975153.8865979, 1, 356, 
1658975153.8940942, 0, 355, 
1658975153.8965244, 0, 356, 
1658975153.898872, 1, 356, 
1658975153.9012055, 0, 356, 
1658975153.9036057, 0, 356, 
1658975153.9059358, 0, 356, 
1658975153.9082596, 0, 356, 
1658975153.9105678, 0, 356, 
1658975153.9132838, 0, 356, 
1658975153.915649, 0, 356, 
1658975153.9226596, 0, 356, 
1658975153.9251049, 0, 356, 
1658975153.9274335, 0, 356, 
1658975153.9297738, 0, 356, 
1658975153.9320967, 0, 356, 
1658975153.9344506, 0, 356, 
1658975153.9371727, 0, 356, 
1658975153.9395132, 0, 356, 
1658975153.9418364, 0, 355, 
1658975153.9441879, 0, 356, 
1658975153.9516153, 0, 356, 
1658975153.9540431, 0, 356, 
1658975153.9563928, 0, 356, 
1658975153.9588294, 0, 355, 
1658975153.9615874, 0, 356, 
1658975153.9639673, 0, 356, 
1658975153.9662728, 0, 356, 
1658975153.968583, 0, 356, 
1658975153.9709225, 0, 356, 
1658975153.9732497, 0, 356, 
1658975153.9802222, 0, 356, 
1658975153.9827743, 0, 356, 
1658975153.9855258, 1, 356, 
1658975153.988127, 1, 356, 
1658975153.9937775, 0, 355, 
1658975153.9980989, 0, 356, 
1658975154.0006342, 2, 356, 
1658975154.0030274, 0, 356, 
1658975154.0053382, 0, 356, 
1658975154.0076492, 0, 356, 
1658975154.0166926, 0, 356, 
1658975154.0191734, 0, 356, 
1658975154.0217419, 0, 356, 
1658975154.0241528, 0, 354, 
1658975154.0265567, 0, 355, 
1658975154.0289552, 0, 355, 
1658975154.0313601, 0, 356, 
1658975154.0340488, 0, 356, 
1658975154.0364566, 0, 356, 
1658975154.038813, 0, 355, 
1658975154.0467155, 0, 356, 
1658975154.0491679, 0, 356, 
1658975154.0515168, 0, 355, 
1658975154.0538964, 0, 355, 
1658975154.0562477, 0, 356, 
1658975154.0586195, 0, 356, 
1658975154.0609703, 0, 356, 
1658975154.0633419, 0, 356, 
1658975154.065692, 0, 356, 
1658975154.068042, 0, 356, 
1658975154.076718, 0, 356, 
1658975154.0791838, 0, 356, 
1658975154.0815444, 0, 356, 
1658975154.0838985, 0, 356, 
1658975154.0862484, 0, 356, 
1658975154.0885983, 0, 356, 
1658975154.0910227, 0, 356, 
1658975154.093662, 0, 356, 
1658975154.096014, 0, 356, 
1658975154.098598, 0, 356, 
1658975154.1073272, 0, 355, 
1658975154.1114538, 0, 356, 
1658975154.113993, 0, 356, 
1658975154.1163392, 0, 356, 
1658975154.1186547, 0, 356, 
1658975154.121024, 0, 354, 
1658975154.123546, 0, 355, 
1658975154.1259148, 0, 356, 
1658975154.1282785, 0, 356, 
1658975154.1306357, 0, 356, 
1658975154.137701, 0, 356, 
1658975154.1400998, 0, 356, 
1658975154.1424117, 0, 356, 
1658975154.1447341, 0, 356, 
1658975154.1470487, 0, 356, 
1658975154.1493642, 0, 356, 
1658975154.1516666, 0, 356, 
1658975154.1540167, 0, 356, 
1658975154.1563258, 0, 356, 
1658975154.158967, 0, 355, 
1658975154.1686482, 0, 356, 
1658975154.1719203, 0, 356, 
1658975154.1745648, 0, 356, 
1658975154.176893, 0, 355, 
1658975154.179209, 0, 356, 
1658975154.1815283, 1, 356, 
1658975154.183875, 2, 356, 
1658975154.186191, 0, 356, 
1658975154.1885002, 0, 356, 
1658975154.1908183, 0, 356, 
1658975154.198227, 1, 356, 
1658975154.2007563, 0, 356, 
1658975154.2031019, 0, 356, 
1658975154.205436, 0, 356, 
1658975154.2077568, 0, 356, 
1658975154.2101126, 0, 355, 
1658975154.2126994, 0, 356, 
1658975154.2150698, 0, 356, 
1658975154.217389, 0, 356, 
1658975154.2196953, 0, 356, 
1658975154.2270103, 0, 356, 
1658975154.2294188, 0, 356, 
1658975154.2317393, 0, 356, 
1658975154.2341232, 0, 356, 
1658975154.2364361, 0, 356, 
1658975154.2387514, 1, 356, 
1658975154.2410634, 1, 356, 
1658975154.2435849, 0, 356, 
1658975154.2461627, 0, 356, 
1658975154.248516, 0, 356, 
1658975154.255454, 0, 356, 
1658975154.2578504, 0, 356, 
1658975154.2601745, 0, 356, 
1658975154.262491, 0, 356, 
1658975154.2648091, 1, 356, 
1658975154.2671273, 0, 356, 
1658975154.269925, 0, 356, 
1658975154.272312, 0, 356, 
1658975154.2746322, 0, 356, 
1658975154.276946, 0, 356, 
1658975154.286232, 0, 356, 
1658975154.2886193, 0, 356, 
1658975154.290938, 1, 356, 
1658975154.2937534, 1, 355, 
1658975154.2962718, 0, 354, 
1658975154.2987356, 0, 356, 
1658975154.305534, 0, 356, 
1658975154.3082404, 1, 356, 
1658975154.3105986, 0, 356, 
1658975154.3133762, 0, 356, 
1658975154.3204787, 0, 356, 
1658975154.3228695, 1, 355, 
1658975154.3252103, 0, 356, 
1658975154.3275223, 0, 356, 
1658975154.3302126, 0, 356, 
1658975154.3325372, 0, 356, 
1658975154.3348582, 0, 356, 
1658975154.3371787, 0, 356, 
1658975154.3394933, 0, 356, 
1658975154.341814, 0, 356, 
1658975154.3488991, 1, 355, 
1658975154.3512907, 0, 355, 
1658975154.3541045, 0, 356, 
1658975154.3564713, 0, 356, 
1658975154.3587863, 0, 356, 
1658975154.3610992, 0, 356, 
1658975154.3634222, 0, 356, 
1658975154.3657272, 0, 356, 
1658975154.368046, 0, 356, 
1658975154.3703618, 0, 356, 
1658975154.377408, 0, 354, 
1658975154.380054, 1, 356, 
1658975154.3823678, 3, 356, 
1658975154.3846931, 2, 356, 
1658975154.3869991, 0, 356, 
1658975154.3893116, 0, 356, 
1658975154.3916266, 0, 356, 
1658975154.394012, 0, 356, 
1658975154.3963494, 0, 356, 
1658975154.398665, 1, 356, 
1658975154.4066882, 0, 355, 
1658975154.4094, 0, 356, 
1658975154.411721, 0, 355, 
1658975154.4144084, 2, 356, 
1658975154.416738, 1, 356, 
1658975154.4193044, 0, 356, 
1658975154.4216115, 0, 356, 
1658975154.423961, 0, 356, 
1658975154.4263442, 0, 356, 
1658975154.4288232, 0, 356, 
1658975154.4365218, 0, 356, 
1658975154.4389188, 0, 355, 
