SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1658975151.9618886, 25.5755859375, 32.66826107567177, 857.0317878490137, 0.01, -0.57, 8.94, -0.30, 0.05, 0.36, 858.1022325154352, 857.4686786327488, 27.227216453552245, 20:39:27,  
1658975152.0370898, -, -, -, 0.01, -0.57, 8.94, 0.09, -0.07, 0.87, -, -, -, -, 
1658975152.0609016, -, -, -, 0.01, -0.57, 8.94, 0.40, -0.16, 1.06, -, -, -, -, 
1658975152.0847547, -, -, -, 0.01, -0.57, 8.94, 0.46, -0.21, 1.13, -, -, -, -, 
1658975152.10863, -, -, -, 0.01, -0.57, 8.94, 0.44, -0.10, 1.20, -, -, -, -, 
1658975152.1324449, -, -, -, 0.01, -0.57, 8.94, 0.50, 0.31, 1.11, 858.0156741531039, 857.4686786327488, 27.227216453552245, -, 
1658975152.1704266, -, -, -, 0.01, -0.57, 8.94, 0.02, 0.66, 1.16, -, -, -, -, 
1658975152.1948428, -, -, -, 0.01, -0.57, 8.94, -0.23, 0.33, 1.09, -, -, -, -, 
1658975152.2190046, -, -, -, 0.01, -0.57, 8.94, -0.09, -0.11, 0.74, -, -, -, -, 
1658975152.2432468, -, -, -, 0.01, -0.57, 8.94, 0.34, -0.39, 0.43, -, -, -, -, 
1658975152.274156, 25.5654296875, 32.70194173461092, 857.0665464137076, 0.01, -0.57, 8.94, 0.08, -0.87, 0.55, 858.1466675204302, 857.4686786327488, 27.227216453552245, 20:39:27,  
1658975152.346658, -, -, -, 0.01, -0.57, 8.94, 0.61, -0.54, 0.51, -, -, -, -, 
1658975152.3704662, -, -, -, 0.01, -0.57, 8.94, 0.78, -0.13, 0.48, -, -, -, -, 
1658975152.394229, -, -, -, 0.01, -0.57, 8.94, 0.68, 0.25, 0.38, -, -, -, -, 
1658975152.4178154, -, -, -, 0.01, -0.57, 8.94, 0.33, 0.46, 0.29, -, -, -, -, 
1658975152.4416878, -, -, -, 0.01, -0.57, 8.94, -0.06, 0.46, 0.24, 858.0698694482135, 857.4686786327488, 27.227216453552245, -, 
