SystemTime, ADC 1 (Vibration), ADC 2 (Battery), 
1658533378.8988104, 1, 315, 
1658533378.9016337, 1, 317, 
1658533378.9093778, 2, 317, 
1658533378.9120486, 1, 317, 
1658533378.9146025, 1, 317, 
1658533378.9174163, 2, 317, 
1658533378.9200773, 1, 316, 
1658533378.922709, 0, 317, 
1658533378.9254396, 2, 318, 
1658533378.9282224, 1, 317, 
1658533378.9312146, 1, 318, 
1658533378.9337611, 0, 317, 
1658533378.9415622, 1, 317, 
1658533378.944228, 1, 317, 
1658533378.9467773, 0, 317, 
1658533378.9493961, 0, 317, 
1658533378.951946, 1, 318, 
1658533378.9547307, 1, 317, 
1658533378.9575872, 1, 317, 
1658533378.96415, 1, 317, 
1658533378.967655, 1, 317, 
1658533378.970282, 1, 317, 
1658533378.9786246, 1, 317, 
1658533378.9813251, 1, 317, 
1658533378.9838808, 1, 317, 
1658533378.986425, 2, 317, 
1658533378.989168, 1, 317, 
1658533378.992325, 1, 317, 
1658533378.9948912, 0, 317, 
1658533378.9974365, 1, 317, 
1658533379.0000136, 0, 317, 
1658533379.002759, 1, 317, 
1658533379.0105393, 1, 317, 
1658533379.013251, 0, 317, 
1658533379.0163965, 0, 316, 
1658533379.0190096, 1, 317, 
1658533379.0215588, 1, 316, 
1658533379.0241377, 1, 317, 
1658533379.0266788, 0, 316, 
1658533379.0292792, 0, 317, 
1658533379.03182, 0, 316, 
1658533379.0343678, 0, 317, 
1658533379.0438838, 1, 317, 
1658533379.046569, 1, 317, 
1658533379.0491242, 1, 317, 
1658533379.0516617, 0, 317, 
1658533379.054203, 0, 318, 
1658533379.0567396, 0, 317, 
1658533379.0593002, 0, 317, 
1658533379.061843, 1, 317, 
1658533379.064851, 0, 317, 
1658533379.0674036, 0, 317, 
1658533379.0748703, 1, 316, 
1658533379.077577, 1, 317, 
1658533379.0801277, 1, 317, 
1658533379.082672, 1, 317, 
1658533379.0852106, 1, 318, 
1658533379.0883372, 1, 316, 
1658533379.0910335, 0, 317, 
1658533379.0967212, 1, 317, 
1658533379.1009467, 0, 317, 
1658533379.103834, 1, 317, 
1658533379.1113262, 0, 317, 
1658533379.114, 1, 317, 
1658533379.1165464, 0, 317, 
1658533379.119121, 1, 317, 
1658533379.1216612, 0, 317, 
1658533379.1249804, 1, 316, 
1658533379.1275792, 0, 317, 
1658533379.1301272, 0, 317, 
1658533379.132701, 1, 317, 
1658533379.1353037, 1, 317, 
1658533379.1429214, 1, 317, 
1658533379.14565, 1, 317, 
1658533379.1490245, 0, 316, 
1658533379.151669, 1, 317, 
1658533379.1542375, 1, 316, 
1658533379.1568341, 1, 316, 
1658533379.159445, 2, 317, 
1658533379.1620378, 0, 317, 
1658533379.1646066, 0, 317, 
1658533379.1671886, 1, 318, 
1658533379.1748843, 0, 317, 
1658533379.1776216, 1, 317, 
1658533379.1802192, 1, 317, 
1658533379.1827865, 0, 317, 
1658533379.1853616, 1, 317, 
1658533379.187925, 0, 317, 
1658533379.1905532, 1, 317, 
1658533379.1931238, 0, 317, 
1658533379.1959245, 0, 316, 
1658533379.1990395, 0, 316, 
1658533379.208958, 1, 317, 
1658533379.2116141, 1, 317, 
1658533379.2141914, 1, 318, 
1658533379.2167642, 1, 317, 
1658533379.2197635, 0, 317, 
1658533379.2223408, 1, 317, 
1658533379.2248852, 1, 317, 
1658533379.227433, 1, 317, 
1658533379.2301812, 1, 317, 
1658533379.232833, 1, 317, 
1658533379.2415268, 0, 316, 
1658533379.244497, 0, 317, 
1658533379.2470682, 0, 317, 
1658533379.2496586, 1, 317, 
1658533379.2522013, 1, 318, 
1658533379.2547486, 0, 317, 
1658533379.2572901, 0, 315, 
1658533379.2599034, 0, 317, 
1658533379.262452, 2, 317, 
1658533379.2651198, 0, 316, 
1658533379.275455, 0, 317, 
1658533379.2799726, 1, 317, 
1658533379.2828388, 1, 317, 
1658533379.285382, 0, 317, 
1658533379.2879274, 1, 317, 
1658533379.2904673, 3, 317, 
1658533379.2930143, 0, 317, 
1658533379.2955573, 1, 317, 
1658533379.298093, 1, 317, 
1658533379.3006337, 1, 317, 
1658533379.3086572, 1, 314, 
1658533379.3115027, 1, 316, 
1658533379.315364, 1, 317, 
1658533379.317918, 1, 317, 
1658533379.3204587, 2, 317, 
1658533379.3229942, 0, 317, 
1658533379.3255706, 0, 317, 
1658533379.328111, 0, 318, 
1658533379.3311527, 1, 317, 
1658533379.3337085, 1, 317, 
1658533379.3412735, 1, 317, 
1658533379.3439465, 0, 317, 
1658533379.3464942, 0, 317, 
1658533379.349068, 0, 317, 
1658533379.351767, 1, 317, 
1658533379.3547587, 1, 317, 
1658533379.3573153, 0, 318, 
1658533379.3598917, 0, 317, 
1658533379.3624306, 0, 318, 
