SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1658533179.3920026, 23.9015625, 38.91145000211628, 855.3602760862559, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, 856.4734198901416, 855.6567522343597, 24.893257713317873, 17:39:37,  
1658533179.4699433, -, -, -, 0.02, -1.59, 9.95, 0.04, 0.01, 0.01, -, -, -, -, 
1658533179.494143, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533179.5182085, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533179.5422475, -, -, -, 0.02, -1.59, 9.95, 0.04, 0.01, 0.02, -, -, -, -, 
1658533179.5661306, -, -, -, 0.02, -1.59, 9.95, 0.04, 0.01, 0.01, 856.3456371445634, 855.6567522343597, 24.893257713317873, -, 
1658533179.6031044, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.00, 0.01, -, -, -, -, 
1658533179.6270964, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533179.6511092, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.02, 0.01, -, -, -, -, 
1658533179.6750503, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533179.706808, 23.91171875, 38.68912522036428, 855.3401493390181, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, 856.381852957883, 855.6567522343597, 24.893257713317873, 17:39:38,  
1658533179.779185, -, -, -, 0.02, -1.59, 9.95, 0.04, 0.01, 0.01, -, -, -, -, 
1658533179.8030145, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533179.8269207, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.02, 0.01, -, -, -, -, 
1658533179.8507843, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533179.87488, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, 856.3742758905573, 855.5595256724185, 24.893257713317873, -, 
1658533179.9118571, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.00, 0.01, -, -, -, -, 
1658533179.9359086, -, -, -, 0.02, -1.59, 9.95, 0.04, 0.01, 0.01, -, -, -, -, 
1658533179.9598804, -, -, -, 0.02, -1.59, 9.95, 0.04, 0.01, 0.02, -, -, -, -, 
1658533179.983713, -, -, -, 0.02, -1.59, 9.95, 0.04, 0.00, 0.02, -, -, -, -, 
1658533180.0116036, 23.91171875, 38.68356406068477, 855.3547056757479, 0.02, -1.59, 9.95, 0.03, 0.01, 0.02, 856.4189677452922, 855.5595256724185, 24.893257713317873, 17:39:38,  
1658533180.0841196, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.1081722, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.02, 0.01, -, -, -, -, 
1658533180.1321273, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.1561196, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.1801164, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, 856.371322118549, 855.5595256724185, 24.893257713317873, -, 
1658533180.2169256, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.2411346, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.2649672, -, -, -, 0.02, -1.59, 9.95, 0.04, 0.01, 0.01, -, -, -, -, 
1658533180.28883, -, -, -, 0.02, -1.59, 9.95, 0.03, 0.02, 0.01, -, -, -, -, 
1658533180.3171203, 23.91171875, 38.794730922064105, 855.3253131830145, 0.02, -1.59, 9.95, 0.03, 0.00, 0.01, 856.442212646749, 855.6567522343597, 24.893257713317873, 17:39:38,  
1658533180.3896818, -, -, -, -0.04, -1.58, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658533180.413661, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.43741, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.4613154, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.4853165, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, 856.3905858490381, 855.5595256724185, 24.893257713317873, -, 
1658533180.5241542, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.5480802, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.5719492, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.5961044, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.626459, 23.91171875, 38.85586866193844, 855.3127442604937, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, 856.45813733062, 855.6567522343597, 24.893257713317873, 17:39:39,  
1658533180.6994245, -, -, -, -0.04, -1.58, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658533180.72453, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.7486386, -, -, -, -0.04, -1.58, 10.07, 0.02, 0.01, 0.01, -, -, -, -, 
1658533180.7726157, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.7965627, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.02, 856.3922553723472, 855.6567522343597, 24.893257713317873, -, 
1658533180.8354108, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.02, 0.01, -, -, -, -, 
1658533180.8596191, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.8835056, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.9073248, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533180.9404266, 23.9322265625, 38.96702898940447, 855.3345781404548, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, 856.4694387191737, 855.5595256724185, 24.893257713317873, 17:39:39,  
1658533181.0126488, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.00, -, -, -, -, 
1658533181.0480764, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533181.0951223, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658533181.119392, -, -, -, -0.04, -1.58, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658533181.143373, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.02, 0.02, 856.3437107715146, 855.5595256724185, 24.893257713317873, -, 
1658533181.1839614, -, -, -, -0.04, -1.58, 10.07, 0.03, 0.02, 0.01, -, -, -, -, 
