SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1657933189.179412, 24.6109375, 45.0735807394715, 861.862663529506, 0.57, -0.23, 10.37, 0.04, 0.01, 0.01, 862.1672649232585, 862.0860387852392, 26.007984275817872, 18:59:48,  
1657933189.2577372, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.01, 0.01, -, -, -, -, 
1657933189.281824, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.02, -, -, -, -, 
1657933189.3059766, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.01, 0.01, -, -, -, -, 
1657933189.3302586, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.02, -, -, -, -, 
1657933189.354119, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.02, 862.0789086127483, 862.0860387852392, 26.007984275817872, -, 
1657933189.391137, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.01, 0.01, -, -, -, -, 
1657933189.4151785, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.02, 0.01, -, -, -, -, 
1657933189.439018, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.02, 0.01, -, -, -, -, 
1657933189.462883, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.02, 0.01, -, -, -, -, 
1657933189.4944625, 24.6109375, 44.73461205798232, 861.8498775115711, 0.57, -0.23, 10.37, 0.02, 0.01, 0.01, 861.9924786752869, 861.9610582866123, 25.99056667327881, 18:59:48,  
1657933189.5670116, -, -, -, 0.57, -0.23, 10.37, 0.02, 0.01, 0.01, -, -, -, -, 
1657933189.591022, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.01, 0.01, -, -, -, -, 
1657933189.6149375, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.00, 0.01, -, -, -, -, 
1657933189.6388178, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.00, 0.01, -, -, -, -, 
1657933189.6629446, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.02, 862.1935920215938, 861.9885925348825, 26.007984275817872, -, 
1657933189.6998124, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.00, 0.02, -, -, -, -, 
1657933189.7238584, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.02, -, -, -, -, 
1657933189.7478266, -, -, -, 0.57, -0.23, 10.37, 0.02, 0.01, 0.01, -, -, -, -, 
1657933189.7717316, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.01, -, -, -, -, 
1657933189.7995274, 24.616015625, 44.96251686240563, 861.8446987332972, 0.57, -0.23, 10.37, 0.04, 0.01, 0.02, 862.1173076488567, 862.0860387852392, 26.007984275817872, 18:59:48,  
1657933189.8727515, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.02, -, -, -, -, 
1657933189.896768, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.01, -, -, -, -, 
1657933189.9206612, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.01, 0.01, -, -, -, -, 
1657933189.944456, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.01, 0.01, -, -, -, -, 
1657933189.9683185, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.01, 862.045518146567, 862.0860387852392, 26.007984275817872, -, 
1657933190.0053415, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.029395, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.02, 0.01, -, -, -, -, 
1657933190.053274, -, -, -, 0.57, -0.23, 10.37, 0.03, 0.01, 0.02, -, -, -, -, 
1657933190.077235, -, -, -, 0.57, -0.23, 10.37, 0.04, 0.01, 0.01, -, -, -, -, 
1657933190.1071098, 24.6212890625, 45.02919821674651, 861.8099329272274, 0.58, -0.22, 10.02, 0.04, 0.01, 0.01, 862.1711176693564, 862.0585011043377, 25.99056667327881, 18:59:49,  
1657933190.180234, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.02, -, -, -, -, 
1657933190.2044573, -, -, -, 0.58, -0.22, 10.02, 0.04, 0.01, 0.01, -, -, -, -, 
1657933190.2283762, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.02, 0.01, -, -, -, -, 
1657933190.2523327, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.276287, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.02, 0.01, 862.3086607050491, 861.9885925348825, 26.007984275817872, -, 
1657933190.314044, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.3382604, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.3621383, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.02, -, -, -, -, 
1657933190.3861136, -, -, -, 0.58, -0.22, 10.02, 0.04, 0.01, 0.01, -, -, -, -, 
1657933190.4141142, 24.6263671875, 45.129146156833336, 861.8026069510457, 0.58, -0.22, 10.02, 0.03, 0.01, 0.02, 862.1301501358495, 862.0585011043377, 25.99056667327881, 18:59:49,  
1657933190.4869983, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.5119002, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.02, 0.00, -, -, -, -, 
1657933190.5358188, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.00, 0.01, -, -, -, -, 
1657933190.5599117, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.58377, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.02, 862.098942892457, 862.0860387852392, 26.007984275817872, -, 
1657933190.6223555, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.6466012, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.6707432, -, -, -, 0.58, -0.22, 10.02, 0.04, 0.01, 0.01, -, -, -, -, 
1657933190.6948695, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.7315245, 24.616015625, 44.751415315651016, 861.8773166780505, 0.58, -0.22, 10.02, 0.03, 0.01, 0.02, 862.161228954372, 862.0860387852392, 26.007984275817872, 18:59:49,  
1657933190.8056297, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.02, 0.01, -, -, -, -, 
1657933190.8297331, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.853835, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.8778954, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933190.9019227, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, 862.1531381875665, 861.9885925348825, 26.007984275817872, -, 
1657933190.9393485, -, -, -, 0.58, -0.22, 10.02, 0.04, 0.01, 0.01, -, -, -, -, 
1657933190.9656384, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.02, 0.01, -, -, -, -, 
1657933190.9896717, -, -, -, 0.58, -0.22, 10.02, 0.04, 0.02, 0.01, -, -, -, -, 
1657933191.0144205, -, -, -, 0.58, -0.22, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657933191.0446663, 24.6109375, 44.91243590147425, 861.8498775115711, 0.58, -0.22, 10.02, 0.04, 0.01, 0.01, 862.2118283531236, 862.0860387852392, 26.007984275817872, 18:59:50,  
1657933191.1198893, -, -, -, 0.58, -0.22, 10.02, 0.04, 0.01, 0.01, -, -, -, -, 
1657933191.1439874, -, -, -, 0.55, -0.17, 10.19, 0.04, 0.01, 0.01, -, -, -, -, 
1657933191.1694243, -, -, -, 0.55, -0.17, 10.19, 0.04, 0.00, 0.01, -, -, -, -, 
1657933191.1934843, -, -, -, 0.55, -0.17, 10.19, 0.04, 0.02, 0.00, -, -, -, -, 
1657933191.2174473, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.01, 0.00, 862.6369146725843, 861.9885925348825, 26.007984275817872, -, 
1657933191.2542589, -, -, -, 0.55, -0.17, 10.19, 0.04, 0.01, 0.01, -, -, -, -, 
1657933191.278386, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.01, 0.01, -, -, -, -, 
1657933191.302234, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.01, 0.01, -, -, -, -, 
1657933191.3261714, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.01, 0.01, -, -, -, -, 
1657933191.3568351, 24.6109375, 44.77351181714882, 861.7824933645483, 0.55, -0.17, 10.19, 0.03, 0.02, 0.00, 862.5953050147278, 862.0860387852392, 26.007984275817872, 18:59:50,  
1657933191.4319332, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.02, 0.02, -, -, -, -, 
1657933191.456618, -, -, -, 0.55, -0.17, 10.19, 0.04, 0.07, 0.02, -, -, -, -, 
1657933191.482185, -, -, -, 0.55, -0.17, 10.19, 0.01, 0.12, 0.07, -, -, -, -, 
1657933191.506271, -, -, -, 0.55, -0.17, 10.19, 0.01, -0.09, -0.01, -, -, -, -, 
1657933191.5302792, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.01, 0.01, 862.5887553463614, 861.9885925348825, 26.007984275817872, -, 
1657933191.567145, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.01, 0.01, -, -, -, -, 
1657933191.5925992, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.05, 0.02, -, -, -, -, 
1657933191.616452, -, -, -, 0.55, -0.17, 10.19, 0.04, 0.06, -0.01, -, -, -, -, 
1657933191.640277, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.16, 0.00, -, -, -, -, 
1657933191.6703908, 24.6263671875, 45.66831183019932, 861.8520249845983, 0.55, -0.17, 10.19, 0.05, 0.11, -0.02, 862.3971454404292, 862.0860387852392, 26.007984275817872, 18:59:50,  
1657933191.7430282, -, -, -, 0.55, -0.17, 10.19, 0.02, 0.04, 0.04, -, -, -, -, 
1657933191.7668889, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.03, 0.04, -, -, -, -, 
1657933191.790602, -, -, -, 0.55, -0.17, 10.19, -0.01, 0.13, 0.05, -, -, -, -, 
1657933191.8143196, -, -, -, 0.55, -0.17, 10.19, 0.02, 0.05, 0.01, -, -, -, -, 
1657933191.8379111, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.03, 0.01, 862.5335326522925, 862.0161267831526, 26.025401878356934, -, 
1657933191.8743045, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.01, 0.01, -, -, -, -, 
1657933191.8983083, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.02, 0.01, -, -, -, -, 
1657933191.922161, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.02, 0.01, -, -, -, -, 
1657933191.9457848, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.03, 0.02, -, -, -, -, 
1657933191.979726, 24.6671875, 49.75614932790163, 861.815801852458, 0.55, -0.17, 10.19, 0.03, 0.01, 0.01, 862.5335326522925, 861.9885925348825, 26.007984275817872, 18:59:50,  
1657933192.050761, -, -, -, 0.55, -0.17, 10.19, 0.02, 0.01, 0.01, -, -, -, -, 
1657933192.0745883, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.01, 0.01, -, -, -, -, 
1657933192.098307, -, -, -, 0.55, -0.17, 10.19, 0.03, 0.00, 0.02, -, -, -, -, 
1657933192.12202, -, -, -, 0.39, -0.18, 10.01, 0.04, 0.01, 0.01, -, -, -, -, 
1657933192.145795, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.03, 0.02, 862.5195343414704, 861.9885925348825, 26.007984275817872, -, 
1657933192.1823406, -, -, -, 0.39, -0.18, 10.01, 0.04, -0.00, 0.01, -, -, -, -, 
1657933192.2061446, -, -, -, 0.39, -0.18, 10.01, 0.02, 0.01, 0.02, -, -, -, -, 
1657933192.2297854, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657933192.2533896, -, -, -, 0.39, -0.18, 10.01, 0.04, 0.02, 0.01, -, -, -, -, 
1657933192.283234, 24.738671875, 54.09518055456754, 861.8493853348741, 0.39, -0.18, 10.01, 0.03, 0.02, 0.01, 862.4786952328334, 862.0860387852392, 26.007984275817872, 18:59:51,  
1657933192.3540483, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.00, 0.00, -, -, -, -, 
1657933192.3777056, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.01, 0.00, -, -, -, -, 
1657933192.4014933, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657933192.425649, -, -, -, 0.39, -0.18, 10.01, 0.02, 0.01, 0.02, -, -, -, -, 
1657933192.4502654, -, -, -, 0.39, -0.18, 10.01, 0.04, 0.00, 0.01, 862.2978730159751, 862.0860387852392, 26.007984275817872, -, 
1657933192.4873636, -, -, -, 0.39, -0.18, 10.01, 0.04, 0.01, 0.01, -, -, -, -, 
1657933192.5115666, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657933192.5363376, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.00, 0.01, -, -, -, -, 
1657933192.560506, -, -, -, 0.39, -0.18, 10.01, 0.03, -0.00, 0.01, -, -, -, -, 
1657933192.5904102, 24.8203125, 58.09370087085547, 861.8848155029798, 0.39, -0.18, 10.01, 0.04, -0.02, 0.01, 862.2992856895443, 861.9885925348825, 26.007984275817872, 18:59:51,  
1657933192.663556, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657933192.687522, -, -, -, 0.39, -0.18, 10.01, 0.03, -0.01, 0.04, -, -, -, -, 
1657933192.7115357, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.01, 0.04, -, -, -, -, 
1657933192.7355566, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.00, 0.01, -, -, -, -, 
1657933192.7594671, -, -, -, 0.39, -0.18, 10.01, 0.03, -0.01, 0.00, 862.410116352292, 862.0161267831526, 26.025401878356934, -, 
1657933192.7963204, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657933192.8203251, -, -, -, 0.39, -0.18, 10.01, 0.04, -0.02, -0.00, -, -, -, -, 
1657933192.8441355, -, -, -, 0.39, -0.18, 10.01, 0.03, -0.09, 0.00, -, -, -, -, 
1657933192.8681407, -, -, -, 0.39, -0.18, 10.01, 0.04, -0.09, -0.02, -, -, -, -, 
1657933192.896551, 24.896875, 60.953348694740924, 861.8433539476138, 0.39, -0.18, 10.01, 0.03, -0.03, 0.01, 862.3747995130618, 862.0161267831526, 26.025401878356934, 18:59:51,  
1657933192.9715433, -, -, -, 0.39, -0.18, 10.01, 0.03, 0.02, 0.02, -, -, -, -, 
1657933192.9955451, -, -, -, 0.39, -0.18, 10.01, 0.04, -0.04, 0.01, -, -, -, -, 
1657933193.0196319, -, -, -, 0.39, -0.18, 10.01, 0.04, 0.00, -0.02, -, -, -, -, 
1657933193.0434875, -, -, -, 0.39, -0.18, 10.01, 0.03, -0.00, -0.03, -, -, -, -, 
1657933193.0677617, -, -, -, 0.39, -0.18, 10.01, 0.03, -0.03, -0.02, 862.2941486947472, 861.9885925348825, 26.007984275817872, -, 
1657933193.104419, -, -, -, 0.39, -0.18, 10.01, 0.04, 0.01, 0.02, -, -, -, -, 
1657933193.128509, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.04, 0.02, -, -, -, -, 
1657933193.152682, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.03, 0.01, -, -, -, -, 
1657933193.1768415, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.04, 0.01, -, -, -, -, 
1657933193.2234693, 24.9427734375, 62.97515299994425, 861.8967534034502, 0.50, -0.16, 10.08, 0.03, -0.01, 0.04, 862.4387550982858, 862.0161267831526, 26.025401878356934, 18:59:52,  
1657933193.2964978, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.01, 0.02, -, -, -, -, 
1657933193.3206432, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.01, 0.02, -, -, -, -, 
1657933193.3447213, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.04, 0.03, -, -, -, -, 
1657933193.3687847, -, -, -, 0.50, -0.16, 10.08, 0.04, -0.02, 0.03, -, -, -, -, 
1657933193.39278, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.01, 0.01, 862.2249276898561, 862.1135764661408, 26.025401878356934, -, 
1657933193.4297876, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.04, 0.01, -, -, -, -, 
1657933193.4539182, -, -, -, 0.50, -0.16, 10.08, 0.04, 0.01, 0.01, -, -, -, -, 
1657933193.4787269, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.01, 0.01, -, -, -, -, 
1657933193.5026586, -, -, -, 0.50, -0.16, 10.08, 0.04, -0.04, -0.00, -, -, -, -, 
1657933193.5354693, 24.98359375, 64.24417757190882, 861.8659425663594, 0.50, -0.16, 10.08, 0.03, 0.02, 0.01, 862.4851164763297, 862.0161267831526, 26.025401878356934, 18:59:52,  
1657933193.6117961, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.08, 0.01, -, -, -, -, 
1657933193.635819, -, -, -, 0.50, -0.16, 10.08, 0.04, 0.00, 0.02, -, -, -, -, 
1657933193.6599703, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.02, 0.01, -, -, -, -, 
1657933193.6838245, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.06, 0.00, -, -, -, -, 
1657933193.7077281, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.06, 0.01, 862.2791229849656, 862.0161267831526, 26.025401878356934, -, 
1657933193.7445247, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.07, -0.03, -, -, -, -, 
1657933193.7684813, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.01, 0.01, -, -, -, -, 
1657933193.7924106, -, -, -, 0.50, -0.16, 10.08, 0.04, 0.00, -0.00, -, -, -, -, 
1657933193.816287, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.04, 0.01, -, -, -, -, 
1657933193.8475394, 25.0396484375, 65.5519806004073, 861.8918760644679, 0.50, -0.16, 10.08, 0.03, 0.05, 0.00, 862.280407233665, 862.0161267831526, 26.025401878356934, 18:59:52,  
1657933193.920167, -, -, -, 0.50, -0.16, 10.08, 0.03, 0.04, 0.01, -, -, -, -, 
1657933193.9440837, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.00, 0.01, -, -, -, -, 
1657933193.9681737, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.01, 0.01, -, -, -, -, 
1657933193.9921875, -, -, -, 0.50, -0.16, 10.08, 0.04, -0.06, 0.01, -, -, -, -, 
1657933194.016235, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.01, -0.01, 862.3075048812196, 862.0161267831526, 26.025401878356934, -, 
1657933194.0531366, -, -, -, 0.50, -0.16, 10.08, 0.03, -0.05, 0.02, -, -, -, -, 
1657933194.0772188, -, -, -, 0.50, -0.16, 10.08, 0.04, 0.05, 0.00, -, -, -, -, 
1657933194.1012614, -, -, -, 0.55, -0.20, 10.03, 0.03, 0.03, 0.01, -, -, -, -, 
1657933194.1252291, -, -, -, 0.55, -0.20, 10.03, 0.04, 0.00, 0.01, -, -, -, -, 
1657933194.157592, 25.085546875, 66.69313874563625, 861.8833012647464, 0.55, -0.20, 10.03, 0.04, 0.02, 0.02, 862.2881127258606, 862.0161267831526, 26.025401878356934, 18:59:53,  
1657933194.2305253, -, -, -, 0.55, -0.20, 10.03, 0.04, 0.07, -0.01, -, -, -, -, 
1657933194.2544377, -, -, -, 0.55, -0.20, 10.03, 0.04, 0.01, 0.00, -, -, -, -, 
1657933194.278381, -, -, -, 0.55, -0.20, 10.03, 0.03, 0.03, 0.01, -, -, -, -, 
1657933194.3022559, -, -, -, 0.55, -0.20, 10.03, 0.03, -0.02, 0.01, -, -, -, -, 
1657933194.3262277, -, -, -, 0.55, -0.20, 10.03, 0.03, -0.01, 0.01, 862.2404670991174, 862.0161267831526, 26.025401878356934, -, 
1657933194.3630672, -, -, -, 0.55, -0.20, 10.03, 0.03, 0.02, 0.01, -, -, -, -, 
1657933194.387355, -, -, -, 0.55, -0.20, 10.03, 0.04, 0.00, 0.01, -, -, -, -, 
1657933194.4121206, -, -, -, 0.55, -0.20, 10.03, 0.03, -0.00, -0.01, -, -, -, -, 
1657933194.436244, -, -, -, 0.55, -0.20, 10.03, 0.04, 0.03, 0.01, -, -, -, -, 
1657933194.4647155, 25.1263671875, 67.41479469880335, 861.8945727305825, 0.55, -0.20, 10.03, 0.03, 0.06, 0.01, 862.3399963733115, 862.0436610314226, 26.042819480895997, 18:59:53,  
1657933194.5385954, -, -, -, 0.55, -0.20, 10.03, 0.04, 0.00, 0.01, -, -, -, -, 
1657933194.5625834, -, -, -, 0.55, -0.20, 10.03, 0.03, 0.02, 0.01, -, -, -, -, 
