SystemTime, ADC, 
1654738741.630398, 7, 
1654738741.64216, 6, 
1654738741.653813, 6, 
1654738741.66542, 6, 
1654738741.6770577, 4, 
1654738741.6886525, 5, 
1654738741.700271, 5, 
1654738741.7120044, 4, 
1654738741.7234278, 4, 
1654738741.734844, 5, 
1654738741.7465339, 2, 
1654738741.7579665, 4, 
1654738741.7693431, 4, 
1654738741.780836, 3, 
1654738741.792328, 3, 
1654738741.8038573, 3, 
1654738741.81536, 2, 
1654738741.8268611, 1, 
1654738741.8383389, 3, 
1654738741.8497415, 3, 
1654738741.8578057, 2, 
1654738741.8693004, 2, 
1654738741.8808205, 2, 
1654738741.8923597, 1, 
1654738741.9038386, 2, 
1654738741.9153502, 2, 
1654738741.9266918, 1, 
1654738741.9379575, 1, 
1654738741.9494112, 1, 
1654738741.9621437, 1, 
1654738741.969116, 2, 
1654738741.9804432, 1, 
1654738741.9916997, 0, 
1654738742.0031476, 2, 
1654738742.0147207, 0, 
1654738742.026207, 0, 
1654738742.0376463, 2, 
1654738742.049116, 1, 
1654738742.0604782, 0, 
1654738742.0718403, 0, 
1654738742.0789251, 0, 
1654738742.0902297, 0, 
1654738742.1015725, 0, 
1654738742.1129038, 1, 
1654738742.1242535, 0, 
1654738742.13561, 1, 
1654738742.147139, 0, 
1654738742.1587603, 0, 
1654738742.1705263, 1, 
1654738742.182548, 1, 
1654738742.1917253, 0, 
1654738742.203324, 2, 
1654738742.2149339, 1, 
1654738742.226558, 0, 
1654738742.2381496, 1, 
1654738742.2498083, 1, 
1654738742.2614005, 0, 
1654738742.273182, 0, 
1654738742.285058, 1, 
1654738742.2969882, 0, 
1654738742.3053312, 1, 
1654738742.3171396, 1, 
1654738742.328953, 1, 
1654738742.3407319, 0, 
1654738742.3525615, 0, 
1654738742.364466, 0, 
1654738742.3762317, 0, 
1654738742.3879118, 0, 
1654738742.3996542, 0, 
1654738742.4113405, 1, 
1654738742.417612, 2, 
1654738742.4291961, 0, 
1654738742.4406807, 2, 
1654738742.4521725, 1, 
1654738742.4636838, 0, 
1654738742.4752328, 0, 
1654738742.4869895, 2, 
1654738742.498793, 0, 
1654738742.5106652, 0, 
1654738742.5225632, 0, 
1654738742.5295296, 0, 
1654738742.5413156, 0, 
1654738742.5531094, 2, 
1654738742.564906, 0, 
1654738742.577185, 0, 
1654738742.5895202, 1, 
1654738742.6015863, 1, 
1654738742.6137457, 0, 
1654738742.6263711, 0, 
1654738742.6386, 0, 
1654738742.6453578, 0, 
1654738742.6586843, 0, 
1654738742.6707318, 2, 
1654738742.6825504, 0, 
1654738742.694289, 0, 
1654738742.7060754, 1, 
1654738742.7178319, 1, 
1654738742.7297332, 0, 
1654738742.7415729, 0, 
1654738742.7533538, 1, 
1654738742.7603316, 0, 
1654738742.7720878, 1, 
1654738742.7836351, 0, 
1654738742.7951806, 1, 
1654738742.806699, 0, 
1654738742.8183024, 1, 
1654738742.8299618, 0, 
1654738742.8415089, 0, 
1654738742.8531723, 1, 
1654738742.8648913, 1, 
1654738742.873365, 0, 
1654738742.885125, 0, 
1654738742.8968623, 0, 
1654738742.908684, 0, 
1654738742.9207962, 1, 
1654738742.9325652, 0, 
1654738742.9442606, 0, 
1654738742.956151, 1, 
1654738742.968016, 1, 
1654738742.9799721, 1, 
1654738742.988269, 1, 
1654738743.0002131, 1, 
1654738743.0122037, 0, 
1654738743.024252, 0, 
1654738743.036181, 0, 
1654738743.0483377, 0, 
1654738743.060425, 0, 
1654738743.072486, 1, 
1654738743.084522, 1, 
1654738743.0965645, 0, 
1654738743.1028478, 1, 
1654738743.1147902, 0, 
1654738743.1268294, 0, 
1654738743.1388736, 0, 
1654738743.1508145, 1, 
1654738743.1627898, 0, 
1654738743.1745949, 0, 
1654738743.186667, 1, 
1654738743.198723, 1, 
1654738743.2110944, 0, 
1654738743.2195501, 1, 
1654738743.231359, 0, 
1654738743.2431126, 0, 
1654738743.254923, 1, 
1654738743.2666295, 0, 
1654738743.278331, 1, 
1654738743.2902465, 1, 
1654738743.302118, 0, 
1654738743.3139858, 0, 
1654738743.3257825, 0, 
1654738743.3343506, 0, 
1654738743.3461292, 0, 
1654738743.3586571, 1, 
1654738743.3703709, 1, 
1654738743.3821387, 0, 
1654738743.3939302, 0, 
1654738743.405763, 0, 
1654738743.4176183, 1, 
1654738743.4294827, 1, 
1654738743.441248, 0, 
1654738743.4512012, 1, 
1654738743.4629478, 0, 
1654738743.474695, 0, 
1654738743.4863484, 0, 
1654738743.4980378, 0, 
1654738743.5099256, 1, 
1654738743.5221672, 1, 
1654738743.5346181, 0, 
1654738743.5464866, 0, 
1654738743.5582733, 0, 
1654738743.5671687, 0, 
1654738743.5792263, 0, 
1654738743.5911283, 2, 
1654738743.603101, 1, 
1654738743.6148176, 0, 
1654738743.6265893, 2, 
1654738743.638355, 1, 
1654738743.6501088, 1, 
1654738743.662488, 1, 
1654738743.6744719, 0, 
1654738743.684096, 2, 
1654738743.6959531, 0, 
1654738743.7077692, 1, 
1654738743.7196267, 1, 
1654738743.7314258, 0, 
1654738743.743233, 0, 
1654738743.7549982, 0, 
1654738743.766824, 1, 
1654738743.7786791, 1, 
1654738743.7907844, 0, 
1654738743.7997737, 0, 
1654738743.811807, 0, 
1654738743.823829, 2, 
