SystemTime, ADC, 
1654659897.6729858, 2, 
1654659897.6744628, 2, 
1654659897.6757424, 2, 
1654659897.6770437, 2, 
1654659897.6783197, 2, 
1654659897.679644, 2, 
1654659897.680921, 1, 
1654659897.6821973, 0, 
1654659897.683475, 0, 
1654659897.684751, 0, 
1654659897.69507, 2, 
1654659897.6964757, 2, 
1654659897.697767, 1, 
1654659897.6990926, 0, 
1654659897.7003744, 0, 
1654659897.7016494, 0, 
1654659897.7029293, 0, 
1654659897.704231, 0, 
1654659897.7055106, 0, 
1654659897.7067852, 1, 
1654659897.7139158, 1, 
1654659897.7152934, 1, 
1654659897.7165873, 0, 
1654659897.7178648, 0, 
1654659897.7191582, 0, 
1654659897.7204387, 0, 
1654659897.721713, 0, 
1654659897.7229908, 0, 
1654659897.7242708, 1, 
1654659897.725551, 1, 
1654659897.7348356, 7, 
1654659897.7362142, 0, 
1654659897.7375004, 0, 
1654659897.7388191, 0, 
1654659897.7400968, 0, 
1654659897.7413745, 0, 
1654659897.7426488, 1, 
1654659897.743926, 1, 
1654659897.745205, 1, 
1654659897.746482, 1, 
1654659897.7533507, 0, 
1654659897.7547274, 0, 
1654659897.7560084, 0, 
1654659897.757304, 0, 
1654659897.7586284, 1, 
1654659897.7599075, 1, 
1654659897.761187, 1, 
1654659897.7624624, 1, 
1654659897.7637386, 1, 
1654659897.7650168, 0, 
1654659897.7718832, 0, 
1654659897.7732825, 0, 
1654659897.7745664, 0, 
1654659897.7758489, 1, 
1654659897.7771273, 1, 
1654659897.7784057, 0, 
1654659897.7797382, 2, 
1654659897.7810147, 1, 
1654659897.7822907, 0, 
1654659897.7835636, 0, 
1654659897.7905946, 0, 
1654659897.7919674, 1, 
1654659897.7932487, 1, 
1654659897.794527, 1, 
1654659897.7958062, 1, 
1654659897.7970905, 0, 
1654659897.7983668, 0, 
1654659897.7996905, 0, 
1654659897.8009694, 0, 
1654659897.8022475, 0, 
1654659897.8100152, 1, 
1654659897.8114014, 1, 
1654659897.8126915, 0, 
1654659897.8139703, 0, 
1654659897.8152504, 0, 
1654659897.8165298, 0, 
1654659897.8178062, 0, 
1654659897.8191273, 0, 
1654659897.8204048, 0, 
1654659897.821684, 0, 
1654659897.8287568, 1, 
1654659897.83013, 1, 
1654659897.8314164, 1, 
1654659897.8326967, 0, 
1654659897.833979, 0, 
1654659897.8352587, 0, 
1654659897.8365355, 0, 
1654659897.8378131, 0, 
1654659897.8391209, 0, 
1654659897.8403971, 1, 
1654659897.8508122, 0, 
1654659897.8521955, 0, 
1654659897.853482, 0, 
1654659897.8547597, 0, 
1654659897.856037, 0, 
1654659897.857317, 1, 
1654659897.8586347, 2, 
1654659897.8599136, 1, 
1654659897.8611922, 1, 
1654659897.8624682, 1, 
1654659897.8693821, 0, 
1654659897.8707645, 0, 
1654659897.872052, 0, 
1654659897.8733323, 0, 
1654659897.8746037, 1, 
1654659897.875879, 1, 
1654659897.8771544, 1, 
1654659897.8784313, 1, 
1654659897.8797393, 0, 
1654659897.8810139, 0, 
1654659897.8880126, 0, 
1654659897.8894274, 0, 
1654659897.8907135, 0, 
1654659897.8919945, 1, 
1654659897.89327, 1, 
1654659897.8945413, 1, 
1654659897.895814, 1, 
1654659897.8970883, 0, 
1654659897.8983595, 0, 
1654659897.899666, 0, 
1654659897.913258, 1, 
1654659897.9146945, 0, 
1654659897.9160156, 0, 
1654659897.9173398, 0, 
1654659897.918664, 0, 
1654659897.9199457, 0, 
1654659897.92122, 0, 
1654659897.9224894, 0, 
1654659897.9237635, 0, 
1654659897.9250326, 3, 
1654659897.9318922, 1, 
1654659897.933271, 0, 
1654659897.9345496, 0, 
1654659897.935827, 0, 
1654659897.9370973, 0, 
1654659897.9383678, 0, 
1654659897.9396873, 1, 
1654659897.94096, 0, 
1654659897.942229, 1, 
1654659897.9437816, 1, 
1654659897.9530673, 0, 
1654659897.954448, 0, 
1654659897.9557307, 0, 
1654659897.9570124, 1, 
1654659897.9582844, 0, 
1654659897.9595957, 1, 
1654659897.96087, 1, 
1654659897.9621363, 1, 
1654659897.9634106, 1, 
1654659897.964682, 3, 
1654659897.9773278, 2, 
1654659897.9787264, 0, 
1654659897.980008, 1, 
1654659897.9812858, 0, 
1654659897.9825594, 0, 
1654659897.9838295, 0, 
1654659897.985099, 0, 
1654659897.9863696, 0, 
1654659897.9876385, 0, 
1654659897.9889526, 0, 
1654659897.9959378, 2, 
1654659897.9973063, 0, 
1654659897.998626, 0, 
1654659897.9999027, 0, 
1654659898.0011766, 0, 
1654659898.0024486, 0, 
1654659898.0037186, 0, 
1654659898.0049915, 0, 
1654659898.0062618, 0, 
1654659898.007532, 1, 
1654659898.014826, 0, 
1654659898.016187, 0, 
1654659898.017468, 0, 
1654659898.0187826, 0, 
1654659898.0200596, 0, 
1654659898.021336, 1, 
1654659898.022611, 0, 
1654659898.0238922, 1, 
1654659898.0251658, 1, 
1654659898.02644, 1, 
1654659898.0343838, 0, 
1654659898.0357757, 0, 
1654659898.037061, 0, 
1654659898.0383356, 1, 
1654659898.0396507, 2, 
1654659898.0409255, 0, 
1654659898.0422003, 1, 
1654659898.0434763, 1, 
1654659898.0447493, 1, 
1654659898.0460222, 1, 
1654659898.0532343, 0, 
1654659898.0545979, 0, 
1654659898.0558786, 1, 
1654659898.0571563, 0, 
1654659898.0584335, 1, 
1654659898.059739, 1, 
1654659898.0610166, 2, 
1654659898.0622919, 1, 
1654659898.0635648, 0, 
1654659898.0648391, 0, 
1654659898.0740235, 0, 
1654659898.0753896, 0, 
1654659898.0766788, 0, 
1654659898.0779562, 1, 
1654659898.0792608, 0, 
1654659898.0805368, 1, 
1654659898.0818098, 0, 
1654659898.0833428, 0, 
1654659898.0846322, 1, 
1654659898.0859103, 0, 
1654659898.093006, 0, 
1654659898.0943747, 1, 
1654659898.0956578, 2, 
1654659898.0969324, 0, 
1654659898.0982077, 0, 
1654659898.099518, 0, 
1654659898.1008005, 0, 
1654659898.1020734, 0, 
1654659898.1033478, 0, 
1654659898.104619, 1, 
1654659898.111509, 0, 
1654659898.1128657, 1, 
1654659898.114145, 0, 
1654659898.1154256, 0, 
1654659898.1166947, 0, 
1654659898.1179678, 0, 
1654659898.1192758, 0, 
1654659898.1205492, 0, 
1654659898.121826, 0, 
1654659898.1230998, 1, 
1654659898.1302907, 1, 
1654659898.1316626, 0, 
1654659898.1329505, 1, 
1654659898.134222, 0, 
1654659898.1354904, 0, 
1654659898.1367655, 0, 
1654659898.1380353, 0, 
1654659898.139336, 0, 
1654659898.140607, 1, 
1654659898.1418774, 0, 
1654659898.149103, 0, 
1654659898.150464, 0, 
1654659898.151742, 0, 
1654659898.153013, 0, 
1654659898.1542895, 1, 
1654659898.155568, 0, 
1654659898.15684, 1, 
1654659898.1581116, 1, 
1654659898.1594276, 1, 
1654659898.1607034, 1, 
1654659898.169863, 0, 
1654659898.1712358, 0, 
1654659898.1725094, 0, 
1654659898.1737804, 1, 
1654659898.1750505, 1, 
1654659898.1763234, 1, 
1654659898.177599, 0, 
1654659898.1789026, 2, 
1654659898.1801727, 0, 
1654659898.1814444, 0, 
1654659898.1883402, 0, 
1654659898.189725, 0, 
1654659898.1910093, 0, 
1654659898.1922874, 1, 
1654659898.1935637, 2, 
1654659898.1948364, 0, 
1654659898.1961129, 0, 
1654659898.1973858, 0, 
1654659898.1987038, 0, 
1654659898.1999786, 0, 
1654659898.2069483, 0, 
1654659898.2083046, 0, 
1654659898.209596, 2, 
1654659898.210867, 0, 
1654659898.2121406, 1, 
1654659898.213412, 0, 
1654659898.214949, 0, 
1654659898.2162292, 0, 
1654659898.2175002, 0, 
1654659898.2188065, 0, 
1654659898.226078, 1, 
1654659898.2274415, 1, 
1654659898.2287602, 1, 
1654659898.2300363, 1, 
1654659898.2313135, 0, 
1654659898.2325892, 0, 
1654659898.233866, 0, 
1654659898.2351484, 0, 
1654659898.2364225, 0, 
1654659898.2376962, 0, 
1654659898.2449021, 1, 
1654659898.246267, 1, 
1654659898.2475486, 1, 
1654659898.2488737, 0, 
1654659898.250152, 0, 
1654659898.2514284, 0, 
1654659898.2527068, 0, 
1654659898.253983, 0, 
1654659898.255257, 0, 
1654659898.2565296, 2, 
1654659898.2635026, 2, 
1654659898.2648752, 1, 
1654659898.2661576, 0, 
1654659898.2674346, 0, 
1654659898.2687612, 0, 
1654659898.2700372, 0, 
1654659898.2713125, 0, 
1654659898.2725904, 0, 
1654659898.2738674, 1, 
1654659898.2751434, 0, 
1654659898.2855043, 0, 
1654659898.2868793, 0, 
1654659898.2881606, 0, 
1654659898.289529, 1, 
1654659898.2908037, 0, 
1654659898.29208, 1, 
1654659898.2933586, 1, 
1654659898.2946336, 1, 
1654659898.2959068, 1, 
1654659898.29718, 2, 
1654659898.3042111, 0, 
1654659898.305571, 0, 
1654659898.3068523, 0, 
1654659898.3081264, 0, 
1654659898.3094494, 1, 
1654659898.3107278, 1, 
1654659898.3120043, 1, 
1654659898.3132756, 0, 
1654659898.3145537, 0, 
1654659898.315827, 1, 
1654659898.3229215, 0, 
1654659898.32428, 0, 
1654659898.3255541, 1, 
1654659898.326825, 0, 
1654659898.3280954, 1, 
1654659898.3293993, 1, 
1654659898.330667, 0, 
1654659898.331938, 0, 
1654659898.3332078, 0, 
1654659898.3344803, 0, 
1654659898.341309, 0, 
1654659898.3426685, 1, 
1654659898.3439593, 1, 
1654659898.345234, 0, 
1654659898.3467565, 0, 
1654659898.3480444, 0, 
1654659898.3493595, 0, 
1654659898.3506353, 0, 
1654659898.3519092, 0, 
1654659898.3531845, 0, 
1654659898.3612185, 1, 
1654659898.3625998, 1, 
1654659898.3638825, 0, 
1654659898.3651602, 0, 
1654659898.366432, 0, 
1654659898.3677068, 0, 
1654659898.3690088, 0, 
1654659898.370279, 0, 
1654659898.3715482, 0, 
1654659898.3728194, 1, 
1654659898.3821678, 1, 
1654659898.383533, 0, 
1654659898.3848221, 0, 
1654659898.3861008, 0, 
1654659898.3873765, 0, 
1654659898.388695, 1, 
1654659898.3899722, 1, 
1654659898.391247, 1, 
1654659898.3925204, 0, 
1654659898.3937938, 2, 
1654659898.400807, 0, 
1654659898.4021692, 0, 
1654659898.403455, 0, 
1654659898.4047298, 0, 
1654659898.4060006, 0, 
1654659898.4072704, 1, 
1654659898.4085705, 1, 
1654659898.4098506, 2, 
1654659898.411125, 2, 
1654659898.4123983, 0, 
1654659898.4250932, 1, 
1654659898.4264617, 2, 
1654659898.4277713, 0, 
1654659898.429108, 0, 
1654659898.4303865, 0, 
1654659898.4316657, 0, 
1654659898.43294, 0, 
1654659898.4342163, 0, 
1654659898.4354916, 0, 
1654659898.4367673, 0, 
1654659898.443824, 0, 
1654659898.4451911, 0, 
1654659898.446466, 1, 
1654659898.4477398, 0, 
1654659898.4490514, 0, 
1654659898.450326, 0, 
1654659898.451599, 0, 
1654659898.4528966, 0, 
1654659898.4541743, 0, 
1654659898.4554482, 1, 
1654659898.4626331, 2, 
1654659898.4640036, 1, 
1654659898.4652812, 0, 
1654659898.466557, 0, 
1654659898.4678276, 0, 
1654659898.4691424, 1, 
1654659898.4704137, 0, 
1654659898.4716825, 0, 
1654659898.4729526, 0, 
1654659898.4742227, 0, 
1654659898.481093, 2, 
1654659898.4824579, 1, 
1654659898.4837418, 0, 
1654659898.4852855, 0, 
1654659898.4865892, 0, 
1654659898.487873, 0, 
1654659898.4891992, 0, 
1654659898.4904778, 0, 
1654659898.4917486, 2, 
1654659898.4930246, 1, 
1654659898.5024288, 0, 
1654659898.5038016, 1, 
1654659898.5050852, 0, 
1654659898.5063653, 0, 
1654659898.507642, 1, 
1654659898.508896, 1, 
