SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, RTC, 
1654738744.8721447, 23.89140625, 24.40848539044802, 854.3516217645994, 0.46, -0.28, 10.07, 0.03, 0.01, 0.01, 855.1281693776482, 853.9937145550898, 25.259027366638183, 1:39:1, 
1654738744.9763675, 23.9015625, 24.230383814533006, 854.3516217645994, 0.36, -0.26, 10.06, 0.01, 0.01, 0.00, 855.0861744451819, 853.9937145550898, 25.259027366638183, 1:39:1, 
1654738745.0801506, 23.89140625, 24.296858323943404, 854.3790253130078, 0.36, -0.26, 10.06, 0.03, 0.01, 0.01, 855.205095874735, 853.9237064393214, 25.276444969177245, 1:39:1, 
1654738745.1938434, 23.886328125, 24.112834933030758, 854.3242182348532, 0.36, -0.26, 10.06, 0.02, 0.01, -0.00, 855.1385717921124, 854.048302483221, 25.293862571716307, 1:39:1, 
1654738745.2976341, 23.896484375, 24.296858323943404, 854.309678188767, 0.36, -0.26, 10.06, 0.01, 0.01, 0.01, 855.2120308177111, 853.8964159078873, 25.259027366638183, 1:39:1, 
1654738745.4012697, 23.9015625, 24.36400129740193, 854.3516217645994, 0.36, -0.26, 10.06, 0.02, 0.01, 0.01, 855.2079212218734, 853.9237064393214, 25.276444969177245, 1:39:2, 
1654738745.50408, 23.89140625, 24.24137883353706, 854.2968147237686, 0.36, -0.26, 10.06, 0.01, 0.02, 0.01, 855.1145563414359, 853.9237064393214, 25.276444969177245, 1:39:2, 
1654738745.6078057, 23.9015625, 24.174064375017284, 854.3242182348532, 0.36, -0.26, 10.06, 0.01, 0.01, 0.00, 855.2409264134448, 853.8964159078873, 25.259027366638183, 1:39:2, 
1654738745.7110007, 23.89140625, 24.453135204741734, 854.3516217645994, 0.36, -0.26, 10.06, 0.02, 0.01, 0.00, 855.1126299683871, 853.9237064393214, 25.276444969177245, 1:39:2, 
1654738745.8153877, 23.896484375, 24.09016928137187, 854.3242182348532, 0.36, -0.26, 10.06, 0.02, 0.01, 0.01, 855.1591197713009, 853.9937145550898, 25.259027366638183, 1:39:2, 
1654738745.919662, 23.9015625, 24.196559088096212, 854.2968147237686, 0.36, -0.26, 10.06, 0.01, 0.01, -0.00, 855.0604894711963, 853.8964159078873, 25.259027366638183, 1:39:2, 
1654738746.0217116, 23.89140625, 24.196390872934064, 854.3242182348532, 0.41, -0.29, 10.07, 0.02, 0.01, 0.00, 855.205095874735, 853.8964159078873, 25.259027366638183, 1:39:2, 
1654738746.1256764, 23.9015625, 24.40848539044802, 854.3790253130078, 0.41, -0.29, 10.07, 0.02, 0.01, 0.01, 855.1145563414359, 853.9237064393214, 25.276444969177245, 1:39:2, 
1654738746.2360227, 23.89140625, 24.419813559518598, 854.3516217645994, 0.41, -0.29, 10.07, 0.02, 0.01, 0.00, 855.2293681751513, 853.9237064393214, 25.276444969177245, 1:39:2, 
1654738746.3408008, 23.9015625, 24.285862612010998, 854.337081274995, 0.41, -0.29, 10.07, 0.02, 0.01, 0.00, 855.1907122893031, 853.9237064393214, 25.276444969177245, 1:39:3, 
1654738746.4430146, 23.89140625, 24.414232373979097, 854.3991581783625, 0.41, -0.29, 10.07, 0.02, 0.02, 0.00, 855.0991453570446, 854.0210085191554, 25.276444969177245, 1:39:3, 
1654738746.546044, 23.896484375, 24.146493618826185, 854.316948198417, 0.41, -0.29, 10.07, 0.01, 0.01, 0.00, 855.139213916462, 853.9237064393214, 25.276444969177245, 1:39:3, 
1654738746.6518497, 23.896484375, 24.330346823510336, 854.2968147237686, 0.41, -0.29, 10.07, 0.01, 0.01, 0.00, 855.0775699788967, 854.0210085191554, 25.276444969177245, 1:39:3, 
1654738746.7578583, 23.886328125, 24.31918402647522, 854.3935663532716, 0.41, -0.29, 10.07, 0.01, 0.01, 0.00, 855.2413116880547, 853.9937145550898, 25.259027366638183, 1:39:3, 
1654738746.8632028, 23.89140625, 24.219053135653304, 854.3242182348532, 0.41, -0.29, 10.07, 0.02, 0.01, -0.00, 855.1898133152135, 854.0210085191554, 25.276444969177245, 1:39:3, 
1654738746.9672594, 23.896484375, 24.173895894349673, 854.3242182348532, 0.40, -0.23, 10.02, 0.03, 0.01, 0.01, 855.2379726414365, 853.8264043594874, 25.276444969177245, 1:39:3, 
1654738747.070697, 23.9015625, 24.218885185993138, 854.3588920495796, 0.40, -0.23, 10.02, 0.02, 0.01, 0.00, 855.1466625589178, 853.8964159078873, 25.259027366638183, 1:39:3, 
1654738747.1743422, 23.89140625, 24.252206485033426, 854.2839504975308, 0.40, -0.23, 10.02, 0.02, 0.01, 0.01, 855.0943936368573, 854.0210085191554, 25.276444969177245, 1:39:3, 
1654738747.2907035, 23.886328125, 24.33626143625043, 854.316948198417, 0.40, -0.23, 10.02, 0.01, 0.00, 0.01, 855.1012001549634, 853.9237064393214, 25.276444969177245, 1:39:3, 
1654738747.394521, 23.896484375, 24.363668687886104, 854.3387583880763, 0.40, -0.23, 10.02, 0.01, 0.02, 0.00, 855.1062087248906, 853.7991172606847, 25.259027366638183, 1:39:4, 
1654738747.4978616, 23.896484375, 24.229880348655264, 854.3242182348532, 0.40, -0.23, 10.02, 0.02, 0.01, 0.00, 855.1813372737984, 853.9937145550898, 25.259027366638183, 1:39:4, 
1654738747.6018052, 23.896484375, 24.207722155121193, 854.2420077575853, 0.40, -0.23, 10.02, 0.03, 0.01, 0.01, 855.0836059477833, 853.8964159078873, 25.259027366638183, 1:39:4, 
1654738747.7064922, 23.89140625, 24.263704386811952, 854.3443515064039, 0.40, -0.23, 10.02, 0.02, 0.01, 0.00, 855.100172756004, 853.8964159078873, 25.259027366638183, 1:39:4, 
1654738747.811436, 23.9015625, 24.168651262364218, 854.3935663532716, 0.40, -0.23, 10.02, 0.01, 0.01, 0.00, 855.2232037813948, 853.8964159078873, 25.259027366638183, 1:39:4, 
1654738747.9175568, 23.896484375, 24.196054412316748, 854.3717548330524, 0.40, -0.23, 10.02, 0.02, 0.02, 0.00, 855.1728612323831, 853.8264043594874, 25.276444969177245, 1:39:4, 
1654738748.0221903, 23.89140625, 24.252206485033426, 854.2766808510476, 0.42, -0.27, 10.06, 0.03, 0.01, 0.00, 855.2251301544437, 853.8964159078873, 25.259027366638183, 1:39:4, 
1654738748.126921, 23.9015625, 24.107253250386982, 854.3644843798843, 0.42, -0.27, 10.06, 0.03, 0.01, 0.01, 855.2178099368579, 853.9937145550898, 25.259027366638183, 1:39:4, 
1654738748.2325814, 23.89140625, 24.291611125049364, 854.3790253130078, 0.42, -0.27, 10.06, 0.03, 0.01, 0.00, 855.153469077024, 853.8964159078873, 25.259027366638183, 1:39:4, 
1654738748.342815, 23.896484375, 24.45888160522382, 854.3717548330524, 0.42, -0.27, 10.06, 0.02, 0.01, 0.00, 855.2130582166706, 853.8964159078873, 25.259027366638183, 1:39:5, 
1654738748.4477568, 23.89140625, 24.196727293160695, 854.3717548330524, 0.42, -0.27, 10.06, 0.02, 0.01, 0.00, 855.1044107767117, 854.0210085191554, 25.276444969177245, 1:39:5, 
1654738748.551444, 23.89140625, 24.224634573681325, 854.3242182348532, 0.42, -0.27, 10.06, 0.01, 0.01, 0.01, 855.3115600919051, 853.9237064393214, 25.276444969177245, 1:39:5, 
1654738748.65584, 23.896484375, 24.151737732485056, 854.309678188767, 0.42, -0.27, 10.06, 0.02, 0.01, 0.00, 855.0992737819146, 853.8964159078873, 25.259027366638183, 1:39:5, 
1654738748.7615995, 23.896484375, 24.346924449931105, 854.2621416384277, 0.42, -0.27, 10.06, 0.02, 0.01, 0.00, 855.3674249103237, 853.9937145550898, 25.259027366638183, 1:39:5, 
1654738748.869101, 23.89140625, 24.029278865058757, 854.3516217645994, 0.42, -0.27, 10.06, 0.01, 0.02, 0.01, 855.0946504865972, 853.9937145550898, 25.259027366638183, 1:39:5, 
1654738748.9733315, 23.88125, 24.296858323943404, 854.3516217645994, 0.39, -0.22, 10.09, 0.01, 0.01, 0.00, 855.1509005796255, 853.8964159078873, 25.259027366638183, 1:39:5, 
1654738749.0789669, 23.89140625, 24.453465751065902, 854.2968147237686, 0.39, -0.22, 10.09, 0.02, 0.02, 0.01, 855.1663115640168, 853.9937145550898, 25.259027366638183, 1:39:5, 
1654738749.1842363, 23.89140625, 24.14615604925584, 854.316948198417, 0.39, -0.22, 10.09, 0.01, 0.02, 0.00, 855.1674673878462, 853.8964159078873, 25.259027366638183, 1:39:5, 
1654738749.289901, 23.89140625, 24.213639692000573, 854.2822751212002, 0.39, -0.22, 10.09, 0.01, 0.02, 0.00, 855.2107465690118, 853.9937145550898, 25.259027366638183, 1:39:5, 
1654738749.4060314, 23.886328125, 24.218885185993138, 854.2822751212002, 0.39, -0.22, 10.09, 0.02, 0.00, 0.01, 855.0491880826428, 853.8964159078873, 25.259027366638183, 1:39:6, 
1654738749.510415, 23.89140625, 24.10742247710167, 854.316948198417, 0.39, -0.22, 10.09, 0.03, 0.01, 0.01, 855.0679381136522, 854.0210085191554, 25.276444969177245, 1:39:6, 
1654738749.6151917, 23.89140625, 24.25237406169074, 854.3790253130078, 0.39, -0.22, 10.09, 0.02, 0.01, -0.00, 855.2994881541318, 853.9937145550898, 25.259027366638183, 1:39:6, 
1654738749.7203019, 23.896484375, 24.11841660663627, 854.3790253130078, 0.39, -0.22, 10.09, 0.02, 0.01, 0.01, 855.1842910458067, 853.8964159078873, 25.259027366638183, 1:39:6, 
1654738749.8253236, 23.89140625, 24.213135651467756, 854.3387583880763, 0.39, -0.22, 10.09, 0.01, 0.01, 0.02, 855.1200786108428, 853.9937145550898, 25.259027366638183, 1:39:6, 
1654738749.930503, 23.89140625, 24.084926429429295, 854.2895449090917, 0.43, -0.30, 10.06, 0.01, 0.02, -0.00, 855.0676812639123, 854.0210085191554, 25.276444969177245, 1:39:6, 
1654738750.0330565, 23.9015625, 24.207722155121193, 854.316948198417, 0.43, -0.30, 10.06, 0.02, 0.01, 0.00, 855.1751728800418, 853.8964159078873, 25.259027366638183, 1:39:6, 
1654738750.1351888, 23.896484375, 24.168482727941925, 854.316948198417, 0.43, -0.30, 10.06, 0.01, 0.01, 0.01, 855.1668252634965, 853.7991172606847, 25.259027366638183, 1:39:6, 
1654738750.2386816, 23.9015625, 24.285695418446704, 854.3242182348532, 0.43, -0.30, 10.06, 0.02, 0.01, 0.00, 855.1691369111553, 853.8964159078873, 25.259027366638183, 1:39:6, 
1654738750.343245, 23.896484375, 24.302439763134053, 854.3314882980735, 0.43, -0.30, 10.06, 0.01, 0.01, 0.01, 855.157321823122, 853.9937145550898, 25.259027366638183, 1:39:7, 
