ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC0, 22.3525390625, 23.49394747614443, 852.6520430007638, -, -, -, -, -, -, -, -, -, -, 0.67, -0.13, 10.10, 0.02, 0.01, 0.01, 852.6882252738909, -, -, -, 3:23:42, 
0, 22.61640625, 23.327358533942423, 852.6418098304167, -, -, -, -, -, -, -, -, -, -, 0.67, -0.17, 10.04, 0.02, 0.01, 0.00, 852.4874972021937, -, -, -, 3:23:44, 
0, 22.601171875, 23.250498513282935, 852.6402973261149, -, -, -, -, -, -, -, -, -, -, 0.67, -0.17, 10.04, 0.01, 0.02, 0.00, 852.4934047462104, -, -, -, 3:23:44, 
0, 22.61640625, 23.44281404384133, 852.662413102187, -, -, -, -, -, -, -, -, -, -, 0.67, -0.17, 10.04, 0.02, 0.02, 0.01, 852.5347575543271, -, -, -, 3:23:44, 
3, 22.60625, 23.448135105517466, 852.6282002368812, -, -, -, -, -, -, -, -, -, -, 0.67, -0.17, 10.04, 0.01, 0.02, 0.00, 852.5838158546395, 851.3495192463138, 26.407556838989258, 79.53360231018067, 3:23:44, 
0, 22.60625, 23.453961968732592, 852.6718640509914, -, -, -, -, -, -, -, -, -, -, 0.67, -0.17, 10.04, 0.01, 0.02, -0.00, 852.4840297307057, -, -, -, 3:23:44, 
0, 22.61640625, 23.54162711619428, 852.6722423916577, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.00, 0.01, 0.01, 0.00, 852.5517096371576, 851.2513705299236, 26.407556838989258, 79.53360231018067, 3:23:45, 
0, 22.59609375, 23.470262403526114, 852.6465356709597, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.00, 0.02, 0.02, -0.00, 852.5851001033388, -, -, -, 3:23:45, 
0, 22.601171875, 23.580053657409962, 852.6637364570291, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.00, 0.01, 0.01, 0.00, 852.531546932579, -, -, -, 3:23:45, 
13, 22.621484375, 23.535634685241632, 852.6726203875509, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.00, 0.02, 0.01, 0.00, 852.4926341969908, -, -, -, 3:23:45, 
10, 22.60625, 23.453793413933507, 852.6620352703192, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.00, 0.01, 0.02, 0.00, 852.554534984296, -, -, -, 3:23:45, 
0, 22.6265625, 23.518997604580324, 852.650881901582, -, -, -, -, -, -, -, -, -, -, 0.69, -0.17, 10.08, 0.01, 0.01, 0.00, 852.5371976268558, -, -, -, 3:23:46, 
0, 22.6265625, 23.475247080847026, 852.6779129408619, -, -, -, -, -, -, -, -, -, -, 0.69, -0.17, 10.08, 0.01, 0.01, 0.01, 852.5306479584895, -, -, -, 3:23:46, 
7, 22.61640625, 23.502696123035786, 852.677724031204, -, -, -, -, -, -, -, -, -, -, 0.69, -0.17, 10.08, 0.01, 0.01, 0.00, 852.4317608086451, 851.3283141202666, 26.51319404602051, 79.72374928283692, 3:23:46, 
0, 22.611328125, 23.5471166483005, 852.6518281515699, -, -, -, -, -, -, -, -, -, -, 0.69, -0.17, 10.08, 0.01, 0.01, 0.00, 852.3648514514127, -, -, -, 3:23:46, 
0, 22.611328125, 23.75587748360689, 852.6554194285554, -, -, -, -, -, -, -, -, -, -, 0.69, -0.17, 10.08, 0.01, 0.01, -0.00, 852.417762497823, -, -, -, 3:23:46, 
0, 22.61640625, 23.579552278741627, 852.6365174783008, -, -, -, -, -, -, -, -, -, -, 0.69, -0.17, 10.08, 0.01, 0.01, 0.00, 852.5127969015696, -, -, -, 3:23:46, 
14, 22.621484375, 23.475415413606303, 852.6522058194123, -, -, -, -, -, -, -, -, -, -, 0.62, -0.12, 10.09, 0.01, 0.01, 0.00, 852.3837299072921, 851.2194992403128, 26.566012649536134, 79.81882276916505, 3:23:47, 
0, 22.60625, 23.733590186936983, 852.6229079958415, -, -, -, -, -, -, -, -, -, -, 0.62, -0.12, 10.09, 0.02, 0.01, 0.00, 852.4805622592177, -, -, -, 3:23:47, 
6, 22.61640625, 23.816093015714205, 852.6554194285554, -, -, -, -, -, -, -, -, -, -, 0.62, -0.12, 10.09, 0.01, 0.01, 0.00, 852.5153653989681, 851.1903242559172, 26.548406448364258, 79.78713160705567, 3:23:47, 
19, 22.601171875, 23.75038834656816, 852.6705412045882, -, -, -, -, -, -, -, -, -, -, 0.62, -0.12, 10.09, 0.01, 0.00, -0.00, 852.3979850678542, -, -, -, 3:23:47, 
0, 22.611328125, 23.639771603052363, 852.6198827743759, -, -, -, -, -, -, -, -, -, -, 0.62, -0.12, 10.09, 0.01, 0.01, 0.00, 852.5238414403833, -, -, -, 3:23:47, 
2, 22.631640625, 23.716459999595777, 852.6359474417496, -, -, -, -, -, -, -, -, -, -, 0.66, -0.13, 10.14, 0.02, 0.01, 0.00, 850.6913469713842, -, -, -, 3:23:48, 
2, 22.6265625, 23.815435322007147, 852.6557969786795, -, -, -, -, -, -, -, -, -, -, 0.66, -0.13, 10.14, 0.02, 0.02, -0.00, 852.4804338343478, 851.3255188808777, 26.689256057739257, 80.04066090393067, 3:23:48, 
0, 22.6265625, 23.579719414924, 852.6505046058684, -, -, -, -, -, -, -, -, -, -, 0.66, -0.13, 10.14, 0.01, 0.01, -0.00, 852.5255109636923, 850.0897648415901, 26.002614212036132, 78.80470558166505, 3:23:48, 
0, 22.60625, 23.8382134904813, 852.6106223459465, -, -, -, -, -, -, -, -, -, -, 0.66, -0.13, 10.14, 0.02, 0.01, 0.00, 852.456803658281, -, -, -, 3:23:48, 
1, 22.6265625, 23.826414007274344, 852.6355707368842, -, -, -, -, -, -, -, -, -, -, 0.66, -0.13, 10.14, 0.02, 0.01, 0.00, 852.4587300313299, -, -, -, 3:23:48, 
3, 22.631640625, 23.60700049062846, 852.6355707368842, -, -, -, -, -, -, -, -, -, -, 0.70, -0.18, 10.09, 0.02, 0.01, -0.00, 852.4529509121833, -, -, -, 3:23:48, 
5, 22.631640625, 23.716791153170757, 852.6474794200345, -, -, -, -, -, -, -, -, -, -, 0.70, -0.18, 10.09, 0.00, 0.01, 0.00, 852.417762497823, 851.3332590706087, 26.812499465942384, 80.26249903869629, 3:23:49, 
0, 22.61640625, 23.788317952333735, 852.6571206286466, -, -, -, -, -, -, -, -, -, -, 0.70, -0.18, 10.09, 0.02, 0.01, -0.01, 852.3869405290403, -, -, -, 3:23:49, 
23, 22.61640625, 23.733590186936983, 852.6213954418397, -, -, -, -, -, -, -, -, -, -, 0.70, -0.18, 10.09, 0.01, 0.02, 0.00, 852.4246974407992, 851.0784844679572, 26.77728706359863, 80.19911671447754, 3:23:49, 
1, 22.611328125, 23.57988654114678, 852.626499038013, -, -, -, -, -, -, -, -, -, -, 0.70, -0.18, 10.09, 0.02, 0.01, 0.00, 852.4398515754506, 850.0579783526995, 26.161070022583008, 79.08992604064942, 3:23:49, 
0, 22.611328125, 23.61299035190026, 852.6142134091409, -, -, -, -, -, -, -, -, -, -, 0.67, -0.13, 10.05, 0.01, 0.01, 0.01, 852.4561615339313, -, -, -, 3:23:49, 
0, 22.60625, 23.640104499932278, 852.640485935059, -, -, -, -, -, -, -, -, -, -, 0.67, -0.13, 10.05, 0.01, 0.02, 0.00, 852.4223857931404, 851.0569401390292, 26.882924270629882, 80.38926368713379, 3:23:50, 
0, 22.60625, 23.607167311934163, 852.6316026348336, -, -, -, -, -, -, -, -, -, -, 0.67, -0.13, 10.05, 0.03, 0.01, -0.00, 852.3925912233171, -, -, -, 3:23:50, 
0, 22.611328125, 23.348978672492215, 852.6353822551469, -, -, -, -, -, -, -, -, -, -, 0.67, -0.13, 10.05, 0.01, 0.01, 0.00, 852.4388241764912, -, -, -, 3:23:50, 
4, 22.621484375, 23.60700049062846, 852.6609006611811, -, -, -, -, -, -, -, -, -, -, 0.67, -0.13, 10.05, 0.03, 0.02, 0.00, 852.4844150053154, -, -, -, 3:23:50, 
13, 22.631640625, 23.3266783808931, 852.650881901582, -, -, -, -, -, -, -, -, -, -, 0.67, -0.13, 10.05, 0.02, 0.01, 0.00, 852.4755536892906, 851.2901421458461, 27.02377388000488, 80.64279298400879, 3:23:50, 
0, 22.61640625, 23.32752854730323, 852.6128894496562, -, -, -, -, -, -, -, -, -, -, 0.68, -0.10, 10.07, 0.01, 0.01, -0.00, 852.4612985287284, -, -, -, 3:23:51, 
3, 22.611328125, 23.475247080847026, 852.6285773496043, -, -, -, -, -, -, -, -, -, -, 0.68, -0.10, 10.07, 0.01, 0.02, 0.01, 852.4548772852321, 851.2026913932897, 26.970955276489256, 80.54771949768066, 3:23:51, 
