SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1653441823.8093853, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.02, 0.01, 0.00, 858.6237659122119, 857.0969353425601, 19.142510485649108, 66.4565188741684, 1:23:41, 
1653441823.8968334, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.01, 0.01, -0.00, 858.7132780465515, 857.2613277041717, 19.12497188091278, 66.424949385643, 1:23:41, 
1653441823.9848347, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.02, 0.02, 0.01, 858.5496647622635, 857.0691479736942, 19.12497188091278, 66.424949385643, 1:23:41, 
1653441824.072039, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.02, 0.01, -0.01, 858.5095962028461, 857.0969353425601, 19.142510485649108, 66.4565188741684, 1:23:42, 
1653441824.159868, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, 1:23:44, 40.24637666666667, -111.64796166666665, 2, 1424.5, -, -, 1.17, -16.4, -0.03, -0.32, 10.12, 0.02, 0.02, 0.01, 858.5324558296932, 857.0969353425601, 19.142510485649108, 66.4565188741684, 1:23:42, 
1653441824.3108375, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.02, 0.01, 0.01, 858.5250071872374, 857.0969353425601, 19.142510485649108, 66.4565188741684, 1:23:42, 
1653441824.4082692, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.02, 0.02, -0.01, 858.539904472149, 857.1247218983623, 19.160046648979186, 66.48808396816253, 1:23:42, 
1653441824.4957612, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.02, 0.01, 0.00, 858.2862653540417, 857.0969353425601, 19.142510485649108, 66.4565188741684, 1:23:42, 
1653441824.5835154, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.02, 0.02, 0.00, 858.4904608972269, 857.1930286600347, 19.142510485649108, 66.4565188741684, 1:23:42, 
1653441824.670755, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.03, -0.32, 10.12, 0.02, 0.01, 0.00, 858.564818896915, 857.1930286600347, 19.142510485649108, 66.4565188741684, 1:23:42, 
1653441824.8243327, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, 1:23:44, 40.24637499999999, -111.64796499999999, 2, 1424.5, 0.6, 359.17, 1.17, -16.4, -0.09, -0.31, 9.99, 0.01, 0.01, -0.01, 858.5217965654892, 857.1930286600347, 19.142510485649108, 66.4565188741684, 1:23:42, 
1653441824.9223037, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, -0.09, -0.31, 9.99, 0.02, 0.03, -0.01, 858.1121212304197, 857.165237838933, 19.12497188091278, 66.424949385643, 1:23:42, 
