SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1653534110.2512295, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.22, 10.07, 0.02, 0.01, 0.00, 858.8921738903609, 858.6114565544552, 25.102268943786623, 77.18408409881593, 3:1:48, 
1653534110.3765776, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.22, 10.07, 0.02, 0.01, 0.00, 858.8928160147104, 858.583990958815, 25.084851341247557, 77.1527324142456, 3:1:48, 
1653534110.5001347, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.22, 10.07, 0.02, 0.01, -0.01, 858.9350677969168, 858.583990958815, 25.084851341247557, 77.1527324142456, 3:1:48, 
1653534110.6237388, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.22, 10.07, 0.01, 0.01, 0.00, 858.9190146881757, 858.6812552797026, 25.084851341247557, 77.1527324142456, 3:1:48, 
1653534110.7472928, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.22, 10.07, 0.01, 0.02, -0.00, 858.8587834241797, 858.583990958815, 25.084851341247557, 77.1527324142456, 3:1:48, 
1653534110.8786285, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.22, 10.07, 0.01, 0.01, -0.00, 858.7737661602876, 858.6114565544552, 25.102268943786623, 77.18408409881593, 3:1:48, 
1653534111.0050418, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.22, 10.07, 0.01, 0.01, 0.00, 858.8941002634098, 858.6812552797026, 25.084851341247557, 77.1527324142456, 3:1:48, 
1653534111.122454, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.22, 10.07, 0.01, 0.01, 0.00, 858.9071996001423, 858.6114565544552, 25.102268943786623, 77.18408409881593, 3:1:49, 
1653534111.2400246, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.13, 10.03, 0.01, 0.01, 0.00, 858.8337405745438, 858.6114565544552, 25.102268943786623, 77.18408409881593, 3:1:49, 
1653534111.354056, 1023, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.35, -0.13, 10.03, 0.01, 0.02, 0.01, 858.9063006260529, 858.583990958815, 25.084851341247557, 77.1527324142456, 3:1:49, 
