SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1653354307.8326726, 746, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.43, -0.44, 10.06, 0.02, 0.02, 0.00, 859.0155901903614, 858.4583438102133, 24.266224021911622, 75.67920323944092, 1:5:5, 
1653354307.9579754, 688, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.43, -0.44, 10.06, 0.02, 0.01, 0.01, 858.9495798072186, 858.4308370229951, 24.24880641937256, 75.64785155487061, 1:5:6, 
1653354308.0810986, 638, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.43, -0.44, 10.06, 0.02, 0.01, 0.01, 858.9764206050335, 858.5554467974207, 24.266224021911622, 75.67920323944092, 1:5:6, 
1653354308.2042878, 591, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.43, -0.44, 10.06, 0.01, 0.01, 0.01, 859.0037751023281, 858.4583438102133, 24.266224021911622, 75.67920323944092, 1:5:6, 
1653354308.3276148, 548, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.43, -0.44, 10.06, 0.01, 0.01, 0.00, 858.810110398477, 858.5554467974207, 24.266224021911622, 75.67920323944092, 1:5:6, 
1653354308.483965, 508, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.43, -0.44, 10.06, 0.01, 0.01, 0.00, 859.0687580865115, 858.5554467974207, 24.266224021911622, 75.67920323944092, 1:5:6, 
1653354308.6140223, 470, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.43, -0.44, 10.06, 0.01, 0.00, 0.00, 858.961138045512, 858.5554467974207, 24.266224021911622, 75.67920323944092, 1:5:6, 
1653354308.7280114, 436, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.43, -0.44, 10.06, 0.01, 0.02, 0.00, 858.9676877138784, 858.5554467974207, 24.266224021911622, 75.67920323944092, 1:5:6, 
1653354308.8418968, 404, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.52, -0.49, 10.03, 0.01, 0.01, 0.00, 858.9857956205382, 858.5554467974207, 24.266224021911622, 75.67920323944092, 1:5:6, 
1653354308.9699333, 375, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.52, -0.49, 10.03, 0.02, 0.01, 0.01, 858.9245369575827, 858.4583438102133, 24.266224021911622, 75.67920323944092, 1:5:7, 
