SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1653443191.6126664, 15, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.47, -0.23, 10.14, 0.02, 0.01, 0.00, 857.707968164757, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:29, 
1653443191.7625923, 16, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.47, -0.23, 10.14, 0.01, 0.01, 0.00, 857.9188418011784, 857.7950012944616, 24.092047996520996, 75.3656863937378, 1:46:29, 
1653443191.90616, 15, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.47, -0.23, 10.14, 0.02, 0.01, 0.00, 857.9181996768287, 857.7950012944616, 24.092047996520996, 75.3656863937378, 1:46:29, 
1653443192.0422618, 11, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.47, -0.23, 10.14, 0.02, 0.01, 0.00, 857.8421721538316, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:30, 
1653443192.1725273, 11, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.47, -0.23, 10.14, 0.02, 0.01, 0.00, 857.7893895322912, 857.7950012944616, 24.092047996520996, 75.3656863937378, 1:46:30, 
1653443192.2973046, 10, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.47, -0.23, 10.14, 0.02, 0.01, 0.00, 857.9608367336448, 857.8224943511538, 24.10946559906006, 75.3970380783081, 1:46:30, 
1653443192.417414, 8, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.47, -0.23, 10.14, 0.01, 0.02, 0.00, 857.9181996768287, 857.7254222576297, 24.10946559906006, 75.3970380783081, 1:46:30, 
1653443192.5367165, 7, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.47, -0.23, 10.14, 0.02, 0.01, -0.00, 857.7249202475874, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:30, 
1653443192.6648011, 5, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.45, -0.19, 10.07, 0.02, 0.01, 0.00, 857.8810848894196, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:30, 
1653443192.7822146, 3, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.45, -0.19, 10.07, 0.02, 0.01, -0.00, 857.9167870032595, 857.7950012944616, 24.092047996520996, 75.3656863937378, 1:46:30, 
1653443192.9080296, 3, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.45, -0.19, 10.07, 0.02, 0.01, 0.00, 857.944398350294, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:30, 
1653443193.0220628, 2, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.45, -0.19, 10.07, 0.02, 0.01, -0.00, 857.7943981022185, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:31, 
1653443193.1390212, 4, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.45, -0.19, 10.07, 0.03, 0.01, 0.00, 857.7905453561206, 857.8224943511538, 24.10946559906006, 75.3970380783081, 1:46:31, 
1653443193.2566905, 3, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.45, -0.19, 10.07, 0.01, 0.02, 0.00, 857.8173861539354, 857.7254222576297, 24.10946559906006, 75.3970380783081, 1:46:31, 
1653443193.3761036, 3, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.45, -0.19, 10.07, 0.01, 0.01, 0.00, 857.8614358843207, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:31, 
1653443193.5021353, 4, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.45, -0.19, 10.07, 0.02, 0.01, 0.01, 857.8460248999294, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:31, 
1653443193.6294963, 3, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.39, -0.21, 10.08, 0.02, 0.02, 0.00, 857.7646035323952, 857.7950012944616, 24.092047996520996, 75.3656863937378, 1:46:31, 
1653443193.7620862, 0, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.39, -0.21, 10.08, 0.02, 0.01, 0.01, 857.8036446928533, 857.7950012944616, 24.092047996520996, 75.3656863937378, 1:46:31, 
1653443193.8849099, 2, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.39, -0.21, 10.08, 0.02, 0.01, 0.01, 857.9220524229266, 857.7950012944616, 24.092047996520996, 75.3656863937378, 1:46:31, 
1653443194.0080612, 1, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.39, -0.21, 10.08, 0.00, 0.02, -0.00, 857.8736362469638, 857.8224943511538, 24.10946559906006, 75.3970380783081, 1:46:32, 
1653443194.1481218, 1, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.39, -0.21, 10.08, 0.01, 0.01, 0.01, 857.8483365475881, 857.7950012944616, 24.092047996520996, 75.3656863937378, 1:46:32, 
1653443194.2806005, 1, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.39, -0.21, 10.08, 0.01, 0.01, 0.01, 857.9057424644458, 857.7254222576297, 24.10946559906006, 75.3970380783081, 1:46:32, 
1653443194.403589, 2, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.39, -0.21, 10.08, 0.03, 0.01, -0.00, 857.7562559158498, 857.8224943511538, 24.10946559906006, 75.3970380783081, 1:46:32, 
1653443194.5303516, 1, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.42, -0.25, 10.09, 0.02, 0.01, -0.00, 858.2323269086721, 857.8224943511538, 24.10946559906006, 75.3970380783081, 1:46:32, 
1653443194.659216, 0, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.42, -0.25, 10.09, 0.02, 0.01, -0.01, 857.8393468066931, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:32, 
1653443194.791684, 0, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.42, -0.25, 10.09, 0.02, 0.01, 0.00, 858.0306998628855, 857.697932633569, 24.092047996520996, 75.3656863937378, 1:46:32, 
1653443194.9145086, 0, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.42, -0.25, 10.09, 0.01, 0.01, 0.00, 858.2785598618461, 857.8224943511538, 24.10946559906006, 75.3970380783081, 1:46:32, 
1653443195.0375612, 0, 23.1921875, 67.22008473213636, 654.5574411294893, -, -, -, -, -, -, -, -, -, -, 0.42, -0.25, 10.09, 0.01, 0.01, 0.01, 858.2458115200144, 857.7254222576297, 24.10946559906006, 75.3970380783081, 1:46:33, 
