SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1651509594.7110076, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.73, -0.15, 10.05, 0.01, 0.02, -0.00, 857.3039435239642, -, -, -, 16:39:54, 
1651509594.763256, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.73, -0.15, 10.05, 0.01, 0.01, 0.00, 857.1897738145985, -, -, -, 16:39:54, 
1651509594.815707, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, -0.00, 857.2401163636102, -, -, -, 16:39:54, 
1651509594.8736808, 11, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, 0.00, 857.2907157623617, -, -, -, 16:39:54, 
1651509594.925942, 9, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, -0.00, 857.2507756278142, -, -, -, 16:39:54, 
1651509594.9779222, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, 0.01, 857.2869914411339, -, -, -, 16:39:55, 
1651509595.0298324, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, 0.00, 857.3673854097086, -, -, -, 16:39:55, 
1651509595.08176, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.02, 0.02, 0.00, 857.2667003116852, -, -, -, 16:39:55, 
1651509595.1338913, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.02, 0.03, 0.00, 857.2972654307281, -, -, -, 16:39:55, 
1651509595.1861591, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, 0.00, 857.2740205292712, -, -, -, 16:39:55, 
1651509595.2385197, 10, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, 0.00, 857.3158870368676, -, -, -, 16:39:55, 
1651509595.2903838, 10, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.02, 0.00, 857.2491061045052, -, -, -, 16:39:55, 
1651509595.3423479, 9, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, 0.00, 857.2641318142867, -, -, -, 16:39:55, 
1651509595.4019978, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.02, 0.01, 0.00, 857.2126334414457, -, -, -, 16:39:55, 
1651509595.4542162, 6, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.02, 0.01, -0.01, 857.3155017622578, -, -, -, 16:39:55, 
1651509595.5064678, 9, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, 0.01, 857.3116490161599, -, -, -, 16:39:55, 
1651509595.5587182, 8, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.00, 0.00, 857.3029161250049, -, -, -, 16:39:55, 
1651509595.6109447, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.01, 0.01, -0.00, 857.2882756898331, -, -, -, 16:39:55, 
1651509595.664372, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.02, 0.01, 0.00, 857.2176420113728, -, -, -, 16:39:55, 
1651509595.717319, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.68, -0.09, 10.11, 0.02, 0.01, -0.00, 857.2731215551817, -, -, -, 16:39:55, 
1651509595.7694974, 1, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.05, 10.15, 0.01, 0.01, 0.01, 857.2701677831733, -, -, -, 16:39:55, 
1651509595.8218513, 10, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.05, 10.15, 0.02, 0.02, 0.01, 857.2448680837975, -, -, -, 16:39:55, 
1651509595.8740249, 9, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.05, 10.15, 0.01, 0.02, -0.01, 857.2900736380121, -, -, -, 16:39:55, 
