SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1651440306.85586, 2, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.02, 0.01, 0.00, 852.1754247682693, -, -, -, 21:25:6, 
1651440306.9060721, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.01, 0.00, 852.2513238663967, -, -, -, 21:25:6, 
1651440306.9555633, 3, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.02, 0.00, 852.2297484882488, -, -, -, 21:25:7, 
1651440307.006253, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.02, 0.01, 852.0620256081231, -, -, -, 21:25:7, 
1651440307.0573323, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.01, 0.01, 852.1609127579675, -, -, -, 21:25:7, 
1651440307.109296, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.01, 0.01, 852.1171198773221, -, -, -, 21:25:7, 
1651440307.1613321, 4, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.01, 0.00, 852.0880958567184, -, -, -, 21:25:7, 
1651440307.2134356, 19, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.02, 0.01, 852.016049504689, -, -, -, 21:25:7, 
1651440307.2656202, 22, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.02, 0.01, 852.179662788977, -, -, -, 21:25:7, 
1651440307.3173578, 19, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.02, 0.00, 852.0986266960525, -, -, -, 21:25:7, 
1651440307.3794446, 7, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.02, 0.01, 0.00, 852.1243116700381, -, -, -, 21:25:7, 
1651440307.4313114, 15, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.01, 0.00, 852.179534364107, -, -, -, 21:25:7, 
1651440307.4832954, 15, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.67, -0.12, 10.06, 0.01, 0.01, 0.00, 852.113652405834, -, -, -, 21:25:7, 
