SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1652834610.0966654, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.60, -0.13, 10.04, 0.01, 0.02, -0.01, 859.6256083225182, 857.1450161714083, 24.788752098083496, 76.61975377655028, 0:43:28, 
1652834610.243793, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.60, -0.13, 10.04, 0.01, 0.01, 0.00, 859.700736871426, 857.1175849020831, 24.771334495544433, 76.58840209197999, 0:43:28, 
1652834610.380517, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.60, -0.13, 10.04, 0.01, 0.01, 0.01, 859.6842984880753, 857.1450161714083, 24.788752098083496, 76.61975377655028, 0:43:29, 
1652834610.5105882, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.60, -0.13, 10.04, 0.00, 0.01, 0.00, 859.643973078918, 857.1175849020831, 24.771334495544433, 76.58840209197999, 0:43:29, 
1652834610.6341033, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.60, -0.13, 10.04, 0.01, 0.01, -0.00, 859.6699149026434, 857.1175849020831, 24.771334495544433, 76.58840209197999, 0:43:29, 
1652834610.7525775, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.60, -0.13, 10.04, 0.01, 0.01, 0.01, 859.6371665608117, 857.1175849020831, 24.771334495544433, 76.58840209197999, 0:43:29, 
1652834610.884912, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.60, -0.13, 10.04, 0.01, 0.01, -0.01, 859.6399919079502, 857.1450161714083, 24.788752098083496, 76.61975377655028, 0:43:29, 
1652834611.0025644, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.60, -0.13, 10.04, 0.01, 0.02, 0.00, 859.6095552137773, 857.0203823685623, 24.771334495544433, 76.58840209197999, 0:43:29, 
1652834611.1164308, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.54, -0.07, 10.07, 0.02, 0.01, 0.00, 859.5773205714254, 857.1450161714083, 24.788752098083496, 76.61975377655028, 0:43:29, 
1652834611.2388256, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.54, -0.07, 10.07, 0.01, 0.01, 0.00, 859.636652861332, 857.1175849020831, 24.771334495544433, 76.58840209197999, 0:43:29, 
