SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1653440273.7678537, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.57, -0.64, 10.02, 0.02, 0.02, 0.01, 858.1673439244886, 857.8157896326832, 25.276444969177245, 77.49760094451904, 0:57:51, 
1653440273.9101703, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.57, -0.64, 10.02, 0.02, 0.02, -0.01, 858.0897753030523, 857.8157896326832, 25.276444969177245, 77.49760094451904, 0:57:51, 
1653440274.0433528, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.57, -0.64, 10.02, 0.02, 0.01, 0.00, 858.291017074229, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:57:52, 
1653440274.1657038, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.57, -0.64, 10.02, 0.01, 0.01, 0.00, 858.2438851469656, 857.8157896326832, 25.276444969177245, 77.49760094451904, 0:57:52, 
1653440274.2877052, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.57, -0.64, 10.02, 0.02, 0.01, 0.00, 858.3210684937922, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:57:52, 
1653440274.4083111, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.57, -0.64, 10.02, 0.01, 0.00, 0.00, 858.3314709082563, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:57:52, 
1653440274.5275266, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.57, -0.64, 10.02, 0.02, 0.01, 0.01, 858.2220529190779, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:57:52, 
1653440274.6413836, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.57, -0.64, 10.02, 0.02, 0.02, -0.00, 858.2131916030528, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:57:52, 
1653440274.7637644, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.62, -0.71, 10.00, 0.01, 0.02, -0.00, 858.2903749498794, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:57:52, 
1653440274.8927069, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.62, -0.71, 10.00, 0.01, 0.01, 0.00, 858.14730964478, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:57:52, 
1653440275.0390065, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.62, -0.71, 10.00, 0.02, 0.01, 0.01, 858.1851949814086, 857.8157896326832, 25.276444969177245, 77.49760094451904, 0:57:53, 
1653440275.165601, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.62, -0.71, 10.00, 0.01, 0.01, 0.00, 853.0069758010516, 857.7184875528491, 25.276444969177245, 77.49760094451904, 0:57:53, 
1653440275.288717, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.62, -0.71, 10.00, 0.02, 0.01, -0.00, 852.8899807445473, 857.8157896326832, 25.276444969177245, 77.49760094451904, 0:57:53, 
