SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1652284159.9594994, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.01, 0.01, 0.00, 855.9869464828552, 853.7030084964609, 23.465014305114746, 74.23702574920654, 15:49:19, 
1652284160.0480967, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.02, 0.01, 0.00, 855.9886160061642, 853.6060634103021, 23.465014305114746, 74.23702574920654, 15:49:19, 
1652284160.135898, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.02, 0.02, -0.00, 855.9994036952381, 853.7030084964609, 23.465014305114746, 74.23702574920654, 15:49:19, 
1652284160.2235985, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.01, 0.01, 0.00, 855.9635731565284, 853.7030084964609, 23.465014305114746, 74.23702574920654, 15:49:19, 
1652284160.311319, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.01, 0.02, 0.01, 856.0261160681831, 853.633443190155, 23.482431907653808, 74.26837743377686, 15:49:19, 
1652284160.399206, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.01, 0.02, 0.00, 856.0912274772365, 853.7999535826198, 23.465014305114746, 74.23702574920654, 15:49:19, 
1652284160.4871542, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.01, 0.01, -0.00, 856.0949517984644, 853.6060634103021, 23.465014305114746, 74.23702574920654, 15:49:19, 
1652284160.5763984, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.03, 0.01, 0.00, 856.0815956119919, 853.7030084964609, 23.465014305114746, 74.23702574920654, 15:49:19, 
1652284160.664001, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.02, 0.01, 0.01, 856.044223974843, 853.7030084964609, 23.465014305114746, 74.23702574920654, 15:49:19, 
1652284160.7518108, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.75, -0.11, 10.11, 0.01, 0.01, 0.01, 855.9968351978396, 853.7999535826198, 23.465014305114746, 74.23702574920654, 15:49:20, 
