SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1654021114.779502, 153, 23.973046875, 25.5337157539929, 859.7438006539097, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.02, 0.01, 0.00, 860.7913208668525, 860.2503021639935, 25.15452175140381, 77.27813915252685, 18:18:32, 
1654021114.8837779, 136, 23.978125, 25.51093468332715, 859.8007471469193, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.02, 0.01, 0.00, 860.7289063800677, 860.2778226817376, 25.17193935394287, 77.30949083709717, 18:18:32, 
1654021114.9913037, 121, 23.9986328125, 25.583169541772012, 859.835472354276, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.02, 0.01, 0.01, 860.6464576135741, 860.1530241125798, 25.15452175140381, 77.27813915252685, 18:18:32, 
1654021115.097575, 110, 23.9986328125, 25.45419939127714, 859.8501004751151, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.02, 0.01, 0.00, 860.6092144012949, 860.2778226817376, 25.17193935394287, 77.30949083709717, 18:18:32, 
1654021115.203913, 99, 24.0087890625, 25.37048375214269, 859.857414575777, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.01, 0.01, 0.00, 860.5774934584227, 860.2503021639935, 25.15452175140381, 77.27813915252685, 18:18:32, 
1654021115.3124127, 90, 24.0138671875, 25.693870377067697, 859.8172178399661, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.02, 0.01, -0.01, 860.5399933964038, 860.2778226817376, 25.17193935394287, 77.30949083709717, 18:18:32, 
1654021115.4215517, 83, 24.0138671875, 25.51000868698929, 859.7898053591646, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.02, 0.02, 0.00, 860.557587603584, 860.1805411976925, 25.17193935394287, 77.30949083709717, 18:18:32, 
1654021115.5416214, 77, 24.0138671875, 25.331260330522674, 859.8172178399661, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.02, 0.02, 0.00, 860.4855412515545, 860.2503021639935, 25.15452175140381, 77.27813915252685, 18:18:33, 
1654021115.6508732, 69, 24.0189453125, 25.57109249090286, 859.8099041293087, -, -, -, -, -, -, -, -, -, -, 0.42, -0.16, 10.01, 0.01, 0.00, 0.00, 860.6636665461443, 860.1805411976925, 25.17193935394287, 77.30949083709717, 18:18:33, 
1654021115.755885, 63, 24.0087890625, 25.554349712751687, 859.8519442987428, -, -, -, -, -, -, -, -, -, -, 0.36, -0.20, 10.10, 0.02, 0.01, 0.00, 860.56465097143, 860.1805411976925, 25.17193935394287, 77.30949083709717, 18:18:33, 
