SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1653440343.5703003, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.82, -0.33, 9.95, 0.02, 0.01, 0.00, 858.284082131253, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:1, 
1653440343.6843443, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.82, -0.33, 9.95, 0.02, 0.01, 0.00, 858.3074554575797, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:1, 
1653440343.7984717, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.82, -0.33, 9.95, 0.01, 0.00, 0.01, 858.2817704835942, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:1, 
1653440343.9156516, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.82, -0.33, 9.95, 0.02, 0.01, 0.01, 858.2974383177254, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:1, 
1653440344.0384943, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.82, -0.33, 9.95, 0.01, 0.02, 0.00, 858.2229518931673, 857.8856604431919, 25.259027366638183, 77.46624925994874, 0:59:2, 
1653440344.164166, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.82, -0.33, 9.95, 0.02, 0.01, 0.01, 858.1798011368716, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:2, 
1653440344.2869587, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.37, 10.05, 0.01, 0.00, 0.01, 858.1853234062785, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:2, 
1653440344.4297485, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.37, 10.05, 0.01, 0.02, 0.00, 858.1537308882763, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:2, 
1653440344.557398, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.37, 10.05, 0.01, 0.01, 0.01, 858.2346385563308, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:2, 
1653440344.6712675, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.37, 10.05, 0.01, 0.00, 0.00, 858.1945699969133, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:2, 
1653440344.785448, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.37, 10.05, 0.02, 0.01, 0.01, 858.3042448358316, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:2, 
1653440344.9023705, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.37, 10.05, 0.02, 0.01, 0.00, 858.2151179761017, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:2, 
1653440345.0198963, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.37, 10.05, 0.02, 0.01, 0.00, 858.2106231056542, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:3, 
1653440345.133927, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.37, 10.05, 0.02, 0.01, 0.01, 858.1937994476938, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:3, 
1653440345.2534204, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.34, 10.04, 0.02, 0.01, 0.01, 858.3381490014925, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:3, 
1653440345.3835857, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.34, 10.04, 0.02, 0.01, 0.01, 858.2432430226158, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:3, 
1653440345.5107405, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.34, 10.04, 0.02, 0.01, 0.00, 858.1759483907738, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:3, 
1653440345.6529672, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.34, 10.04, 0.01, 0.01, 0.00, 858.2387481521685, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:3, 
1653440345.7756686, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.34, 10.04, 0.01, 0.02, 0.00, 858.3730805661129, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:3, 
1653440345.8924313, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.34, 10.04, -0.29, 0.10, -0.03, 858.4099385037821, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:3, 
1653440346.0098145, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.34, 10.04, -0.05, 0.03, 0.00, 858.2622499033652, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:4, 
1653440346.1236014, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.87, -0.34, 10.04, 0.09, -0.02, 0.02, 858.244912545925, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:4, 
1653440346.2374558, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -1.04, 9.83, 0.20, -0.05, 0.03, 858.2275751884847, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:4, 
1653440346.3540933, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -1.04, 9.83, 0.03, 0.04, 0.00, 858.3125924523769, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:4, 
1653440346.4766953, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -1.04, 9.83, 0.02, 0.03, -0.00, 858.3589538304209, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:4, 
1653440346.6020489, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -1.04, 9.83, 0.02, 0.02, 0.00, 858.3308287839067, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:4, 
1653440346.724503, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -1.04, 9.83, 0.01, 0.02, -0.00, 858.1056999869234, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:4, 
1653440346.8859367, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -1.04, 9.83, 0.02, 0.01, -0.00, 858.2445272713152, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:4, 
1653440347.0124295, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -1.04, 9.83, 0.01, 0.01, 0.00, 858.1821127845303, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:5, 
1653440347.126523, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -1.04, 9.83, 0.01, 0.02, 0.00, 858.1832686083596, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:5, 
1653440347.2404294, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.85, 9.93, 0.02, 0.01, 0.00, 848.3841941831321, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:5, 
1653440347.3573942, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.85, 9.93, 0.02, 0.01, 0.01, 858.1668302250089, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:5, 
1653440347.475697, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.85, 9.93, 0.01, 0.01, -0.01, 858.2468389189738, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:5, 
1653440347.589546, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.85, 9.93, 0.01, 0.01, 0.01, 858.2830547322935, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:5, 
1653440347.7103179, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.85, 9.93, 0.01, 0.01, 0.00, 858.1958542456126, 857.7609339592955, 25.24160976409912, 77.43489757537841, 0:59:5, 
1653440347.8413875, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.85, 9.93, 0.01, 0.01, 0.00, 858.20034911606, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:5, 
1653440347.9750621, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.85, 9.93, 0.01, 0.01, 0.00, 858.1566846602846, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:6, 
1653440348.1164582, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.85, 9.93, 0.01, 0.00, -0.00, 858.0979944947277, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:6, 
1653440348.2391467, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.69, -0.79, 10.06, 0.02, 0.00, 0.00, 857.9848521843212, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:6, 
1653440348.3709939, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.69, -0.79, 10.06, 0.02, 0.01, 0.00, 858.0657598523758, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:6, 
1653440348.4985526, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.69, -0.79, 10.06, 0.01, 0.01, 0.01, 858.0756485673602, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:6, 
1653440348.6214411, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.69, -0.79, 10.06, 0.01, 0.01, -0.00, 857.9983367956637, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:6, 
1653440348.744426, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.69, -0.79, 10.06, 0.01, 0.00, 0.01, 858.1288164635104, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:6, 
1653440348.8712666, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.69, -0.79, 10.06, 0.02, 0.01, 0.00, 857.9488932207414, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:6, 
1653440349.0046146, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.69, -0.79, 10.06, 0.01, 0.01, -0.00, 857.9396466301067, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:7, 
1653440349.1285007, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.02, 0.01, 0.00, 857.9957682982651, 857.8157896326832, 25.276444969177245, 77.49760094451904, 0:59:7, 
1653440349.2426815, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.02, 0.02, 0.01, 858.0651177280262, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:7, 
1653440349.370278, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.01, 0.02, 0.00, 858.0947838729794, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:7, 
1653440349.488072, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.02, 0.01, -0.00, 858.1083969091917, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:7, 
1653440349.6020463, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.01, 0.01, 0.00, 858.1444842976415, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:7, 
1653440349.7163305, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.02, 0.02, 0.01, 858.2179433232402, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:7, 
1653440349.841463, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.02, 0.01, 0.00, 858.244912545925, 857.6636387447245, 25.24160976409912, 77.43489757537841, 0:59:7, 
1653440349.972469, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.01, 0.01, 0.00, 858.1989364424909, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:7, 
1653440350.0953302, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.63, -0.88, 9.96, 0.02, 0.02, 0.01, 858.2505632402018, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:8, 
1653440350.222084, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.71, -0.85, 9.97, 0.01, 0.01, 0.00, 858.1583541835937, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:8, 
1653440350.3507736, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.71, -0.85, 9.97, 0.01, 0.00, 0.00, 858.3042448358316, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:8, 
1653440350.4685924, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.71, -0.85, 9.97, 0.01, 0.01, 0.01, 858.1566846602846, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:8, 
1653440350.5913115, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.71, -0.85, 9.97, 0.01, 0.01, 0.00, 858.2557002349989, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:8, 
1653440350.7054865, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.71, -0.85, 9.97, 0.02, 0.01, 0.00, 858.2295015615337, 857.6910631487867, 25.259027366638183, 77.46624925994874, 0:59:8, 
1653440350.8361914, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.71, -0.85, 9.97, 0.01, 0.02, 0.00, 858.113405479119, 857.7883617959893, 25.259027366638183, 77.46624925994874, 0:59:8, 
