SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1651375735.945236, 36, 22.2560546875, 24.7040879765162, 852.5678780572035, -, -, -, -, -, -, -, -, -, -, 0.71, -0.21, 10.01, 0.01, 0.01, 0.00, 852.4560331090615, -, -, -, 3:28:56, 
1651375736.1234083, 9, 22.3626953125, 24.591311658253314, 852.5658584396077, -, -, -, -, -, -, -, -, -, -, 0.71, -0.21, 10.01, 0.01, 0.02, 0.00, 852.3310757106217, -, -, -, 3:28:56, 
1651375736.3064709, 8, 22.4185546875, 24.546184940212473, 852.5877995817086, -, -, -, -, -, -, -, -, -, -, 0.71, -0.21, 10.01, 0.01, 0.01, 0.00, 852.3907932751382, 851.0728564725257, 36.88324653625488, 98.38984376525879, 3:28:56, 
1651375736.5026348, 10, 22.4287109375, 24.594779758794143, 852.6106744986384, -, -, -, -, -, -, -, -, -, -, 0.71, -0.21, 10.01, 0.01, 0.01, 0.00, 852.4202025703515, 850.0017055902816, 36.161392288208006, 97.09050611877441, 3:28:56, 
1651375736.6986275, 28, 22.4490234375, 24.85245601961801, 852.5985779097635, -, -, -, -, -, -, -, -, -, -, 0.71, -0.21, 10.01, 0.01, 0.02, -0.00, 852.4723430675423, -, -, -, 3:28:56, 
1651375736.8728096, 4, 22.4794921875, 24.731002941750354, 852.5964340713548, -, -, -, -, -, -, -, -, -, -, 0.66, -0.09, 10.10, 0.02, 0.01, 0.01, 852.4133960522455, -, -, -, 3:28:57, 
1651375737.056471, 4, 22.4794921875, 24.64322457835097, 852.58282711597, -, -, -, -, -, -, -, -, -, -, 0.66, -0.09, 10.10, 0.01, 0.01, 0.00, 852.4307334096857, 850.9585874889232, 36.81282173156738, 98.26307911682129, 3:28:57, 
1651375737.252107, 7, 22.4744140625, 24.341469400175782, 852.6081495303847, -, -, -, -, -, -, -, -, -, -, 0.66, -0.09, 10.10, 0.02, 0.01, 0.00, 852.2845859077079, -, -, -, 3:28:57, 
1651375737.4241738, 1, 22.4947265625, 24.50011087823216, 852.5949236368963, -, -, -, -, -, -, -, -, -, -, 0.66, -0.09, 10.10, 0.02, 0.02, 0.00, 852.4307334096857, -, -, -, 3:28:57, 
1651375737.60726, 1, 22.4947265625, 24.362784353750683, 852.5815068124648, -, -, -, -, -, -, -, -, -, -, 0.66, -0.09, 10.10, 0.02, 0.01, 0.00, 852.5157506735778, 850.9731120852567, 36.76000312805176, 98.16800563049317, 3:28:57, 
1651375737.810426, 12, 22.4744140625, 24.566105469616623, 852.6187360102398, -, -, -, -, -, -, -, -, -, -, 0.63, -0.13, 10.08, 0.02, 0.01, 0.00, 852.3615124047947, 849.9017916015722, 36.03814888000488, 96.8686679840088, 3:28:58, 
1651375738.0063694, 0, 22.4744140625, 24.396178393767386, 852.5830174555091, -, -, -, -, -, -, -, -, -, -, 0.63, -0.13, 10.08, 0.01, 0.01, 0.00, 852.3672915239414, -, -, -, 3:28:58, 
1651375738.1912656, 0, 22.4896484375, 24.565949851419134, 852.6208179166246, -, -, -, -, -, -, -, -, -, -, 0.63, -0.13, 10.08, 0.02, 0.01, -0.00, 852.4777369120792, 850.8016874096729, 36.654365921020506, 97.97785865783692, 3:28:58, 
1651375738.3866725, 0, 22.4845703125, 24.357613464596984, 852.5724315587759, -, -, -, -, -, -, -, -, -, -, 0.63, -0.13, 10.08, 0.01, 0.02, -0.00, 852.4366409537023, -, -, -, 3:28:58, 
1651375738.5715802, 0, 22.4947265625, 24.461704229659816, 852.598325403654, -, -, -, -, -, -, -, -, -, -, 0.63, -0.13, 10.08, 0.01, 0.01, 0.00, 852.3346716069797, -, -, -, 3:28:58, 
1651375738.7563033, 0, 22.4998046875, 24.31888875556701, 852.6055097140395, -, -, -, -, -, -, -, -, -, -, 0.63, -0.13, 10.08, 0.01, 0.01, -0.00, 852.4722146426724, 851.0306755233743, 36.671972122192386, 98.0095498199463, 3:28:59, 
1651375738.9522352, 1, 22.4896484375, 24.456374407666427, 852.606639290913, -, -, -, -, -, -, -, -, -, -, 0.69, -0.14, 10.06, 0.01, 0.01, 0.00, 852.4289354615066, -, -, -, 3:28:59, 
1651375739.1242995, 0, 22.5099609375, 24.33488088399579, 852.5833978761428, -, -, -, -, -, -, -, -, -, -, 0.69, -0.14, 10.06, 0.01, 0.01, 0.00, 852.5695606940776, -, -, -, 3:28:59, 
1651375739.3072243, 0, 22.5048828125, 24.225136238207693, 852.6056999728168, -, -, -, -, -, -, -, -, -, -, 0.69, -0.14, 10.06, 0.02, 0.02, 0.00, 852.4398515754506, 850.987977293823, 36.58394111633301, 97.85109400939942, 3:28:59, 
1651375739.5025148, 0, 22.4947265625, 24.42313988842104, 852.6291319398484, -, -, -, -, -, -, -, -, -, -, 0.69, -0.14, 10.06, 0.01, 0.01, 0.00, 852.3016664154084, -, -, -, 3:28:59, 
1651375739.713697, 23, 22.4845703125, 24.198492659082554, 852.610041031341, -, -, -, -, -, -, -, -, -, -, 0.69, -0.14, 10.06, 0.01, 0.02, -0.00, 852.4449885702477, 850.9452437306381, 36.49591011047363, 97.69263819885253, 3:29:0, 
1651375739.9093246, 0, 22.4845703125, 24.373915997104866, 852.5932227536251, -, -, -, -, -, -, -, -, -, -, 0.62, -0.11, 10.08, 0.01, 0.01, 0.00, 852.3933617725368, 849.8590170473792, 35.82687446594238, 96.48837403869629, 3:29:0, 
1651375740.104254, 0, 22.4794921875, 24.203819933055435, 852.6053193691104, -, -, -, -, -, -, -, -, -, -, 0.62, -0.11, 10.08, 0.01, 0.01, 0.00, 852.4063326843993, -, -, -, 3:29:0, 
1651375740.2886996, 0, 22.4947265625, 24.384580294126824, 852.6055097140395, -, -, -, -, -, -, -, -, -, -, 0.62, -0.11, 10.08, 0.01, 0.02, 0.00, 852.3843720316418, 850.9596517259814, 36.443091506958005, 97.59756471252442, 3:29:0, 
