SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1652831936.5377016, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -0.11, 10.08, 0.01, 0.02, -0.00, 859.6682453793343, 856.8645225133723, 24.179136009216307, 75.52244481658936, 23:58:55, 
1652831936.6833174, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -0.11, 10.08, 0.02, 0.01, 0.00, 859.7162762806872, 856.7674366893224, 24.179136009216307, 75.52244481658936, 23:58:55, 
1652831936.8203993, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -0.11, 10.08, 0.01, 0.01, 0.00, 859.6227829753799, 856.7674366893224, 24.179136009216307, 75.52244481658936, 23:58:55, 
1652831936.9505334, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -0.11, 10.08, 0.01, 0.01, 0.00, 859.6476974001458, 856.8645225133723, 24.179136009216307, 75.52244481658936, 23:58:55, 
1652831937.0753493, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -0.11, 10.08, 0.01, 0.01, 0.00, 859.6358823121125, 856.8645225133723, 24.179136009216307, 75.52244481658936, 23:58:55, 
1652831937.1973407, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -0.11, 10.08, 0.01, 0.01, 0.00, 859.7119098351097, 856.7674366893224, 24.179136009216307, 75.52244481658936, 23:58:55, 
1652831937.3134675, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -0.11, 10.08, 0.01, 0.01, -0.00, 859.7577575136739, 856.8645225133723, 24.179136009216307, 75.52244481658936, 23:58:55, 
1652831937.4317653, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.61, -0.11, 10.08, 0.02, 0.01, 0.00, 859.594144229386, 856.7674366893224, 24.179136009216307, 75.52244481658936, 23:58:56, 
1652831937.5593631, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.76, -0.14, 10.00, 0.01, 0.01, 0.00, 859.695599876629, 856.8645225133723, 24.179136009216307, 75.52244481658936, 23:58:56, 
1652831937.6830554, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.76, -0.14, 10.00, 0.01, 0.01, 0.00, 859.6785193689285, 856.7674366893224, 24.179136009216307, 75.52244481658936, 23:58:56, 
