SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1653957227.681924, 147, 23.8708984375, 25.20156044254137, 855.0221644956074, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.02, 0.00, 855.8631449082449, 855.471532690411, 25.084851341247557, 77.1527324142456, 0:33:45, 
1653957227.7862148, 127, 23.89140625, 25.245260689084585, 855.0093120770712, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.01, 0.00, 855.7529563698469, 855.3742683695233, 25.084851341247557, 77.1527324142456, 0:33:45, 
1653957227.8917768, 110, 23.9015625, 25.155978975365446, 854.9766095287462, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.02, 0.00, 855.8250027218762, 855.3742683695233, 25.084851341247557, 77.1527324142456, 0:33:45, 
1653957227.9977612, 96, 23.9220703125, 25.122497736154866, 854.9492049146091, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.01, 0.00, 855.7939239033537, 855.2770040486357, 25.084851341247557, 77.1527324142456, 0:33:45, 
1653957228.1042395, 84, 23.9169921875, 25.17255635683261, 855.0112896284865, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.01, -0.01, 855.8418263798368, 855.4016206883243, 25.102268943786623, 77.18408409881593, 0:33:45, 
1653957228.212254, 74, 23.9169921875, 25.24494217898446, 855.0386945017171, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.01, -0.01, 855.7378022351953, 855.4016206883243, 25.102268943786623, 77.18408409881593, 0:33:45, 
1653957228.3217711, 65, 23.91171875, 25.166976133741244, 854.9363499491949, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.01, 0.00, 855.7875026598573, 855.3742683695233, 25.084851341247557, 77.1527324142456, 0:33:45, 
1653957228.425924, 55, 23.9220703125, 24.999088017203903, 854.9984353446202, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.01, 0.00, 855.7866036857679, 855.3043529348053, 25.102268943786623, 77.18408409881593, 0:33:45, 
1653957228.5343506, 48, 23.9322265625, 25.093958445208642, 855.0331161900202, -, -, -, -, -, -, -, -, -, -, 0.41, -0.25, 10.07, 0.02, 0.01, 0.00, 855.8626312087652, 855.3043529348053, 25.102268943786623, 77.18408409881593, 0:33:46, 
1653957228.6438165, 40, 23.9373046875, 25.2610582758395, 855.0258406427251, -, -, -, -, -, -, -, -, -, -, 0.41, -0.22, 10.06, 0.01, 0.01, 0.01, 855.8151140068919, 855.3742683695233, 25.084851341247557, 77.1527324142456, 0:33:46, 
