SystemTime, ADC, Temp, Hum, Pres, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MS5803Pressure, TempC, TempF, RTC, 
1651440609.2479565, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.02, 0.01, -0.00, 852.1442175248769, -, -, -, 21:30:9, 
1651440609.2977815, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.02, 0.01, 0.00, 852.2752108922032, -, -, -, 21:30:9, 
1651440609.3470473, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.02, 0.02, 0.01, 852.1673340014639, -, -, -, 21:30:9, 
1651440609.3971953, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.02, 0.01, -0.00, 852.1692603745128, -, -, -, 21:30:9, 
1651440609.4480815, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, 0.00, 852.0874537323689, -, -, -, 21:30:9, 
1651440609.499403, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, 0.00, 852.1252106441276, -, -, -, 21:30:9, 
1651440609.551021, 5, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.02, 0.00, 852.072684872327, -, -, -, 21:30:9, 
1651440609.603106, 18, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, 0.00, 852.1322740119735, -, -, -, 21:30:9, 
1651440609.655204, 19, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, 0.00, 852.1426764264378, -, -, -, 21:30:9, 
1651440609.7070293, 15, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.02, 0.02, 0.01, 852.0672910277901, -, -, -, 21:30:9, 
1651440609.7666507, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, 0.00, 852.0683184267496, -, -, -, 21:30:9, 
1651440609.8183196, 5, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.02, 0.01, -0.00, 852.1177620016717, -, -, -, 21:30:9, 
1651440609.8700144, 13, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.02, 0.01, 0.01, 852.088994830808, -, -, -, 21:30:9, 
1651440609.921955, 14, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, 0.01, 852.1014520431909, -, -, -, 21:30:10, 
1651440609.9740174, 13, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.02, 0.00, 0.00, 852.0839862608807, -, -, -, 21:30:10, 
1651440610.0261118, 4, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, 0.00, 852.0485409967806, -, -, -, 21:30:10, 
1651440610.077846, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, 0.01, 852.0782071417341, -, -, -, 21:30:10, 
1651440610.1299255, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.01, -0.00, 852.1159640534928, -, -, -, 21:30:10, 
1651440610.1816704, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.74, -0.12, 10.07, 0.01, 0.00, 0.00, 852.0418629035444, -, -, -, 21:30:10, 
1651440610.2340388, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.02, 0.01, 0.00, 850.919172690636, -, -, -, 21:30:10, 
1651440610.2942255, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.01, 0.01, -0.00, 852.0913064784667, -, -, -, 21:30:10, 
1651440610.3458922, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.02, 0.01, -0.00, 852.0530358672282, -, -, -, 21:30:10, 
1651440610.3977544, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.02, 0.02, 0.00, 852.0774365925145, -, -, -, 21:30:10, 
1651440610.4495697, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.01, 0.02, 0.00, 852.0904075043771, -, -, -, 21:30:10, 
1651440610.5015872, 3, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.01, 0.01, -0.00, 852.0575307376756, -, -, -, 21:30:10, 
1651440610.5534678, 15, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.02, 0.01, 0.00, 852.1246969446479, -, -, -, 21:30:10, 
1651440610.6052854, 17, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.02, 0.01, 0.00, 852.046357773992, -, -, -, 21:30:10, 
1651440610.6570115, 15, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.02, 0.01, -0.01, 852.1001677944917, -, -, -, 21:30:10, 
1651440610.708981, 13, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.01, 0.01, 0.01, 852.1112123333054, -, -, -, 21:30:10, 
1651440610.7611787, 0, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.01, 0.01, 0.00, 852.072684872327, -, -, -, 21:30:10, 
1651440610.8201728, 9, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.02, 0.01, 0.00, 852.1596285092683, -, -, -, 21:30:10, 
1651440610.8718297, 13, 20.5712890625, 61.985506344540404, 668.3305695518856, -, -, -, -, -, -, -, -, -, -, 0.66, -0.11, 10.10, 0.02, 0.01, 0.00, 852.0827020121815, -, -, -, 21:30:10, 
