SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1657761504.8866987, 25.3, 37.7623258953714, 859.1983084918036, -9.57, -0.55, -0.32, 0.30, -0.04, 0.14, 859.7650777312598, 859.4796026016004, 26.14732509613037, 6:36:16, 
1657761505.002667, -, -, -, -9.57, -0.55, -0.32, -0.25, 0.19, 0.23, -, -, -, -, 
1657761505.077487, -, -, -, -9.57, -0.55, -0.32, 0.07, 0.15, 0.03, -, -, -, -, 
1657761505.1464698, -, -, -, -9.57, -0.55, -0.32, -0.03, 0.20, 0.08, -, -, -, -, 
1657761505.20489, -, -, -, -9.57, -0.55, -0.32, 0.02, 0.00, 0.10, -, -, -, -, 
1657761505.2682166, 25.3, 37.6619205912786, 859.2257754996178, -9.57, -0.55, -0.32, -0.17, -0.09, 0.11, 860.0126808804805, 859.6319594474486, 26.182160301208498, -, 
1657761505.3726487, -, -, -, -9.57, -0.55, -0.32, -0.42, 0.11, 0.39, -, -, -, -, 
1657761505.4351726, -, -, -, -9.57, -0.55, -0.32, -0.37, 0.07, 0.26, -, -, -, -, 
1657761505.4988966, -, -, -, -9.57, -0.55, -0.32, -0.23, 0.05, 0.13, -, -, -, -, 
1657761505.5624712, -, -, -, -9.57, -0.55, -0.32, -0.19, -0.16, 0.21, -, -, -, -, 
1657761505.6328185, 25.31015625, 37.96864251735187, 859.1433745324069, -9.57, -0.55, -0.32, -0.12, -0.11, 0.12, 859.979932538649, 859.534478870777, 26.182160301208498, 6:36:17, 
1657761505.7428224, -, -, -, -9.57, -0.55, -0.32, -0.07, -0.10, 0.05, -, -, -, -, 
1657761505.8062718, -, -, -, -9.57, -0.55, -0.32, -0.01, -0.06, 0.05, -, -, -, -, 
1657761505.8719463, -, -, -, -9.39, 1.00, 0.16, -0.03, -0.14, 0.07, -, -, -, -, 
1657761505.9406173, -, -, -, -9.39, 1.00, 0.16, 0.02, -0.08, 0.07, -, -, -, -, 
1657761505.9965858, 25.305078125, 38.297659367498966, 859.2129095130418, -9.39, 1.00, 0.16, 0.03, -0.06, -0.01, 860.0487682689303, 859.6319594474486, 26.182160301208498, -, 
1657761506.1101263, -, -, -, -9.39, 1.00, 0.16, -0.04, 0.04, -0.04, -, -, -, -, 
1657761506.1828012, -, -, -, -9.39, 1.00, 0.16, -0.03, 0.04, 0.04, -, -, -, -, 
1657761506.2449157, -, -, -, -9.39, 1.00, 0.16, 0.10, -0.04, 0.11, -, -, -, -, 
1657761506.310681, -, -, -, -9.39, 1.00, 0.16, -0.09, -0.12, 0.07, -, -, -, -, 
