SystemTime, ADC, 
1657761478.8181767, 221, 
1657761478.843883, 167, 
1657761478.889621, 246, 
1657761478.9194427, 231, 
1657761478.952553, 293, 
1657761478.9870431, 205, 
1657761479.0295296, 1023, 
1657761479.0593293, 1023, 
1657761479.098742, 1023, 
1657761479.128904, 1018, 
1657761479.1801503, 672, 
1657761479.2051637, 110, 
1657761479.2316854, 0, 
1657761479.2618895, 0, 
1657761479.3088138, 0, 
1657761479.3399587, 0, 
1657761479.3731556, 0, 
1657761479.4032989, 0, 
1657761479.446597, 437, 
1657761479.4791582, 855, 
1657761479.508492, 758, 
1657761479.5407698, 692, 
1657761479.5742233, 558, 
1657761479.6014416, 555, 
1657761479.6311545, 488, 
1657761479.6632936, 34, 
1657761479.699957, 476, 
1657761479.7325768, 489, 
1657761479.76594, 636, 
1657761479.8014073, 652, 
1657761479.8401864, 607, 
1657761479.8727036, 388, 
1657761479.9020553, 333, 
1657761479.9307299, 419, 
1657761479.9608262, 462, 
1657761479.9906006, 474, 
1657761480.0202286, 399, 
1657761480.0531592, 604, 
1657761480.0805793, 461, 
1657761480.122896, 362, 
1657761480.1564496, 252, 
1657761480.192157, 325, 
1657761480.2189708, 268, 
1657761480.261121, 146, 
1657761480.293399, 342, 
1657761480.3252435, 258, 
1657761480.352864, 196, 
1657761480.388662, 90, 
1657761480.4213195, 47, 
1657761480.448079, 36, 
1657761480.4836261, 106, 
1657761480.5136747, 341, 
1657761480.5496416, 409, 
1657761480.5798926, 421, 
1657761480.6125996, 454, 
1657761480.6529307, 435, 
1657761480.6826003, 496, 
1657761480.7073433, 484, 
1657761480.7354376, 406, 
1657761480.7660763, 431, 
1657761480.8063219, 441, 
1657761480.8367343, 448, 
1657761480.8699958, 448, 
1657761480.9100573, 441, 
1657761480.943435, 444, 
1657761480.9734564, 458, 
1657761481.0064213, 455, 
1657761481.039866, 451, 
1657761481.08215, 441, 
1657761481.1066, 463, 
1657761481.134217, 454, 
1657761481.1783164, 460, 
1657761481.2150142, 454, 
1657761481.254352, 454, 
1657761481.2875004, 463, 
1657761481.327151, 474, 
1657761481.3596199, 465, 
1657761481.392109, 461, 
1657761481.421512, 465, 
1657761481.4549637, 455, 
1657761481.4851139, 455, 
1657761481.5126448, 454, 
1657761481.5482721, 456, 
1657761481.5823765, 460, 
1657761481.6182265, 470, 
1657761481.6504693, 542, 
1657761481.6811383, 581, 
1657761481.7156603, 621, 
1657761481.7574236, 660, 
1657761481.7868848, 648, 
1657761481.8229275, 637, 
1657761481.848316, 589, 
1657761481.8824663, 547, 
1657761481.9198632, 539, 
1657761481.9498134, 406, 
1657761481.996537, 427, 
1657761482.0303648, 428, 
1657761482.0666742, 425, 
1657761482.0968819, 442, 
1657761482.1360745, 501, 
1657761482.1729958, 534, 
1657761482.2007895, 499, 
1657761482.2253299, 475, 
1657761482.253208, 531, 
1657761482.2900434, 459, 
1657761482.3269782, 488, 
1657761482.3539922, 510, 
1657761482.3974187, 485, 
1657761482.4311903, 412, 
1657761482.4614184, 465, 
1657761482.4885066, 482, 
1657761482.5244768, 448, 
1657761482.5635364, 437, 
1657761482.5961835, 421, 
1657761482.6208336, 454, 
1657761482.649595, 443, 
1657761482.7022228, 413, 
1657761482.7293015, 424, 
1657761482.7653599, 448, 
1657761482.7920852, 413, 
1657761482.834561, 283, 
1657761482.8710654, 288, 
1657761482.9036038, 284, 
1657761482.932958, 244, 
1657761482.9680374, 188, 
1657761483.0053158, 248, 
