SystemTime, ADC, 
1657761504.9018793, 39, 
1657761504.9288177, 29, 
1657761504.9589794, 24, 
1657761504.9990206, 81, 
1657761505.0349925, 48, 
1657761505.0652723, 1, 
1657761505.1021178, 27, 
1657761505.1329086, 31, 
1657761505.1630561, 32, 
1657761505.1955278, 30, 
1657761505.2330735, 11, 
1657761505.2589512, 16, 
1657761505.2877307, 26, 
1657761505.3121002, 39, 
1657761505.3392868, 0, 
1657761505.3758843, 42, 
1657761505.405776, 24, 
1657761505.4384449, 30, 
1657761505.469686, 13, 
1657761505.508716, 16, 
1657761505.5363686, 26, 
1657761505.5723615, 24, 
1657761505.599363, 2, 
1657761505.636106, 17, 
1657761505.6639943, 12, 
1657761505.688449, 0, 
1657761505.7127893, 11, 
1657761505.7528136, 4, 
1657761505.7831476, 1, 
1657761505.8164165, 0, 
1657761505.8425987, 0, 
1657761505.8818297, 19, 
1657761505.907258, 0, 
1657761505.9505713, 3, 
1657761505.98703, 1, 
1657761506.0200634, 0, 
1657761506.0647123, 49, 
1657761506.097081, 40, 
1657761506.1266499, 45, 
1657761506.1561997, 34, 
1657761506.2055492, 45, 
1657761506.2353609, 17, 
1657761506.2678773, 0, 
1657761506.3075044, 39, 
1657761506.3498797, 34, 
1657761506.3880062, 31, 
1657761506.417902, 54, 
1657761506.4480116, 13, 
1657761506.4864333, 20, 
1657761506.5194974, 34, 
1657761506.552617, 25, 
1657761506.5897212, 22, 
1657761506.6315851, 43, 
1657761506.6649637, 2, 
1657761506.6952279, 8, 
1657761506.7351074, 26, 
1657761506.769858, 8, 
1657761506.7941325, 15, 
1657761506.8219292, 15, 
1657761506.8622618, 4, 
1657761506.9099257, 12, 
1657761506.9409564, 1, 
1657761506.9746356, 0, 
1657761507.0164208, 3, 
1657761507.0602965, 0, 
1657761507.096072, 8, 
1657761507.1262233, 3, 
1657761507.1676347, 1, 
1657761507.202633, 0, 
1657761507.227207, 0, 
1657761507.2513318, 11, 
1657761507.291189, 2, 
1657761507.3215835, 0, 
1657761507.3578765, 1, 
1657761507.3850596, 4, 
1657761507.4213662, 2, 
1657761507.4519897, 2, 
1657761507.487925, 0, 
1657761507.5181923, 7, 
1657761507.5507805, 5, 
1657761507.5847726, 0, 
1657761507.6125054, 0, 
1657761507.6498406, 4, 
1657761507.6796443, 0, 
1657761507.7194088, 5, 
1657761507.75623, 6, 
1657761507.7955465, 7, 
1657761507.8253477, 7, 
1657761507.8607268, 0, 
1657761507.8975403, 0, 
1657761507.9332814, 0, 
1657761507.9610565, 0, 
1657761507.9871874, 0, 
1657761508.0149505, 18, 
1657761508.0546038, 18, 
1657761508.0848813, 59, 
1657761508.121162, 65, 
1657761508.1590822, 89, 
1657761508.1920693, 63, 
1657761508.2218606, 39, 
1657761508.2597618, 60, 
1657761508.2916315, 58, 
1657761508.3239894, 53, 
1657761508.3483782, 42, 
1657761508.3741646, 58, 
1657761508.416976, 54, 
1657761508.44996, 62, 
1657761508.4836586, 53, 
1657761508.5134137, 43, 
1657761508.546902, 41, 
1657761508.5895264, 125, 
1657761508.6192977, 68, 
1657761508.6516414, 55, 
1657761508.6875663, 30, 
1657761508.7262588, 21, 
1657761508.7504969, 29, 
1657761508.776274, 36, 
1657761508.8223658, 37, 
1657761508.858808, 36, 
1657761508.891611, 37, 
1657761508.9215188, 28, 
1657761508.957804, 40, 
1657761508.9914606, 31, 
1657761509.024094, 19, 
1657761509.0535102, 18, 
1657761509.0858471, 20, 
1657761509.1138272, 29, 
1657761509.138372, 20, 
1657761509.1775303, 15, 
1657761509.2078466, 16, 
1657761509.2574408, 26, 
1657761509.2907412, 21, 
1657761509.3207743, 23, 
1657761509.3538918, 21, 
1657761509.393644, 5, 
1657761509.4208179, 10, 
1657761509.4554088, 7, 
1657761509.4848502, 10, 
1657761509.517117, 0, 
1657761509.5410807, 3, 
1657761509.5803118, 0, 
1657761509.60793, 0, 
1657761509.6539268, 0, 
1657761509.6835365, 0, 
1657761509.7230666, 2, 
1657761509.7595046, 0, 
1657761509.7985086, 12, 
1657761509.8346534, 0, 
1657761509.8668246, 3, 
1657761509.8910413, 13, 
1657761509.923814, 6, 
1657761509.9655426, 0, 
1657761510.0015805, 0, 
1657761510.030784, 0, 
1657761510.065925, 0, 
1657761510.0959117, 0, 
1657761510.128402, 0, 
1657761510.1635637, 0, 
1657761510.1999764, 0, 
1657761510.2304156, 0, 
1657761510.2541435, 2, 
1657761510.280593, 5, 
1657761510.314237, 0, 
1657761510.3501267, 9, 
1657761510.380387, 7, 
1657761510.4132092, 18, 
1657761510.4532514, 0, 
1657761510.4861271, 0, 
1657761510.5187924, 11, 
1657761510.5509768, 8, 
1657761510.5934129, 1, 
1657761510.6275482, 0, 
1657761510.6518328, 0, 
1657761510.676105, 0, 
1657761510.7215338, 0, 
1657761510.7510054, 0, 
1657761510.7908146, 0, 
1657761510.820371, 0, 
1657761510.8723116, 0, 
1657761510.9016516, 7, 
1657761510.9332674, 0, 
1657761510.9659362, 6, 
1657761510.9979835, 0, 
1657761511.0255265, 1, 
1657761511.0496907, 6, 
1657761511.0737827, 0, 
1657761511.116323, 0, 
1657761511.1500506, 2, 
1657761511.185878, 2, 
1657761511.216129, 12, 
1657761511.4521024, 0, 
1657761511.488131, 2, 
1657761511.523096, 0, 
1657761511.549133, 3, 
1657761511.5810428, 0, 
1657761511.6132476, 1, 
1657761511.6486251, 11, 
1657761511.6782925, 1, 
1657761511.7083783, 0, 
1657761511.7385826, 4, 
1657761511.7677565, 1, 
1657761511.8003578, 0, 
1657761511.833471, 3, 
1657761511.8665226, 0, 
1657761511.902907, 0, 
1657761511.9336586, 0, 
1657761511.9667454, 0, 
1657761512.0057874, 0, 
1657761512.035145, 16, 
1657761512.0745373, 0, 
1657761512.0999155, 132, 
1657761512.1336887, 46, 
1657761512.1634803, 79, 
1657761512.1964867, 52, 
1657761512.2296116, 46, 
1657761512.268977, 43, 
1657761512.3056858, 47, 
1657761512.3416646, 34, 
1657761512.3780591, 9, 
1657761512.4127157, 0, 
