SystemTime, ADC 1 (Vibration), ADC 2, ADC 3, ADC 4, ADC 5, ADC 6, ADC 7, ADC 8, 
1657767279.825995, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8285153, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8310285, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.833641, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8361135, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8384912, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8408458, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.843183, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8455477, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8526728, 0, 1, 1, 0, 0, 0, 0, 0, 
1657767279.8551438, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8575177, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8598666, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8622258, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8645964, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8669486, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8693368, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8717046, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8740656, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8821387, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8846548, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.887021, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8894238, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8917768, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8941438, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8965068, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.8988864, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.901266, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9036188, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9107068, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9131796, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9155414, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9179134, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9202836, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9226365, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9249892, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9273546, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9296937, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.932044, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9393897, 0, 1, 1, 0, 0, 0, 0, 0, 
1657767279.9418674, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9442155, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9465702, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9489892, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.951343, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9536958, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.956059, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9584095, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.960767, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.96802, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9704905, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.972878, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9752312, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.977593, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9799426, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9823103, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9846895, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9870443, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9894195, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767279.9987195, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.001206, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0035725, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.005928, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0083165, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0106666, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0130253, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.015382, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0177367, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.020087, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0271435, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0296504, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0320394, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.034423, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0367856, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0391688, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0415301, 1, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0438921, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0462239, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0485723, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0557117, 0, 1, 1, 0, 0, 0, 0, 0, 
1657767280.058178, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0605628, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.062925, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0652864, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0676477, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0700116, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.07236, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0747335, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0770967, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.084554, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0870159, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0894167, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0917723, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.0941405, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.096499, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.098876, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1012497, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1035993, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1059623, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1130993, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1155856, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1179729, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1203399, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1226995, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1250525, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.127437, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1298113, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1321867, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1345816, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1417294, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1442115, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1465883, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.148984, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.151351, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1537137, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.156067, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1584742, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.160821, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1631808, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1732578, 0, 1, 1, 0, 0, 0, 0, 0, 
1657767280.1757717, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.178139, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1805093, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1828735, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1852493, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.187595, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.189957, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.192318, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.1946921, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.201786, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.204251, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.206624, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2090461, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2113976, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2137303, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2161083, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2185137, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2208636, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.223225, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.230526, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.233002, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.235407, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2377548, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2401104, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.242489, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.244864, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2472425, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2495916, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2519376, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2591617, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2616315, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2639952, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.266368, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2687597, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.27112, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2734864, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2758543, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2782128, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2805886, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.287619, 0, 1, 1, 0, 0, 0, 0, 0, 
1657767280.290091, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2924647, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2948256, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2971685, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.2995725, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.301934, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3042946, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.306641, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3090186, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3189144, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3213837, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3237522, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3260963, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3284905, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3308556, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3332183, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3356225, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3379989, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.340338, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3475401, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3500168, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.352379, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3547406, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3570986, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3594897, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3618593, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.364217, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.366585, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.368998, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3765695, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3790708, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3814466, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3838103, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3861837, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3886247, 0, 0, 0, 0, 0, 0, 0, 0, 
1657767280.3909853, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3933444, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.3957038, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.398059, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4052033, 0, 1, 1, 0, 0, 0, 0, 0, 
1657767280.4076467, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4100132, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4123616, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.414707, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4170766, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4194908, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4218488, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.424195, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4265196, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.434878, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4373984, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4397743, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4421377, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4445152, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4468892, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.449279, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4516418, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4539793, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4563246, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.470403, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4728682, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4752612, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4776108, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4799633, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4823287, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4846895, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4870338, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4894314, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4918041, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.4991693, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5016549, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.504032, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5063992, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5088286, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.511201, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.513543, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5159163, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.518319, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5206568, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5279899, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.53046, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5328283, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5351887, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5375454, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5399113, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5422883, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5446498, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5470107, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.549377, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5565653, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5590668, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5614426, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5637817, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5661597, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.568552, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5709248, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.573305, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5756657, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.578022, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5853999, 0, 1, 1, 0, 0, 0, 0, 0, 
1657767280.5879016, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5902789, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.59265, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5950277, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.5973895, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.599765, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6021526, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.60452, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6070828, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6160297, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6185803, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.62094, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6232846, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6256185, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6279755, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.630332, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.632671, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6350093, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6373546, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6466405, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.649131, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6514928, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6538355, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6561775, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6585264, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.66087, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6632147, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.665557, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6679049, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6754668, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.67791, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6802747, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6826181, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6849647, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6873221, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.68968, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6920257, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6943672, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.6967354, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7046418, 0, 1, 1, 0, 0, 0, 0, 0, 
1657767280.707089, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7094414, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7120152, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7143762, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7168796, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7197146, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7220795, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.724429, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7267702, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7363102, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.738768, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7410984, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.743424, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7457223, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7480407, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7503762, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7527397, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7550821, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7574337, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7646348, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7670848, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7694597, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7718115, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7741644, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7765126, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7788527, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7811673, 0, 1, 0, 0, 0, 0, 0, 0, 
1657767280.7834647, 0, 1, 0, 0, 0, 0, 0, 0, 
