SystemTime, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, 
1658972674.3990796, 1:46:22, 40.24780833333333, -111.644975, 1, 3, 166.7, 3.19, 285.59, 3.65, -16.4, 
1658972674.9142003, 1:46:23, 40.24780833333333, -111.64498166666665, 1, 3, 166.8, 2.9, 284.24, 3.65, -16.4, 
1658972675.481841, 1:46:23, 40.247809999999994, -111.64499166666668, 1, 3, 166.8, 2.97, 282.53, 3.65, -16.4, 
1658972676.0040684, 1:46:24, 40.247811666666664, -111.64500333333332, 1, 3, 166.8, 3.23, 279.56, 3.65, -16.4, 
1658972676.511248, 1:46:24, 40.247811666666664, -111.64500333333332, 1, 3, 166.8, 3.26, 278.28, 3.65, -16.4, 
1658972677.0819955, 1:46:25, 40.24781333333333, -111.64501, 1, 3, 166.8, 3.25, 276.82, 3.65, -16.4, 
1658972677.6095185, 1:46:25, 40.247814999999996, -111.64501166666666, 1, 3, 166.8, 3.18, 276.54, 3.65, -16.4, 
1658972678.1825876, 1:46:26, 40.24781666666667, -111.64501166666666, 1, 3, 166.8, 3.14, 277.66, 3.65, -16.4, 
1658972678.7019024, 1:46:26, 40.247820000000004, -111.645015, 1, 3, 166.8, 3.13, 281.71, 3.65, -16.4, 
1658972679.273854, 1:46:27, 40.24782666666667, -111.64501666666665, 1, 3, 166.9, 2.81, 283.8, 3.65, -16.4, 
1658972679.8034766, 1:46:28, 40.24783333333333, -111.64501833333334, 1, 3, 166.9, 2.74, 287.55, 3.65, -16.4, 
1658972680.380693, 1:46:28, 40.247835, -111.64502166666668, 1, 3, 166.9, 2.7, 291.05, 3.65, -16.4, 
1658972680.8992183, 1:46:29, 40.247835, -111.64502833333333, 1, 3, 166.9, 2.69, 290.11, 3.65, -16.4, 
1658972681.419588, 1:46:29, 40.247838333333334, -111.64503666666666, 1, 3, 166.9, 2.67, 289.99, 3.65, -16.4, 
1658972681.9887514, 1:46:30, 40.24784, -111.64504833333334, 1, 3, 167.0, 2.93, 288.35, 3.65, -16.4, 
1658972682.5248492, 1:46:30, 40.24784, -111.64505166666667, 1, 3, 167.0, 2.97, 286.41, 3.65, -16.4, 
1658972683.0838656, 1:46:31, 40.247845, -111.645065, 1, 3, 167.0, 3.03, 288.6, 3.65, -16.4, 
1658972683.6017885, 1:46:31, 40.24784666666667, -111.64507499999999, 1, 3, 167.0, 3.03, 290.05, 3.65, -16.4, 
1658972684.11949, 1:46:32, 40.247843333333336, -111.64508666666667, 1, 3, 167.0, 3.04, 286.92, 3.65, -16.4, 
1658972684.6837642, 1:46:32, 40.247836666666664, -111.64509666666666, 1, 3, 167.0, 3.02, 282.97, 3.65, -16.4, 
1658972685.2014627, 1:46:33, 40.24783, -111.64510833333334, 1, 3, 167.1, 2.99, 275.96, 3.65, -16.4, 
1658972685.7731607, 1:46:34, 40.247825, -111.64513166666666, 1, 3, 167.1, 2.94, 275.18, 3.65, -16.4, 
1658972686.294418, 1:46:34, 40.24782166666667, -111.64514333333334, 1, 3, 167.1, 2.92, 274.14, 3.65, -16.4, 
1658972686.882224, 1:46:35, 40.247823333333336, -111.64515166666666, 1, 3, 167.1, 2.9, 274.12, 3.65, -16.4, 
1658972687.4099934, 1:46:35, 40.24782666666667, -111.64516, 1, 3, 167.1, 2.86, 276.8, 3.65, -16.4, 
1658972687.9964702, 1:46:36, 40.247818333333335, -111.64517166666668, 1, 3, 167.2, 2.86, 272.89, 3.65, -16.4, 
1658972688.5383096, 1:46:36, 40.24781333333333, -111.64517499999998, 1, 3, 167.2, 2.83, 267.41, 3.65, -16.4, 
1658972689.082865, 1:46:37, 40.247809999999994, -111.64518833333335, 1, 3, 167.2, 2.84, 269.83, 3.65, -16.4, 
1658972689.6033196, 1:46:37, 40.247809999999994, -111.645195, 1, 3, 167.2, 2.86, 273.8, 3.65, -16.4, 
1658972690.122803, 1:46:38, 40.247809999999994, -111.64520333333333, 1, 3, 167.2, 2.86, 276.82, 3.65, -16.4, 
1658972690.682306, 1:46:38, 40.247809999999994, -111.64521166666667, 1, 3, 167.2, 2.84, 279.54, 3.65, -16.4, 
1658972691.2020588, 1:46:39, 40.24781333333333, -111.64521833333335, 1, 3, 167.3, 2.82, 285.53, 3.64, -16.4, 
1658972691.772236, 1:46:40, 40.247805, -111.64523333333334, 1, 3, 167.3, 2.79, 283.23, 3.65, -16.4, 
1658972692.2923691, 1:46:40, 40.24779, -111.64524666666667, 1, 3, 167.3, 2.79, 283.66, 3.65, -16.4, 
1658972692.883484, 1:46:41, 40.247785, -111.64525333333334, 1, 3, 167.3, 3.0, 269.75, 3.65, -16.4, 
1658972693.4008768, 1:46:41, 40.24778666666667, -111.64525833333333, 1, 3, 167.4, 2.78, 274.47, 3.65, -16.4, 
1658972693.9918468, 1:46:42, 40.24780666666666, -111.64526499999998, 1, 3, 167.4, 2.98, 284.28, 3.65, -16.4, 
1658972694.5030165, 1:46:42, 40.24780666666666, -111.64526499999998, 1, 3, 167.4, 3.14, 288.85, 3.65, -16.4, 
1658972695.0220492, 1:46:43, 40.247820000000004, -111.64527833333335, 1, 3, 167.4, 3.47, 290.92, 3.65, -16.4, 
1658972695.5817897, 1:46:43, 40.24782833333334, -111.64528166666666, 1, 3, 167.5, 3.43, 292.44, 3.65, -16.4, 
1658972696.1002114, 1:46:44, 40.247838333333334, -111.64528666666665, 1, 3, 167.5, 3.5, 288.83, 3.65, -16.4, 
1658972696.623435, 1:46:44, 40.247841666666666, -111.64529166666668, 1, 3, 167.5, 3.46, 288.64, 3.65, -16.4, 
1658972697.1843143, 1:46:45, 40.247845, -111.64529666666667, 1, 3, 167.5, 3.41, 286.96, 3.64, -16.4, 
1658972697.7032828, 1:46:45, 40.24784833333333, -111.6453, 1, 3, 167.6, 3.21, 289.74, 3.65, -16.4, 
1658972698.2730122, 1:46:46, 40.247865000000004, -111.64529833333333, 1, 3, 167.6, 3.01, 297.13, 3.65, -16.4, 
1658972698.7919967, 1:46:47, 40.24787166666667, -111.64529166666668, 1, 3, 167.6, 2.73, 300.62, 3.65, -16.4, 
1658972699.3818805, 1:46:47, 40.24788, -111.645285, 1, 3, 167.7, 2.37, 320.31, 3.65, -16.4, 
1658972699.899935, 1:46:48, 40.24789333333333, -111.64528333333334, 1, 3, 167.7, 2.8, 322.94, 3.65, -16.4, 
1658972700.436741, 1:46:48, 40.24789, -111.64527833333335, 1, 3, 167.7, 2.76, 321.35, 3.65, -16.4, 
1658972700.9798667, 1:46:49, 40.24789333333333, -111.64529666666667, 1, 3, 167.8, 2.48, 310.0, 3.65, -16.4, 
1658972701.4968011, 1:46:49, 40.24789666666666, -111.64531000000001, 1, 3, 167.8, 2.55, 304.0, 3.65, -16.4, 
1658972702.0198152, 1:46:50, 40.247901666666664, -111.64531666666666, 1, 3, 167.8, 2.54, 305.68, 3.65, -16.4, 
1658972702.5816581, 1:46:50, 40.247908333333335, -111.64532166666667, 1, 3, 167.9, 2.56, 308.15, 3.64, -16.4, 
1658972703.1028266, 1:46:51, 40.24792, -111.64532833333332, 1, 3, 167.9, 2.76, 310.04, 3.65, -16.4, 
1658972703.6223881, 1:46:51, 40.24793, -111.64533166666666, 1, 3, 167.9, 2.92, 313.46, 3.65, -16.4, 
1658972704.1821456, 1:46:52, 40.24793833333333, -111.64533666666667, 1, 3, 168.0, 2.96, 314.78, 3.65, -16.4, 
1658972704.773107, 1:46:53, 40.24795666666667, -111.64534166666665, 1, 3, 168.1, 2.99, 319.62, 3.65, -16.4, 
1658972705.2926931, 1:46:53, 40.24796333333334, -111.64534166666665, 1, 3, 168.1, 2.93, 322.5, 3.65, -16.4, 
1658972705.8825183, 1:46:54, 40.24796833333333, -111.64534166666665, 1, 3, 168.1, 2.48, 323.81, 3.65, -16.4, 
1658972706.4362717, 1:46:54, 40.24797, -111.64533833333334, 1, 3, 168.1, 2.44, 324.95, 3.65, -16.4, 
1658972706.9812744, 1:46:55, 40.24798333333333, -111.64534333333334, 1, 3, 168.2, 2.49, 336.23, 3.64, -16.4, 
1658972707.4981878, 1:46:55, 40.247991666666664, -111.64535166666668, 1, 3, 168.2, 2.49, 331.64, 3.65, -16.4, 
1658972708.0154395, 1:46:56, 40.24799666666667, -111.64535833333333, 1, 3, 168.3, 2.49, 326.47, 3.64, -16.4, 
1658972708.584535, 1:46:56, 40.248000000000005, -111.64536333333332, 1, 3, 168.3, 2.32, 320.81, 3.64, -16.4, 
1658972709.1056309, 1:46:57, 40.248005, -111.64537, 1, 3, 168.4, 2.28, 321.39, 3.64, -16.4, 
1658972709.6867242, 1:46:57, 40.24801166666667, -111.645375, 1, 3, 168.4, 2.26, 325.46, 3.64, -16.4, 
1658972710.2729204, 1:46:58, 40.248023333333336, -111.64537833333334, 1, 3, 168.5, 2.03, 328.48, 3.65, -16.4, 
1658972710.7923086, 1:46:59, 40.24803, -111.64538166666668, 1, 3, 168.5, 2.08, 341.52, 3.64, -16.4, 
1658972711.3821301, 1:46:59, 40.248036666666664, -111.64538333333333, 1, 3, 168.6, 2.2, 340.87, 3.65, -16.4, 
1658972711.903112, 1:47:0, 40.248039999999996, -111.64538499999999, 1, 3, 168.6, 2.51, 339.23, 3.64, -16.4, 
1658972712.4374378, 1:47:0, 40.248038333333334, -111.64538333333333, 1, 3, 168.6, 2.5, 340.33, 3.64, -16.4, 
1658972712.9820485, 1:47:1, 40.24804666666667, -111.64538499999999, 1, 3, 168.7, 2.48, 339.45, 3.65, -16.4, 
1658972713.4998562, 1:47:1, 40.24805333333334, -111.64538499999999, 1, 3, 168.7, 2.45, 341.57, 3.64, -16.4, 
1658972714.021861, 1:47:2, 40.248061666666665, -111.64538666666667, 1, 3, 168.8, 2.63, 338.93, 3.64, -16.4, 
1658972714.5807958, 1:47:2, 40.248066666666666, -111.64538666666667, 1, 3, 168.8, 2.61, 337.33, 3.65, -16.4, 
1658972715.1001081, 1:47:3, 40.24807333333333, -111.64539166666667, 1, 3, 168.9, 2.82, 328.65, 3.64, -16.4, 
1658972715.685309, 1:47:3, 40.248081666666664, -111.64539333333332, 1, 3, 168.9, 2.78, 331.75, 3.65, -16.4, 
1658972716.2041094, 1:47:4, 40.24808666666667, -111.64539833333335, 1, 3, 169.0, 2.6, 335.87, 3.65, -16.4, 
1658972716.7733836, 1:47:5, 40.24809833333334, -111.64541333333334, 1, 3, 169.1, 2.39, 340.57, 3.64, -16.4, 
1658972717.2907913, 1:47:5, 40.24810333333333, -111.64542166666666, 1, 3, 169.1, 2.56, 335.1, 3.64, -16.4, 
1658972717.881792, 1:47:6, 40.24810166666667, -111.64543499999999, 1, 3, 169.1, 2.58, 322.06, 3.65, -16.4, 
1658972718.4354424, 1:47:6, 40.24810166666667, -111.64544166666668, 1, 3, 169.2, 2.61, 322.01, 3.64, -16.4, 
1658972718.9805372, 1:47:7, 40.24811166666667, -111.64545500000001, 1, 3, 169.2, 2.62, 330.24, 3.64, -16.4, 
1658972719.4994793, 1:47:7, 40.248115, -111.64546166666666, 1, 3, 169.3, 2.62, 331.89, 3.64, -16.4, 
1658972720.0237687, 1:47:8, 40.24811666666667, -111.64547166666668, 1, 3, 169.3, 2.62, 330.49, 3.64, -16.4, 
1658972720.582395, 1:47:8, 40.24812, -111.64547833333333, 1, 3, 169.4, 2.58, 327.52, 3.64, -16.4, 
1658972721.1129408, 1:47:9, 40.248126666666664, -111.64547666666667, 1, 3, 169.4, 2.54, 332.1, 3.65, -16.4, 
1658972721.6856954, 1:47:9, 40.24813166666667, -111.64548666666666, 1, 3, 169.5, 2.5, 328.02, 3.65, -16.4, 
1658972722.2729938, 1:47:10, 40.24814, -111.645465, 1, 3, 169.6, 1.89, 325.22, 3.64, -16.4, 
1658972722.8005319, 1:47:11, 40.24814666666667, -111.64546333333334, 1, 3, 169.6, 1.84, 319.91, 3.64, -16.4, 
1658972723.3800964, 1:47:11, 40.24815, -111.64545833333335, 1, 3, 169.7, 1.84, 310.93, 3.64, -16.4, 
1658972723.8997326, 1:47:12, 40.248153333333335, -111.64544333333333, 1, 3, 169.8, 1.26, 310.0, 3.65, -16.4, 
1658972724.4635313, 1:47:12, 40.24815666666667, -111.64543333333334, 1, 3, 169.8, 0.96, 311.05, 3.64, -16.4, 
1658972724.98708, 1:47:13, 40.24816, -111.64542666666667, 1, 3, 169.9, 0.49, 311.05, 3.64, -16.4, 
1658972725.5053957, 1:47:13, 40.248158333333336, -111.64541499999999, 1, 3, 170.0, 0.5, 311.05, 3.65, -16.4, 
1658972726.0812047, 1:47:14, 40.248158333333336, -111.64541166666667, 1, 3, 170.0, 0.74, 165.65, 3.64, -16.4, 
1658972726.605648, 1:47:14, 40.24816, -111.64540833333334, 1, 3, 170.0, 0.93, 165.79, 3.64, -16.4, 
1658972727.1879697, 1:47:15, 40.24816833333333, -111.64541333333334, 1, 3, 170.1, 0.87, 213.36, 3.64, -16.4, 
1658972727.7726538, 1:47:16, 40.248180000000005, -111.64542000000002, 1, 3, 170.2, 0.93, 233.89, 3.64, -16.4, 
1658972728.292772, 1:47:16, 40.248185, -111.64542000000002, 1, 3, 170.3, 1.24, 248.93, 3.64, -16.4, 
1658972728.8830667, 1:47:17, 40.24819, -111.64541833333332, 1, 3, 170.3, 0.95, 250.55, 3.64, -16.4, 
1658972729.4011428, 1:47:17, 40.248196666666665, -111.64541333333334, 1, 3, 170.4, 0.65, 245.44, 3.64, -16.4, 
1658972729.9202385, 1:47:18, 40.24820166666667, -111.64541, 1, 3, 170.5, 0.65, 244.42, 3.64, -16.4, 
1658972730.4553843, 1:47:18, 40.24821166666666, -111.645405, 1, 3, 170.5, 0.65, 255.63, 3.64, -16.4, 
1658972730.9811041, 1:47:19, 40.248225000000005, -111.64540166666666, 1, 3, 170.6, 0.67, 264.64, 3.64, -16.4, 
1658972731.5062904, 1:47:19, 40.248225000000005, -111.64539500000001, 1, 3, 170.7, 0.63, 209.54, 3.64, -16.4, 
1658972732.0828302, 1:47:20, 40.24822833333334, -111.64539, 1, 3, 170.7, 0.63, 187.54, 3.64, -16.4, 
1658972732.6021628, 1:47:20, 40.24823166666667, -111.64538499999999, 1, 3, 170.8, 0.85, 166.56, 3.64, -16.4, 
1658972733.1230009, 1:47:21, 40.24825333333333, -111.64538166666668, 1, 3, 170.9, 0.17, 166.56, 3.64, -16.4, 
1658972733.6815896, 1:47:21, 40.24826666666667, -111.64537666666665, 1, 3, 170.7, 0.35, 166.56, 3.64, -16.4, 
1658972734.1991646, 1:47:22, 40.24827333333334, -111.645375, 1, 3, 170.7, 0.32, 166.56, 3.64, -16.4, 
1658972734.7723563, 1:47:23, 40.24829833333333, -111.64536666666666, 1, 3, 170.4, 0.1, 166.56, 3.65, -16.4, 
1658972735.2904813, 1:47:23, 40.248313333333336, -111.64536166666667, 1, 3, 170.1, 0.54, 166.56, 3.64, -16.4, 
1658972735.8813095, 1:47:24, 40.24831833333334, -111.64536166666667, 1, 3, 170.1, 0.46, 166.56, 3.64, -16.4, 
1658972736.4549892, 1:47:24, 40.24832166666667, -111.64535833333333, 1, 3, 170.1, 0.61, 257.99, 3.65, -16.4, 
1658972736.9807062, 1:47:25, 40.24832666666667, -111.64535666666667, 1, 3, 170.1, 0.61, 214.2, 3.64, -16.4, 
1658972737.509183, 1:47:25, 40.24833833333333, -111.64535333333333, 1, 3, 170.1, 0.22, 214.2, 3.64, -16.4, 
