SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1658971944.7209146, 24.0037109375, 34.95670829798106, 857.40322436022, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, 858.2104946807843, 857.6961746233678, 24.213971214294432, 19:33:55,  
1658971944.7954538, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971944.8196537, -, -, -, 0.73, -0.19, 10.06, 0.04, 0.01, 0.01, -, -, -, -, 
1658971944.8435566, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.00, -, -, -, -, 
1658971944.8673558, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971944.8913682, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, 857.9839532102318, 857.7932673126809, 24.213971214294432, -, 
1658971944.9293718, -, -, -, 0.73, -0.19, 10.06, 0.04, 0.01, 0.01, -, -, -, -, 
1658971944.95394, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971944.9782147, -, -, -, 0.73, -0.19, 10.06, 0.04, 0.01, 0.01, -, -, -, -, 
1658971945.0020018, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.00, 0.01, -, -, -, -, 
1658971945.0312588, 23.9986328125, 35.03466804098668, 857.4105186927055, 0.73, -0.19, 10.06, 0.03, 0.02, 0.01, 858.1046725879639, 857.7932673126809, 24.213971214294432, 19:33:56,  
1658971945.102831, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.1265037, -, -, -, 0.73, -0.19, 10.06, 0.04, 0.01, 0.01, -, -, -, -, 
1658971945.150302, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.1740494, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.1977274, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, 858.0678146502946, 857.6961746233678, 24.213971214294432, -, 
1658971945.2343047, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.2580283, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.2817495, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.305551, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.3351653, 23.9986328125, 34.87322583775397, 857.375814390821, 0.73, -0.19, 10.06, 0.03, 0.00, 0.02, 858.0534310648627, 857.7932673126809, 24.213971214294432, 19:33:56,  
1658971945.4088745, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.432868, -, -, -, 0.73, -0.19, 10.06, 0.02, 0.01, 0.01, -, -, -, -, 
1658971945.4568222, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.02, 0.01, -, -, -, -, 
1658971945.4805903, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.00, 0.02, -, -, -, -, 
1658971945.5045178, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, 858.1076263599722, 857.7932673126809, 24.213971214294432, -, 
1658971945.5415432, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.5655317, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.00, 0.01, -, -, -, -, 
1658971945.5896063, -, -, -, 0.73, -0.19, 10.06, 0.03, 0.02, 0.01, -, -, -, -, 
1658971945.613637, -, -, -, 0.73, -0.19, 10.06, 0.04, 0.01, 0.00, -, -, -, -, 
1658971945.644751, 23.9935546875, 35.162709303726174, 857.40322436022, 0.73, -0.19, 10.06, 0.03, 0.01, 0.01, 858.088491054353, 857.7932673126809, 24.213971214294432, 19:33:56,  
1658971945.7188733, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.02, 0.00, -, -, -, -, 
1658971945.7444136, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.02, -, -, -, -, 
1658971945.7685604, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.7925713, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.8166103, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.01, 858.0037306402007, 857.7932673126809, 24.213971214294432, -, 
1658971945.8534155, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.8773897, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.9012244, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971945.92515, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658971945.958231, 23.9986328125, 35.006886653529065, 857.3612262498254, 0.62, -0.23, 10.07, 0.04, 0.01, 0.01, 858.0900321527921, 857.6961746233678, 24.213971214294432, 19:33:56,  
1658971946.0313816, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.0561028, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.00, -, -, -, -, 
1658971946.0802097, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.104311, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658971946.1284208, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, 857.9756055936864, 857.7932673126809, 24.213971214294432, -, 
1658971946.1694257, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.1934514, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.02, -, -, -, -, 
1658971946.2175245, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.2415776, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.273084, 23.983203125, 34.828794944224214, 857.3484044400899, 0.62, -0.23, 10.07, 0.04, 0.01, 0.00, 858.0602375829689, 857.7932673126809, 24.213971214294432, 19:33:57,  
1658971946.3484125, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.3724601, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.3971856, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658971946.4213786, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.02, 0.00, -, -, -, -, 
1658971946.4455585, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, 858.1065989610128, 857.7932673126809, 24.213971214294432, -, 
1658971946.4825027, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.5073867, -, -, -, 0.62, -0.23, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658971946.5313928, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658971946.5560563, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658971946.5864089, 23.98828125, 34.99571114308067, 857.3612262498254, 0.62, -0.23, 10.07, 0.03, 0.01, 0.00, 858.1412736758932, 857.7932673126809, 24.213971214294432, 19:33:57,  
1658971946.6623085, -, -, -, 0.62, -0.23, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
1658971946.6861098, -, -, -, 0.68, -0.17, 10.07, 0.04, 0.02, 0.01, -, -, -, -, 
1658971946.709803, -, -, -, 0.68, -0.17, 10.07, 0.03, 0.01, 0.02, -, -, -, -, 
1658971946.7335403, -, -, -, 0.68, -0.17, 10.07, 0.04, 0.01, 0.01, -, -, -, -, 
