SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1658972376.3445404, 23.4576171875, 33.82207226217201, 857.5282021956842, -0.03, -1.18, 11.14, -0.90, -0.35, -0.62, 858.6565142540434, 857.78537024874, 24.701664085388185, 19:41:22,  
1658972376.4176822, -, -, -, -0.03, -1.18, 11.14, -0.61, 0.34, -0.06, -, -, -, -, 
1658972376.4419777, -, -, -, -0.03, -1.18, 11.14, -0.19, 0.84, -0.08, -, -, -, -, 
1658972376.4661996, -, -, -, -0.03, -1.18, 11.14, -0.27, 0.92, -0.09, -, -, -, -, 
1658972376.490319, -, -, -, -0.03, -1.18, 11.14, -0.22, 0.94, -0.16, -, -, -, -, 
1658972376.5143466, -, -, -, -0.03, -1.18, 11.14, 0.14, 0.98, -0.30, 858.6535604820351, 857.8825590517349, 24.701664085388185, -, 
1658972376.5510125, -, -, -, -0.03, -1.18, 11.14, 0.55, 0.78, -0.56, -, -, -, -, 
1658972376.5750704, -, -, -, -0.03, -1.18, 11.14, 0.30, 0.44, -0.63, -, -, -, -, 
1658972376.5988438, -, -, -, -0.03, -1.18, 11.14, -0.30, -0.04, -0.50, -, -, -, -, 
1658972376.6225083, -, -, -, -0.03, -1.18, 11.14, -0.54, -0.33, -0.37, -, -, -, -, 
1658972376.653097, 23.4474609375, 33.77759038446181, 857.5154134898729, -0.03, -1.18, 11.14, 0.07, 0.18, -0.26, 858.602062109194, 857.78537024874, 24.701664085388185, 19:41:23,  
1658972376.7235482, -, -, -, -0.03, -1.18, 11.14, 0.63, 0.64, -0.30, -, -, -, -, 
1658972376.747189, -, -, -, -0.03, -1.18, 11.14, 0.84, 0.67, -0.31, -, -, -, -, 
1658972376.7708106, -, -, -, -0.03, -1.18, 11.14, 0.86, 0.51, -0.24, -, -, -, -, 
1658972376.7944214, -, -, -, -0.03, -1.18, 11.14, 0.61, 0.21, -0.12, -, -, -, -, 
1658972376.817992, -, -, -, -0.03, -1.18, 11.14, 0.14, -0.14, 0.05, 858.8298878284459, 857.78537024874, 24.701664085388185, -, 
1658972376.8545263, -, -, -, -0.03, -1.18, 11.14, -0.32, -0.44, 0.39, -, -, -, -, 
1658972376.8782487, -, -, -, -0.03, -1.18, 11.14, -0.46, -0.40, 0.57, -, -, -, -, 
1658972376.9019065, -, -, -, -0.03, -1.18, 11.14, -0.59, -0.43, 0.63, -, -, -, -, 
1658972376.9255416, -, -, -, -0.03, -1.18, 11.14, -0.43, -0.42, 0.58, -, -, -, -, 
1658972376.95494, 23.4423828125, 33.86638065525444, 857.5154134898729, -0.03, -1.18, 11.14, -0.27, -0.11, 0.22, 858.9299308021197, 857.8825590517349, 24.701664085388185, 19:41:23,  
1658972377.0264714, -, -, -, -0.03, -1.18, 11.14, -0.08, 0.02, 0.08, -, -, -, -, 
1658972377.050578, -, -, -, -0.03, -1.18, 11.14, 0.00, 0.04, 0.08, -, -, -, -, 
1658972377.0746431, -, -, -, -0.03, -1.18, 11.14, -0.20, -0.14, 0.10, -, -, -, -, 
1658972377.09892, -, -, -, -0.03, -1.18, 11.14, -0.19, -0.21, 0.08, -, -, -, -, 
1658972377.1228452, -, -, -, -0.03, -1.18, 11.14, -0.14, -0.14, -0.02, 859.0402477653876, 857.8825590517349, 24.701664085388185, -, 
1658972377.159541, -, -, -, -0.03, -1.18, 11.14, 0.16, 0.02, -0.25, -, -, -, -, 
1658972377.1836286, -, -, -, -0.03, -1.18, 11.14, 1.28, 0.74, -0.51, -, -, -, -, 
1658972377.2074049, -, -, -, -0.03, -1.18, 11.14, 1.06, 0.44, -0.63, -, -, -, -, 
1658972377.2313619, -, -, -, -0.03, -1.18, 11.14, 0.94, 0.21, -0.67, -, -, -, -, 
1658972377.2617679, 23.4525390625, 33.69956701417787, 857.5300109803081, -0.03, -1.18, 11.14, 0.17, -0.00, -0.56, 858.8517200563336, 857.9797478547297, 24.701664085388185, 19:41:23,  
1658972377.3346226, -, -, -, 0.02, 2.30, 9.09, 0.52, 0.42, -0.33, -, -, -, -, 
1658972377.3584304, -, -, -, 0.02, 2.30, 9.09, 0.80, 0.92, -0.04, -, -, -, -, 
1658972377.3822958, -, -, -, 0.02, 2.30, 9.09, 0.05, 0.46, 0.04, -, -, -, -, 
1658972377.4063094, -, -, -, 0.02, 2.30, 9.09, -0.04, 0.59, 0.16, -, -, -, -, 
1658972377.430315, -, -, -, 0.02, 2.30, 9.09, 0.13, 0.52, 0.26, 858.495469467154, 857.8825590517349, 24.701664085388185, -, 
1658972377.4669576, -, -, -, 0.02, 2.30, 9.09, -0.35, 0.09, 0.31, -, -, -, -, 
1658972377.4909978, -, -, -, 0.02, 2.30, 9.09, -0.43, -0.02, 0.26, -, -, -, -, 
1658972377.514925, -, -, -, 0.02, 2.30, 9.09, -0.37, -0.08, 0.17, -, -, -, -, 
1658972377.5387604, -, -, -, 0.02, 2.30, 9.09, -0.33, -0.13, 0.09, -, -, -, -, 
1658972377.573607, 23.437109375, 33.777414390283546, 857.5282021956842, 0.02, 2.30, 9.09, 0.22, -0.29, -0.01, 858.310666079328, 857.8825590517349, 24.701664085388185, 19:41:23,  
1658972377.646168, -, -, -, 0.02, 2.30, 9.09, -0.13, -0.50, 0.13, -, -, -, -, 
1658972377.670438, -, -, -, 0.02, 2.30, 9.09, 0.20, -0.46, 0.13, -, -, -, -, 
1658972377.6945095, -, -, -, 0.02, 2.30, 9.09, 0.63, -0.37, 0.04, -, -, -, -, 
1658972377.7184925, -, -, -, 0.02, 2.30, 9.09, 0.65, -0.43, 0.04, -, -, -, -, 
1658972377.742432, -, -, -, 0.02, 2.30, 9.09, 0.21, -0.66, 0.09, 858.068842049254, 857.8825590517349, 24.701664085388185, -, 
1658972377.783019, -, -, -, 0.02, 2.30, 9.09, 0.23, -0.43, 0.38, -, -, -, -, 
1658972377.8069792, -, -, -, 0.02, 2.30, 9.09, 0.28, -0.04, 0.57, -, -, -, -, 
1658972377.8310127, -, -, -, 0.02, 2.30, 9.09, 0.08, 0.15, 0.67, -, -, -, -, 
1658972377.8549645, -, -, -, 0.02, 2.30, 9.09, -0.14, 0.60, 0.73, -, -, -, -, 
1658972377.8888848, 23.437109375, 33.64414128778858, 857.5008161074679, 0.02, 2.30, 9.09, 0.52, 0.75, 0.59, 858.7132780465515, 857.8825590517349, 24.701664085388185, 19:41:24,  
1658972377.961232, -, -, -, 0.02, 2.30, 9.09, -0.43, -0.19, 0.52, -, -, -, -, 
1658972377.98515, -, -, -, 0.02, 2.30, 9.09, -1.02, -0.57, 0.73, -, -, -, -, 
1658972378.01127, -, -, -, 0.02, 2.30, 9.09, -1.22, -0.61, 0.80, -, -, -, -, 
1658972378.0351985, -, -, -, 0.02, 2.30, 9.09, -0.77, -0.33, 0.81, -, -, -, -, 
1658972378.05917, -, -, -, 0.02, 2.30, 9.09, -0.49, -0.15, 0.70, 858.4642622237616, 857.8825590517349, 24.701664085388185, -, 
1658972378.0960171, -, -, -, 0.02, 2.30, 9.09, 0.04, 0.06, 0.33, -, -, -, -, 
1658972378.1244872, -, -, -, 0.02, 2.30, 9.09, 0.32, 0.14, 0.17, -, -, -, -, 
1658972378.1483061, -, -, -, 0.02, 2.30, 9.09, 0.37, 0.13, 0.05, -, -, -, -, 
1658972378.1729715, -, -, -, 0.02, 2.30, 9.09, 0.26, 0.09, -0.03, -, -, -, -, 
1658972378.202986, 23.43203125, 33.96640915944203, 857.4752370856777, 0.02, 2.30, 9.09, -0.99, -0.31, 0.33, 858.4885345241779, 857.78537024874, 24.701664085388185, 19:41:24,  
1658972378.2786498, -, -, -, 0.02, 2.30, 9.09, -0.91, 0.11, 0.58, -, -, -, -, 
1658972378.3024457, -, -, -, 3.00, 2.24, 10.20, -0.11, 0.44, 0.03, -, -, -, -, 
1658972378.3263972, -, -, -, 3.00, 2.24, 10.20, 0.87, 0.67, -0.18, -, -, -, -, 
1658972378.3501854, -, -, -, 3.00, 2.24, 10.20, 1.15, 0.59, -0.36, -, -, -, -, 
1658972378.3739672, -, -, -, 3.00, 2.24, 10.20, 0.86, 0.46, -0.32, 858.4483375398905, 857.8128289791173, 24.719081687927247, -, 
1658972378.4106863, -, -, -, 3.00, 2.24, 10.20, -0.51, -0.15, 0.09, -, -, -, -, 
1658972378.4346058, -, -, -, 3.00, 2.24, 10.20, -0.21, -0.26, 0.26, -, -, -, -, 
1658972378.4584634, -, -, -, 3.00, 2.24, 10.20, 0.22, -0.30, 0.13, -, -, -, -, 
1658972378.4823902, -, -, -, 3.00, 2.24, 10.20, 0.27, -0.51, 0.08, -, -, -, -, 
1658972378.5159025, 23.437109375, 33.76646982483784, 857.5008161074679, 3.00, 2.24, 10.20, 0.21, -0.42, -0.04, 858.6685861918166, 857.9797478547297, 24.701664085388185, 19:41:24,  
1658972378.5887225, -, -, -, 3.00, 2.24, 10.20, 0.44, -0.16, -0.14, -, -, -, -, 
1658972378.6126158, -, -, -, 3.00, 2.24, 10.20, 0.64, -0.03, -0.12, -, -, -, -, 
1658972378.6403277, -, -, -, 3.00, 2.24, 10.20, 1.00, -0.01, -0.04, -, -, -, -, 
1658972378.6641314, -, -, -, 3.00, 2.24, 10.20, 1.03, -0.20, 0.03, -, -, -, -, 
