SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1658018807.3290162, 23.8556640625, 40.12819703032696, 859.4578221816556, 0.13, 0.14, 10.03, 0.03, 0.01, 0.02, 860.3930753452065, 859.6577165805525, 24.841004905700682, 20:39:49,  
1658018807.401533, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.01, -, -, -, -, 
1658018807.4252887, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018807.4489143, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018807.472679, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.02, -0.01, -, -, -, -, 
1658018807.4964044, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.01, 860.3741968893272, 859.5605003165058, 24.841004905700682, -, 
1658018807.532996, -, -, -, 0.13, 0.14, 10.03, 0.02, 0.02, 0.01, -, -, -, -, 
1658018807.5568204, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018807.580601, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.02, -, -, -, -, 
1658018807.6043274, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.02, -, -, -, -, 
1658018807.6379213, 23.8505859375, 40.044910525751675, 859.4450408009973, 0.13, 0.14, 10.03, 0.04, 0.01, 0.01, 860.5095567022311, 859.6577165805525, 24.841004905700682, 20:39:49,  
1658018807.7091994, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.01, -, -, -, -, 
1658018807.7328968, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.01, -, -, -, -, 
1658018807.7566104, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.02, 0.01, -, -, -, -, 
1658018807.780239, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018807.8038633, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.02, 0.01, 860.3654639981721, 859.6852336656651, 24.858422508239745, -, 
1658018807.8405147, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018807.8644946, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.01, -, -, -, -, 
1658018807.8887618, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018807.9130025, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018807.9417274, 23.8607421875, 40.26714378739407, 859.3975416308348, 0.13, 0.14, 10.03, 0.03, 0.01, 0.02, 860.3007378637285, 859.588013968987, 24.858422508239745, 20:39:49,  
1658018808.0141444, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.02, -, -, -, -, 
1658018808.0381396, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.00, -, -, -, -, 
1658018808.0621135, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018808.0862496, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.02, -, -, -, -, 
1658018808.110459, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.01, 860.2402497499925, 859.588013968987, 24.858422508239745, -, 
1658018808.1479595, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.01, 0.01, -, -, -, -, 
1658018808.1720645, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.02, 0.02, -, -, -, -, 
1658018808.195945, -, -, -, 0.13, 0.14, 10.03, 0.04, 0.01, 0.01, -, -, -, -, 
1658018808.2198186, -, -, -, 0.13, 0.14, 10.03, 0.03, 0.02, 0.01, -, -, -, -, 
1658018808.2539499, 23.8607421875, 39.978258904938116, 859.3902303093812, 0.13, 0.14, 10.03, 0.03, 0.02, 0.01, 860.3777927856852, 859.6577165805525, 24.841004905700682, 20:39:50,  
1658018808.327208, -, -, -, 0.20, 0.09, 10.07, 0.05, 0.01, 0.01, -, -, -, -, 
1658018808.3514407, -, -, -, 0.20, 0.09, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658018808.3753219, -, -, -, 0.20, 0.09, 10.07, 0.04, 0.01, 0.02, -, -, -, -, 
1658018808.3993356, -, -, -, 0.20, 0.09, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658018808.4233751, -, -, -, 0.20, 0.09, 10.07, 0.03, 0.02, 0.01, 860.3027926616473, 859.6852336656651, 24.858422508239745, -, 
1658018808.460394, -, -, -, 0.20, 0.09, 10.07, 0.03, 0.01, 0.01, -, -, -, -, 
1658018808.4844449, -, -, -, 0.20, 0.09, 10.07, 0.03, 0.02, 0.02, -, -, -, -, 
