SystemTime, ADC 1 (Vibration), ADC 2, ADC 3, ADC 4, ADC 5, ADC 6, ADC 7, ADC 8, 
1657908567.9627006, 0, 1, 
1657908567.9724422, 0, 1, 
1657908567.9751015, 0, 1, 
1657908567.9774437, 1, 1, 
1657908567.9797409, 0, 1, 
1657908567.9820359, 0, 1, 
1657908567.984602, 0, 1, 
1657908567.9869041, 0, 1, 
1657908567.9892566, 0, 1, 
1657908567.991734, 0, 1, 
1657908567.9942029, 0, 1, 
1657908568.0016546, 0, 1, 
1657908568.0040448, 0, 1, 
1657908568.0066674, 0, 1, 
1657908568.009385, 0, 1, 
1657908568.0116837, 0, 1, 
1657908568.0139616, 0, 1, 
1657908568.0163434, 0, 1, 
1657908568.0186768, 0, 1, 
1657908568.0209515, 0, 1, 
1657908568.0232444, 0, 1, 
1657908568.0303023, 0, 1, 
1657908568.0329974, 0, 1, 
1657908568.0355344, 0, 1, 
1657908568.0410726, 0, 1, 
1657908568.0442374, 0, 1, 
1657908568.0468135, 0, 1, 
1657908568.049249, 0, 1, 
1657908568.0515409, 0, 1, 
1657908568.053855, 0, 1, 
1657908568.0561357, 0, 1, 
1657908568.0635912, 0, 1, 
1657908568.06606, 0, 1, 
1657908568.068415, 0, 1, 
1657908568.0712874, 0, 1, 
1657908568.073675, 0, 1, 
1657908568.0759985, 0, 1, 
1657908568.078417, 0, 1, 
1657908568.0807443, 0, 1, 
1657908568.083043, 0, 1, 
1657908568.085334, 0, 1, 
1657908568.092955, 0, 1, 
1657908568.0959728, 0, 1, 
1657908568.098416, 0, 1, 
1657908568.100706, 0, 1, 
1657908568.103268, 0, 1, 
1657908568.1055741, 0, 1, 
1657908568.107907, 0, 1, 
1657908568.1102045, 0, 1, 
1657908568.1125062, 0, 1, 
1657908568.1148255, 0, 1, 
1657908568.1264913, 0, 1, 
1657908568.128964, 0, 1, 
1657908568.1312885, 0, 1, 
1657908568.1336737, 0, 1, 
1657908568.1359954, 0, 1, 
1657908568.1383932, 0, 1, 
1657908568.1407607, 0, 1, 
1657908568.1437032, 0, 1, 
1657908568.1461487, 0, 1, 
1657908568.1485753, 0, 1, 
1657908568.1601977, 0, 1, 
1657908568.1626391, 0, 1, 
1657908568.1649477, 0, 1, 
1657908568.1678007, 0, 1, 
1657908568.1702752, 0, 1, 
1657908568.1726654, 0, 1, 
1657908568.1795125, 0, 1, 
1657908568.1821368, 0, 1, 
1657908568.1844473, 0, 1, 
1657908568.1867473, 0, 1, 
1657908568.193876, 0, 1, 
1657908568.1963024, 0, 1, 
1657908568.198722, 0, 1, 
1657908568.201021, 0, 1, 
1657908568.203749, 0, 1, 
1657908568.2062874, 0, 1, 
1657908568.2086358, 0, 1, 
1657908568.2109222, 0, 1, 
1657908568.2131965, 0, 1, 
1657908568.215502, 0, 1, 
1657908568.2302709, 0, 1, 
1657908568.232667, 0, 1, 
1657908568.234978, 0, 1, 
1657908568.2372909, 0, 1, 
1657908568.2395866, 0, 1, 
1657908568.2418578, 0, 1, 
1657908568.2441409, 0, 1, 
1657908568.2464392, 0, 1, 
1657908568.248802, 0, 1, 
1657908568.251732, 0, 1, 
1657908568.2592688, 0, 1, 
1657908568.2616966, 0, 1, 
1657908568.2640154, 0, 1, 
1657908568.2662723, 0, 1, 
1657908568.2686503, 0, 1, 
1657908568.2709653, 0, 1, 
1657908568.2733214, 0, 1, 
1657908568.2758937, 0, 1, 
1657908568.278292, 0, 1, 
1657908568.281288, 0, 1, 
1657908568.286688, 0, 1, 
1657908568.2891223, 0, 1, 
1657908568.2915492, 0, 1, 
1657908568.2941155, 0, 1, 
1657908568.2964456, 0, 1, 
1657908568.2987864, 0, 1, 
1657908568.3011162, 0, 1, 
1657908568.3035743, 0, 1, 
1657908568.3060882, 0, 1, 
1657908568.308394, 0, 1, 
1657908568.3154783, 0, 1, 
1657908568.3184438, 0, 1, 
1657908568.3207676, 0, 1, 
1657908568.3230538, 0, 1, 
1657908568.3253453, 0, 1, 
1657908568.3276234, 0, 1, 
1657908568.329947, 0, 1, 
1657908568.3322453, 0, 1, 
1657908568.334563, 0, 1, 
1657908568.3371298, 0, 1, 
1657908568.3447826, 0, 1, 
1657908568.3500013, 0, 1, 
1657908568.3532588, 0, 1, 
1657908568.3558083, 0, 1, 
1657908568.3582015, 0, 1, 
1657908568.360479, 0, 1, 
1657908568.362785, 0, 1, 
1657908568.3650544, 0, 1, 
1657908568.367333, 0, 1, 
1657908568.3696072, 0, 1, 
1657908568.3791974, 0, 1, 
1657908568.3816056, 0, 1, 
1657908568.3839154, 0, 1, 
1657908568.386189, 0, 1, 
1657908568.3885252, 0, 1, 
1657908568.3908558, 0, 1, 
1657908568.3931684, 0, 1, 
1657908568.39549, 0, 1, 
1657908568.397859, 1, 1, 
1657908568.4001715, 0, 1, 
1657908568.4080162, 0, 1, 
1657908568.4105005, 0, 1, 
1657908568.4128091, 0, 1, 
1657908568.4151163, 0, 1, 
1657908568.417387, 0, 1, 
1657908568.419661, 0, 1, 
1657908568.4219344, 0, 1, 
1657908568.4242353, 0, 1, 
1657908568.426935, 0, 1, 
1657908568.4292805, 0, 1, 
1657908568.4363096, 0, 1, 
1657908568.438813, 0, 1, 
1657908568.441108, 0, 0, 
1657908568.4433901, 0, 1, 
1657908568.4457257, 0, 1, 
1657908568.4480484, 0, 1, 
1657908568.450797, 0, 1, 
1657908568.4531443, 0, 1, 
1657908568.455462, 0, 1, 
1657908568.4578106, 0, 1, 
1657908568.4649246, 0, 1, 
1657908568.4673202, 0, 1, 
1657908568.4697902, 0, 1, 
1657908568.472289, 0, 1, 
1657908568.4748716, 0, 1, 
1657908568.477261, 0, 1, 
1657908568.4798453, 0, 1, 
1657908568.4856653, 0, 1, 
1657908568.4890547, 0, 1, 
1657908568.4913516, 0, 1, 
1657908568.4985192, 0, 1, 
1657908568.5010345, 0, 1, 
1657908568.5033693, 0, 1, 
1657908568.5056913, 0, 1, 
1657908568.508063, 0, 1, 
1657908568.5106199, 0, 1, 
1657908568.5133407, 0, 1, 
1657908568.5156326, 0, 1, 
1657908568.5179615, 0, 1, 
1657908568.5202363, 0, 1, 
1657908568.5271747, 0, 1, 
1657908568.5295591, 0, 1, 
1657908568.532191, 0, 1, 
1657908568.5347276, 0, 1, 
1657908568.5375667, 0, 1, 
1657908568.5398839, 0, 1, 
1657908568.5421715, 0, 1, 
1657908568.5445118, 0, 1, 
1657908568.5467856, 0, 1, 
1657908568.549442, 0, 1, 
1657908568.5599189, 0, 1, 
1657908568.5624018, 0, 1, 
1657908568.5646682, 0, 1, 
1657908568.5670044, 0, 1, 
1657908568.569342, 0, 1, 
1657908568.572128, 0, 1, 
1657908568.5755107, 0, 1, 
1657908568.579004, 0, 1, 
1657908568.5813677, 0, 1, 
1657908568.584231, 0, 1, 
1657908568.5904264, 0, 1, 
1657908568.5930183, 0, 1, 
1657908568.5953612, 0, 1, 
1657908568.5976503, 0, 1, 
1657908568.5999513, 0, 1, 
1657908568.6027641, 0, 1, 
1657908568.6050677, 0, 1, 
1657908568.6073873, 0, 1, 
1657908568.6098237, 0, 1, 
1657908568.6122386, 0, 1, 
1657908568.6205897, 0, 1, 
1657908568.6231213, 0, 1, 
1657908568.6257463, 0, 1, 
1657908568.6281185, 0, 1, 
1657908568.630436, 0, 1, 
1657908568.6327019, 0, 1, 
1657908568.6349928, 0, 1, 
1657908568.6372852, 0, 1, 
1657908568.6396308, 0, 1, 
1657908568.6419358, 0, 1, 
1657908568.6491451, 0, 1, 
1657908568.651649, 0, 1, 
1657908568.6541138, 0, 1, 
1657908568.660196, 0, 1, 
1657908568.6636431, 0, 1, 
1657908568.6681952, 0, 1, 
1657908568.670519, 0, 1, 
1657908568.6728065, 0, 1, 
1657908568.6750774, 0, 1, 
1657908568.677382, 0, 1, 
1657908568.6844974, 0, 1, 
1657908568.6871028, 0, 1, 
1657908568.6896567, 0, 1, 
1657908568.6920183, 0, 1, 
1657908568.6943066, 0, 1, 
1657908568.6965926, 0, 1, 
1657908568.6989343, 0, 1, 
1657908568.701219, 0, 1, 
1657908568.7035403, 0, 1, 
1657908568.7058113, 0, 1, 
1657908568.7153041, 0, 1, 
1657908568.7177935, 0, 1, 
1657908568.7200937, 0, 1, 
1657908568.7223809, 0, 1, 
1657908568.7246518, 0, 1, 
1657908568.7269561, 0, 1, 
1657908568.7292457, 0, 1, 
1657908568.7315664, 0, 1, 
1657908568.7338543, 0, 1, 
1657908568.736539, 0, 1, 
1657908568.7439532, 0, 1, 
1657908568.7463834, 0, 1, 
1657908568.7487595, 0, 1, 
1657908568.7510526, 0, 1, 
1657908568.7533464, 1, 1, 
1657908568.7556453, 0, 1, 
1657908568.7580109, 0, 1, 
1657908568.760945, 0, 1, 
1657908568.763275, 0, 1, 
1657908568.7655592, 0, 1, 
1657908568.775268, 0, 1, 
1657908568.779319, 0, 1, 
1657908568.7816672, 0, 1, 
1657908568.7843316, 1, 1, 
1657908568.7868233, 0, 1, 
1657908568.7892363, 0, 1, 
1657908568.7941844, 0, 1, 
1657908568.7973135, 0, 1, 
1657908568.7999492, 0, 1, 
1657908568.802237, 0, 1, 
1657908568.8092883, 1, 1, 
1657908568.8117394, 0, 1, 
1657908568.814037, 0, 1, 
1657908568.8163218, 0, 1, 
1657908568.8186302, 0, 1, 
1657908568.8212926, 0, 1, 
1657908568.8237824, 0, 1, 
1657908568.8260832, 0, 1, 
1657908568.8283947, 0, 1, 
1657908568.8306916, 0, 1, 
1657908568.8399217, 0, 1, 
1657908568.8423228, 0, 1, 
1657908568.8448179, 0, 1, 
1657908568.8475614, 0, 1, 
1657908568.849889, 0, 1, 
1657908568.8521872, 0, 1, 
1657908568.8544848, 0, 1, 
1657908568.8567972, 0, 1, 
1657908568.8592224, 0, 1, 
1657908568.861665, 0, 1, 
1657908568.869397, 0, 1, 
1657908568.8721893, 0, 1, 
1657908568.874625, 0, 1, 
1657908568.8770661, 0, 1, 
1657908568.8840857, 0, 1, 
1657908568.8866599, 0, 1, 
1657908568.8891373, 0, 1, 
1657908568.8916128, 0, 1, 
1657908568.894361, 0, 1, 
1657908568.896873, 0, 1, 
1657908568.9027326, 0, 1, 
1657908568.9054606, 1, 1, 
1657908568.9080386, 0, 1, 
1657908568.9104922, 0, 1, 
1657908568.913336, 0, 1, 
1657908568.9157853, 0, 1, 
1657908568.9182682, 0, 1, 
1657908568.9206965, 0, 1, 
1657908568.9234555, 0, 1, 
1657908568.9260097, 0, 1, 
1657908568.9335825, 0, 1, 
1657908568.9367867, 0, 1, 
1657908568.939285, 0, 1, 
1657908568.9417436, 0, 1, 
1657908568.9441879, 0, 1, 
1657908568.9466476, 0, 1, 
1657908568.9490752, 0, 1, 
1657908568.951532, 0, 1, 
1657908568.9539692, 0, 1, 
1657908568.9564078, 0, 1, 
1657908568.9645922, 0, 1, 
1657908568.9705796, 0, 1, 
1657908568.9740345, 0, 1, 
1657908568.9764452, 0, 1, 
1657908568.978798, 0, 1, 
1657908568.98108, 0, 1, 
1657908568.98337, 0, 1, 
1657908568.9869218, 0, 1, 
1657908568.9920778, 0, 1, 
1657908568.994444, 0, 1, 
1657908569.0042949, 0, 1, 
1657908569.006698, 0, 1, 
1657908569.0090091, 0, 1, 
1657908569.0114486, 0, 1, 
1657908569.013729, 0, 1, 
1657908569.0160754, 0, 1, 
1657908569.0184104, 0, 1, 
1657908569.0210025, 0, 1, 
1657908569.0240197, 0, 1, 
1657908569.0263598, 0, 1, 
1657908569.0334299, 0, 1, 
1657908569.0358605, 0, 1, 
1657908569.038195, 0, 1, 
1657908569.0405018, 0, 1, 
1657908569.0427947, 0, 1, 
1657908569.0456934, 0, 1, 
1657908569.0484893, 0, 1, 
1657908569.0507982, 0, 1, 
1657908569.0530965, 0, 1, 
1657908569.0553668, 0, 1, 
1657908569.0632353, 1, 1, 
1657908569.065841, 0, 1, 
1657908569.068338, 0, 1, 
1657908569.071486, 0, 1, 
1657908569.0739985, 0, 1, 
1657908569.0764472, 0, 1, 
1657908569.0789251, 0, 1, 
1657908569.0813334, 0, 1, 
1657908569.0837781, 0, 1, 
1657908569.086243, 0, 1, 
1657908569.0957203, 0, 1, 
1657908569.099157, 0, 1, 
1657908569.1052623, 0, 1, 
1657908569.1089249, 0, 1, 
1657908569.1114178, 0, 1, 
1657908569.113877, 0, 1, 
1657908569.1163056, 0, 1, 
1657908569.1188695, 0, 1, 
1657908569.1213267, 0, 1, 
1657908569.1237743, 0, 1, 
1657908569.1317708, 0, 1, 
1657908569.1343768, 0, 1, 
1657908569.1367962, 0, 1, 
1657908569.1392834, 0, 1, 
1657908569.1417508, 0, 1, 
1657908569.1442344, 0, 1, 
1657908569.1466978, 0, 1, 
1657908569.1491308, 0, 1, 
1657908569.1515763, 0, 1, 
1657908569.1540082, 0, 1, 
1657908569.170095, 0, 1, 
1657908569.1726732, 0, 1, 
1657908569.175155, 0, 1, 
1657908569.1775854, 0, 1, 
1657908569.1805978, 0, 1, 
1657908569.1831279, 0, 1, 
1657908569.1855628, 0, 1, 
1657908569.1881216, 0, 1, 
1657908569.190531, 0, 1, 
1657908569.192968, 0, 1, 
1657908569.2011569, 0, 1, 
1657908569.205483, 0, 1, 
1657908569.2081568, 0, 1, 
1657908569.210939, 0, 1, 
1657908569.2137141, 0, 1, 
1657908569.2162416, 0, 1, 
1657908569.2188401, 0, 1, 
1657908569.221375, 0, 1, 
1657908569.2242215, 0, 1, 
1657908569.226665, 0, 1, 
1657908569.2343826, 0, 1, 
1657908569.2371426, 0, 1, 
1657908569.239807, 0, 1, 
1657908569.242407, 0, 1, 
1657908569.2449503, 0, 1, 
1657908569.248023, 0, 1, 
1657908569.2504616, 0, 1, 
1657908569.2528775, 0, 1, 
1657908569.2553096, 0, 1, 
1657908569.2578473, 0, 1, 
1657908569.2704291, 0, 1, 
1657908569.2730665, 0, 1, 
1657908569.2755134, 0, 1, 
1657908569.2814739, 0, 1, 
1657908569.284911, 0, 1, 
1657908569.2873197, 0, 1, 
1657908569.2896135, 0, 1, 
1657908569.2918856, 0, 1, 
1657908569.2941833, 0, 1, 
1657908569.2964854, 0, 1, 
1657908569.305939, 0, 1, 
1657908569.3101873, 0, 1, 
1657908569.312544, 0, 1, 
1657908569.3148205, 0, 1, 
1657908569.3171551, 0, 1, 
1657908569.3194847, 0, 1, 
1657908569.3217998, 0, 1, 
1657908569.3241134, 0, 1, 
1657908569.3264394, 0, 1, 
1657908569.328779, 0, 1, 
1657908569.3364003, 0, 1, 
1657908569.3388782, 0, 1, 
1657908569.341191, 0, 1, 
1657908569.3435278, 0, 1, 
1657908569.3458216, 0, 1, 
1657908569.348142, 0, 1, 
1657908569.3504431, 0, 1, 
1657908569.3527522, 0, 1, 
1657908569.3550506, 0, 1, 
1657908569.357952, 0, 1, 
1657908569.3650887, 0, 1, 
1657908569.3675466, 0, 1, 
1657908569.3698869, 0, 1, 
1657908569.372176, 0, 1, 
1657908569.3744633, 0, 1, 
1657908569.3767624, 0, 1, 
1657908569.3790724, 0, 1, 
1657908569.3819005, 0, 1, 
1657908569.3842854, 0, 1, 
1657908569.3866835, 0, 1, 
1657908569.3937793, 0, 1, 
1657908569.3962028, 0, 1, 
1657908569.398619, 0, 1, 
1657908569.4009247, 0, 1, 
1657908569.403319, 0, 1, 
1657908569.4057956, 0, 1, 
1657908569.408215, 0, 1, 
1657908569.410809, 0, 1, 
1657908569.4191115, 0, 1, 
1657908569.4219346, 0, 1, 
1657908569.4297817, 0, 1, 
1657908569.4322338, 0, 1, 
1657908569.4346254, 0, 1, 
1657908569.4369676, 0, 1, 
1657908569.4392886, 0, 1, 
1657908569.441776, 0, 1, 
1657908569.4445522, 0, 1, 
1657908569.4469128, 0, 1, 
1657908569.4492145, 0, 1, 
1657908569.451558, 0, 1, 
1657908569.4587798, 0, 1, 
1657908569.461249, 0, 1, 
1657908569.463648, 0, 1, 
1657908569.4667785, 0, 1, 
1657908569.4691832, 0, 1, 
1657908569.471554, 0, 1, 
1657908569.4738517, 0, 1, 
1657908569.4761808, 0, 1, 
1657908569.4785373, 0, 1, 
1657908569.4808795, 0, 1, 
1657908569.4902668, 0, 1, 
1657908569.4932446, 0, 1, 
1657908569.4956408, 0, 1, 
1657908569.4980335, 0, 1, 
1657908569.5003612, 0, 1, 
1657908569.502703, 0, 1, 
1657908569.5050511, 0, 1, 
1657908569.5073607, 1, 1, 
1657908569.5097268, 0, 1, 
1657908569.512057, 0, 1, 
1657908569.520277, 0, 1, 
1657908569.5231082, 0, 1, 
1657908569.5261042, 0, 1, 
1657908569.531161, 0, 1, 
1657908569.5337539, 0, 1, 
1657908569.5361145, 0, 1, 
1657908569.538486, 0, 1, 
1657908569.5408185, 0, 1, 
1657908569.543475, 0, 1, 
1657908569.5458179, 0, 1, 
1657908569.5530593, 0, 1, 
1657908569.55586, 0, 1, 
1657908569.5583231, 0, 1, 
1657908569.5606434, 0, 1, 
1657908569.5629764, 0, 1, 
1657908569.565331, 0, 1, 
1657908569.5677516, 0, 1, 
1657908569.5700705, 0, 1, 
1657908569.5723975, 0, 1, 
1657908569.5747504, 0, 1, 
1657908569.583848, 0, 1, 
1657908569.5899138, 0, 1, 
1657908569.5934787, 0, 1, 
1657908569.5958848, 0, 1, 
1657908569.5982344, 0, 1, 
1657908569.600662, 0, 1, 
1657908569.6029887, 0, 1, 
1657908569.6053329, 1, 1, 
1657908569.6077719, 0, 1, 
1657908569.6101172, 0, 1, 
1657908569.6185234, 0, 1, 
1657908569.6209557, 0, 1, 
1657908569.623329, 0, 1, 
1657908569.6257062, 0, 1, 
1657908569.6280582, 0, 1, 
1657908569.630389, 0, 1, 
1657908569.6342492, 0, 1, 
1657908569.6367621, 0, 1, 
1657908569.6391761, 0, 1, 
1657908569.6417525, 0, 1, 
1657908569.651264, 0, 1, 
1657908569.6537085, 0, 1, 
1657908569.656007, 0, 1, 
1657908569.6583345, 0, 1, 
1657908569.66065, 0, 1, 
1657908569.6630495, 0, 1, 
1657908569.665734, 0, 1, 
1657908569.668114, 0, 1, 
1657908569.6704483, 0, 1, 
1657908569.6727557, 0, 1, 
1657908569.6799638, 0, 1, 
1657908569.6823587, 0, 1, 
1657908569.684674, 0, 1, 
1657908569.6870046, 0, 1, 
1657908569.6896336, 0, 1, 
1657908569.6919405, 0, 1, 
1657908569.694227, 0, 1, 
1657908569.696532, 0, 1, 
1657908569.6989386, 0, 1, 
1657908569.7012424, 0, 1, 
1657908569.7083337, 0, 1, 
1657908569.710958, 0, 1, 
1657908569.7136033, 0, 1, 
1657908569.7161393, 0, 1, 
1657908569.7186012, 0, 1, 
1657908569.7256136, 0, 1, 
1657908569.7282324, 0, 1, 
1657908569.7305267, 0, 1, 
1657908569.7328022, 0, 1, 
1657908569.7351346, 0, 1, 
1657908569.7422936, 0, 1, 
1657908569.7447278, 0, 1, 
1657908569.7470365, 0, 1, 
1657908569.7497346, 0, 1, 
1657908569.7522025, 0, 1, 
1657908569.7544913, 0, 1, 
1657908569.7568045, 0, 1, 
1657908569.7591438, 0, 1, 
1657908569.7614636, 0, 1, 
1657908569.7637632, 0, 1, 
1657908569.770936, 0, 1, 
1657908569.7737484, 0, 1, 
1657908569.776223, 0, 1, 
1657908569.7785482, 0, 1, 
1657908569.7808526, 0, 1, 
1657908569.7831898, 0, 1, 
1657908569.7854753, 0, 1, 
1657908569.7878, 0, 1, 
1657908569.7901008, 0, 1, 
1657908569.7924218, 0, 1, 
1657908569.800056, 0, 1, 
1657908569.8024738, 0, 1, 
1657908569.80478, 0, 1, 
1657908569.8070915, 0, 1, 
1657908569.809378, 0, 1, 
1657908569.811647, 0, 1, 
1657908569.813933, 0, 1, 
1657908569.816253, 0, 1, 
1657908569.8185425, 0, 1, 
1657908569.8210058, 0, 1, 
1657908569.8320415, 0, 1, 
1657908569.834627, 0, 1, 
1657908569.8369365, 0, 1, 
1657908569.839309, 1, 1, 
1657908569.841641, 0, 1, 
1657908569.8451633, 0, 1, 
1657908569.8477528, 0, 1, 
1657908569.8504598, 0, 1, 
1657908569.8528233, 0, 1, 
1657908569.8552701, 0, 1, 
1657908569.8628335, 0, 1, 
1657908569.865247, 0, 1, 
1657908569.8680868, 0, 1, 
1657908569.870424, 0, 1, 
1657908569.8727427, 0, 1, 
1657908569.8750439, 0, 1, 
1657908569.8773296, 1, 1, 
1657908569.8796396, 0, 1, 
1657908569.8819268, 0, 1, 
1657908569.8842397, 0, 1, 
1657908569.8914485, 0, 1, 
1657908569.8939958, 0, 1, 
1657908569.8964376, 0, 1, 
1657908569.9028835, 0, 1, 
1657908569.9063306, 1, 1, 
1657908569.9087238, 0, 1, 
1657908569.9110482, 0, 1, 
1657908569.913331, 1, 1, 
1657908569.915632, 0, 1, 
1657908569.917939, 0, 1, 
1657908569.9249752, 0, 1, 
1657908569.9274256, 0, 1, 
1657908569.930207, 0, 1, 
1657908569.9325273, 0, 1, 
1657908569.9348621, 0, 1, 
1657908569.9371467, 0, 1, 
1657908569.9394364, 0, 1, 
1657908569.9417214, 0, 1, 
1657908569.9440045, 0, 1, 
1657908569.9463038, 0, 1, 
1657908569.9539552, 0, 1, 
1657908569.956572, 0, 1, 
1657908569.9589472, 0, 1, 
1657908569.9612231, 0, 1, 
1657908569.9635813, 0, 1, 
1657908569.965932, 0, 1, 
1657908569.9683135, 0, 1, 
1657908569.9705863, 0, 1, 
1657908569.9728591, 0, 1, 
1657908569.9751816, 0, 1, 
1657908569.9847658, 0, 1, 
1657908569.9871857, 0, 1, 
1657908569.9894838, 0, 1, 
1657908569.9917545, 0, 1, 
1657908569.9940395, 0, 1, 
1657908569.9963815, 0, 1, 
1657908569.9986985, 0, 1, 
1657908570.0011113, 0, 1, 
1657908570.003805, 0, 1, 
1657908570.0060983, 0, 1, 
1657908570.01314, 0, 1, 
1657908570.0155964, 0, 1, 
1657908570.0179033, 0, 1, 
1657908570.0201757, 0, 1, 
1657908570.022465, 0, 1, 
1657908570.0248888, 0, 1, 
1657908570.0274982, 0, 1, 
1657908570.0300443, 0, 1, 
1657908570.0352895, 0, 1, 
1657908570.0384407, 0, 1, 
1657908570.0460598, 0, 1, 
1657908570.0484955, 0, 1, 
1657908570.0507808, 0, 1, 
1657908570.053354, 0, 1, 
1657908570.0556848, 0, 1, 
1657908570.0580273, 0, 1, 
1657908570.0605059, 0, 1, 
1657908570.0634158, 0, 1, 
1657908570.0657444, 0, 1, 
1657908570.068082, 0, 1, 
1657908570.0760841, 0, 1, 
1657908570.0786083, 0, 1, 
1657908570.0809288, 0, 1, 
1657908570.083211, 0, 1, 
1657908570.0856965, 0, 1, 
1657908570.0884767, 0, 1, 
1657908570.0907829, 0, 1, 
1657908570.0930634, 0, 1, 
1657908570.0954404, 0, 1, 
1657908570.0977604, 0, 1, 
1657908570.105046, 0, 1, 
1657908570.1074545, 0, 1, 
1657908570.1102748, 0, 1, 
1657908570.1128566, 0, 1, 
1657908570.115207, 0, 1, 
1657908570.117514, 0, 1, 
1657908570.1198287, 0, 1, 
1657908570.122137, 0, 1, 
1657908570.1244419, 0, 1, 
1657908570.1267543, 0, 1, 
1657908570.1360104, 0, 1, 
1657908570.138846, 0, 1, 
1657908570.1417153, 0, 1, 
1657908570.1440513, 0, 1, 
1657908570.1464617, 0, 1, 
1657908570.1489415, 0, 1, 
1657908570.1513777, 0, 1, 
1657908570.1543984, 0, 1, 
1657908570.1574247, 0, 1, 
1657908570.160133, 0, 1, 
1657908570.1674886, 0, 1, 
1657908570.1698923, 0, 1, 
1657908570.172186, 0, 1, 
1657908570.1747646, 0, 1, 
1657908570.1773102, 0, 1, 
1657908570.1796088, 0, 1, 
1657908570.1819139, 0, 1, 
1657908570.1842031, 0, 1, 
1657908570.1864727, 0, 1, 
1657908570.1888027, 0, 1, 
1657908570.195921, 0, 1, 
1657908570.198856, 0, 1, 
1657908570.201252, 0, 1, 
1657908570.203623, 0, 1, 
1657908570.2085676, 0, 1, 
1657908570.2117352, 0, 1, 
1657908570.2142675, 0, 1, 
1657908570.216669, 0, 1, 
1657908570.2189596, 0, 1, 
1657908570.22126, 0, 1, 
1657908570.228829, 0, 1, 
1657908570.2312684, 0, 1, 
1657908570.2335322, 1, 1, 
1657908570.2358038, 0, 1, 
1657908570.238493, 0, 1, 
1657908570.240858, 0, 1, 
1657908570.2431612, 0, 1, 
1657908570.2454789, 0, 1, 
