SystemTime, TimeStamp, Latitude, Longitude, FixQuality, Satellites, Altitude, Knots, TrackAngle, HDilution, HGeoID, 
1657766774.426214, -, -, -, -, -, -, -, -, -, -, 
1657766774.5332036, -, -, -, -, -, -, -, -, -, -, 
1657766774.6424286, -, -, -, -, -, -, -, -, -, -, 
1657766774.7511678, -, -, -, -, -, -, -, -, -, -, 
1657766774.8661888, -, -, -, -, -, -, -, -, -, -, 
1657766774.9765847, -, -, -, -, -, -, -, -, -, -, 
1657766775.087525, -, -, -, -, -, -, -, -, -, -, 
1657766775.2026775, -, -, -, -, -, -, -, -, -, -, 
1657766775.3137848, -, -, -, -, -, -, -, -, -, -, 
1657766775.4247494, -, -, -, -, -, -, -, -, -, -, 
1657766775.5392356, -, -, -, -, -, -, -, -, -, -, 
1657766775.650558, -, -, -, -, -, -, -, -, -, -, 
1657766775.7609975, -, -, -, -, -, -, -, -, -, -, 
1657766775.868434, -, -, -, -, -, -, -, -, -, -, 
1657766775.9949033, -, -, -, -, -, -, -, -, -, -, 
1657766776.1101122, -, -, -, -, -, -, -, -, -, -, 
1657766776.21636, -, -, -, -, -, -, -, -, -, -, 
1657766776.3208835, -, -, -, -, -, -, -, -, -, -, 
1657766776.428135, -, -, -, -, -, -, -, -, -, -, 
1657766776.5395029, -, -, -, -, -, -, -, -, -, -, 
1657766776.6678197, -, -, -, -, -, -, -, -, -, -, 
1657766776.7762582, -, -, -, -, -, -, -, -, -, -, 
1657766776.8874505, -, -, -, -, -, -, -, -, -, -, 
1657766776.9976761, -, -, -, -, -, -, -, -, -, -, 
1657766777.1099942, -, -, -, -, -, -, -, -, -, -, 
1657766777.2163718, -, -, -, -, -, -, -, -, -, -, 
1657766777.3228438, -, -, -, -, -, -, -, -, -, -, 
1657766777.434575, -, -, -, -, -, -, -, -, -, -, 
1657766777.5475087, -, -, -, -, -, -, -, -, -, -, 
1657766777.6577756, -, -, -, -, -, -, -, -, -, -, 
1657766777.7642229, -, -, -, -, -, -, -, -, -, -, 
1657766777.8685725, -, -, -, -, -, -, -, -, -, -, 
1657766777.9940734, -, -, -, -, -, -, -, -, -, -, 
1657766778.108077, -, -, -, -, -, -, -, -, -, -, 
1657766778.214561, -, -, -, -, -, -, -, -, -, -, 
1657766778.3191376, -, -, -, -, -, -, -, -, -, -, 
1657766778.423492, -, -, -, -, -, -, -, -, -, -, 
1657766778.5331104, -, -, -, -, -, -, -, -, -, -, 
1657766778.6458855, -, -, -, -, -, -, -, -, -, -, 
1657766778.7522728, -, -, -, -, -, -, -, -, -, -, 
1657766778.8563993, -, -, -, -, -, -, -, -, -, -, 
1657766778.9637158, -, -, -, -, -, -, -, -, -, -, 
1657766779.0755875, -, -, -, -, -, -, -, -, -, -, 
1657766779.1896982, -, -, -, -, -, -, -, -, -, -, 
1657766779.2961388, -, -, -, -, -, -, -, -, -, -, 
1657766779.402308, -, -, -, -, -, -, -, -, -, -, 
1657766779.513208, -, -, -, -, -, -, -, -, -, -, 
1657766779.624848, -, -, -, -, -, -, -, -, -, -, 
1657766779.7291229, -, -, -, -, -, -, -, -, -, -, 
1657766779.836966, -, -, -, -, -, -, -, -, -, -, 
1657766779.9431827, -, -, -, -, -, -, -, -, -, -, 
1657766780.0517561, -, -, -, -, -, -, -, -, -, -, 
1657766780.163658, -, -, -, -, -, -, -, -, -, -, 
1657766780.270203, -, -, -, -, -, -, -, -, -, -, 
1657766780.3748112, -, -, -, -, -, -, -, -, -, -, 
1657766780.4948456, -, -, -, -, -, -, -, -, -, -, 
1657766780.6199646, -, -, -, -, -, -, -, -, -, -, 
1657766780.7303183, -, -, -, -, -, -, -, -, -, -, 
1657766780.8343894, -, -, -, -, -, -, -, -, -, -, 
1657766780.9406292, -, -, -, -, -, -, -, -, -, -, 
1657766781.051417, -, -, -, -, -, -, -, -, -, -, 
1657766781.1644678, -, -, -, -, -, -, -, -, -, -, 
1657766781.2738628, -, -, -, -, -, -, -, -, -, -, 
1657766781.38958, -, -, -, -, -, -, -, -, -, -, 
1657766781.5009108, -, -, -, -, -, -, -, -, -, -, 
1657766781.6110337, -, -, -, -, -, -, -, -, -, -, 
1657766781.7177813, -, -, -, -, -, -, -, -, -, -, 
1657766781.827419, -, -, -, -, -, -, -, -, -, -, 
1657766781.9399078, -, -, -, -, -, -, -, -, -, -, 
