SystemTime, ADC 1 (Vibration), ADC 2 (Battery), 
1657916676.8148263, 27, 1, 
1657916676.8179445, 25, 1, 
1657916676.820292, 23, 1, 
1657916676.8226514, 21, 1, 
1657916676.8249717, 19, 1, 
1657916676.827454, 17, 1, 
1657916676.8297405, 16, 1, 
1657916676.8320372, 15, 1, 
1657916676.8343227, 14, 1, 
1657916676.8366704, 13, 1, 
1657916676.8481827, 11, 1, 
1657916676.8514814, 11, 1, 
1657916676.8537812, 9, 1, 
1657916676.8560789, 9, 1, 
1657916676.858417, 10, 1, 
1657916676.8606958, 7, 1, 
1657916676.862973, 7, 1, 
1657916676.8652506, 6, 1, 
1657916676.8675246, 6, 1, 
1657916676.869807, 5, 1, 
1657916676.8770573, 5, 1, 
1657916676.8826156, 3, 1, 
1657916676.885925, 3, 1, 
1657916676.8884504, 4, 1, 
1657916676.8907917, 3, 1, 
1657916676.8930836, 2, 1, 
1657916676.8953903, 2, 1, 
1657916676.897667, 2, 1, 
1657916676.8999467, 1, 1, 
1657916676.902227, 1, 1, 
1657916676.9091783, 1, 1, 
1657916676.9120886, 1, 1, 
1657916676.9145875, 1, 1, 
1657916676.91712, 1, 1, 
1657916676.9196694, 1, 1, 
1657916676.9222016, 0, 1, 
1657916676.9247468, 0, 1, 
1657916676.9272788, 0, 1, 
1657916676.9298096, 0, 1, 
1657916676.9323385, 0, 1, 
1657916676.9404428, 0, 1, 
1657916676.9431074, 0, 1, 
1657916676.9456477, 0, 1, 
1657916676.9482083, 0, 1, 
1657916676.9507399, 0, 1, 
1657916676.953275, 0, 1, 
1657916676.9558024, 0, 1, 
1657916676.9587333, 0, 1, 
1657916676.9615488, 0, 1, 
1657916676.9640853, 0, 1, 
1657916676.9715605, 0, 1, 
1657916676.9742055, 0, 1, 
1657916676.9767659, 0, 1, 
1657916676.9793038, 0, 1, 
1657916676.9819658, 0, 1, 
1657916676.9849448, 0, 1, 
1657916676.9874773, 0, 1, 
1657916676.9900112, 0, 1, 
1657916676.992544, 0, 1, 
1657916676.9950762, 0, 1, 
1657916677.0024574, 0, 1, 
1657916677.005401, 0, 1, 
1657916677.0081806, 0, 1, 
1657916677.0109806, 0, 1, 
1657916677.016721, 0, 1, 
1657916677.020957, 0, 1, 
1657916677.023568, 0, 1, 
1657916677.0261014, 0, 1, 
1657916677.0286767, 0, 1, 
1657916677.0312076, 0, 1, 
1657916677.0404058, 0, 1, 
1657916677.0431833, 0, 1, 
1657916677.0461931, 0, 1, 
1657916677.048778, 0, 1, 
1657916677.051311, 0, 1, 
1657916677.0538406, 0, 1, 
1657916677.0563734, 0, 1, 
1657916677.0589948, 0, 1, 
1657916677.0615244, 0, 1, 
1657916677.0640552, 0, 1, 
1657916677.0716684, 0, 1, 
1657916677.0743155, 0, 1, 
1657916677.076852, 0, 1, 
1657916677.079384, 0, 1, 
1657916677.0819116, 0, 1, 
1657916677.0844414, 0, 1, 
1657916677.0869713, 0, 1, 
1657916677.0895681, 0, 1, 
1657916677.0925941, 0, 1, 
1657916677.095139, 0, 1, 
1657916677.1028163, 0, 1, 
1657916677.1054842, 0, 1, 
1657916677.1080873, 0, 1, 
1657916677.110632, 0, 1, 
1657916677.1131976, 0, 1, 
1657916677.1161337, 0, 1, 
1657916677.1188018, 0, 1, 
1657916677.1213636, 0, 1, 
1657916677.1241992, 0, 1, 
1657916677.126744, 0, 1, 
1657916677.134156, 0, 1, 
1657916677.1369882, 0, 1, 
1657916677.139688, 0, 1, 
1657916677.1422665, 0, 1, 
1657916677.14482, 0, 1, 
1657916677.1477475, 0, 1, 
1657916677.1502883, 0, 1, 
1657916677.152823, 0, 1, 
1657916677.1553566, 0, 1, 
1657916677.1582005, 0, 1, 
1657916677.165663, 0, 1, 
1657916677.168363, 0, 1, 
1657916677.170922, 0, 1, 
1657916677.1734555, 0, 1, 
1657916677.175984, 0, 1, 
1657916677.1785336, 0, 1, 
1657916677.1815443, 0, 1, 
1657916677.1843166, 0, 1, 
1657916677.1869826, 0, 1, 
1657916677.193091, 0, 1, 
1657916677.2017813, 0, 1, 
1657916677.2044368, 0, 1, 
1657916677.206975, 0, 1, 
1657916677.2095084, 0, 1, 
1657916677.2120416, 0, 1, 
1657916677.2146065, 0, 1, 
1657916677.2171364, 0, 1, 
1657916677.2200952, 0, 1, 
1657916677.2229428, 0, 1, 
1657916677.2254777, 0, 1, 
1657916677.2331357, 0, 1, 
1657916677.235774, 0, 1, 
1657916677.2383723, 0, 1, 
1657916677.240902, 0, 1, 
1657916677.243606, 0, 1, 
1657916677.2465398, 0, 1, 
1657916677.249124, 0, 1, 
1657916677.2516532, 0, 1, 
1657916677.2541823, 0, 1, 
1657916677.256709, 0, 1, 
1657916677.264113, 0, 1, 
1657916677.2668645, 0, 1, 
1657916677.269929, 0, 1, 
1657916677.2724679, 0, 1, 
1657916677.2749999, 0, 1, 
1657916677.277528, 0, 1, 
1657916677.2800586, 0, 1, 
1657916677.2825854, 0, 1, 
1657916677.2851117, 0, 1, 
1657916677.2876415, 0, 1, 
1657916677.2950232, 0, 1, 
1657916677.2976644, 0, 1, 
1657916677.3002183, 0, 1, 
1657916677.3027463, 0, 1, 
1657916677.305293, 0, 1, 
1657916677.3078449, 0, 1, 
1657916677.310373, 0, 1, 
1657916677.312899, 0, 1, 
1657916677.3158486, 0, 1, 
1657916677.3185515, 0, 1, 
1657916677.3305626, 0, 1, 
1657916677.333191, 0, 1, 
1657916677.335721, 0, 1, 
1657916677.3383055, 0, 1, 
1657916677.3408272, 0, 1, 
1657916677.3433564, 0, 1, 
1657916677.3458824, 0, 1, 
1657916677.3484395, 0, 1, 
1657916677.350966, 0, 1, 
1657916677.353979, 0, 1, 
1657916677.3613088, 0, 1, 
1657916677.3639646, 0, 1, 
1657916677.3665118, 0, 1, 
1657916677.3690872, 0, 1, 
1657916677.3716147, 0, 1, 
1657916677.3741357, 0, 1, 
1657916677.3771346, 0, 1, 
1657916677.379694, 0, 1, 
1657916677.3822188, 0, 1, 
1657916677.3847551, 0, 1, 
1657916677.3921905, 0, 1, 
1657916677.3948288, 0, 1, 
1657916677.3973591, 0, 1, 
1657916677.4000633, 0, 1, 
1657916677.4030278, 0, 1, 
1657916677.4055603, 0, 1, 
1657916677.4081354, 0, 1, 
1657916677.4106612, 0, 1, 
1657916677.4131866, 0, 1, 
1657916677.4157557, 0, 1, 
1657916677.4233305, 0, 1, 
1657916677.4263198, 0, 1, 
1657916677.42891, 0, 1, 
1657916677.4316576, 0, 1, 
1657916677.4342692, 0, 1, 
1657916677.436805, 0, 1, 
1657916677.4393983, 0, 1, 
1657916677.442241, 0, 1, 
1657916677.4447784, 0, 1, 
1657916677.4473684, 0, 1, 
1657916677.4548101, 0, 1, 
1657916677.4574747, 0, 1, 
1657916677.4601672, 0, 1, 
1657916677.462819, 0, 1, 
1657916677.4658494, 0, 1, 
1657916677.4684155, 0, 1, 
1657916677.4709456, 0, 1, 
1657916677.473468, 2, 1, 
1657916677.4760025, 0, 1, 
1657916677.478595, 0, 1, 
1657916677.4881427, 0, 1, 
1657916677.4909873, 0, 1, 
1657916677.4967701, 0, 1, 
1657916677.5012083, 0, 1, 
1657916677.5040612, 0, 1, 
1657916677.5065951, 0, 1, 
1657916677.5091639, 0, 1, 
1657916677.5116892, 0, 1, 
1657916677.5142262, 0, 1, 
1657916677.5167515, 0, 1, 
1657916677.5244596, 0, 1, 
1657916677.5276062, 0, 1, 
1657916677.5301578, 0, 1, 
1657916677.5326858, 0, 1, 
1657916677.5352163, 0, 1, 
1657916677.5377855, 0, 1, 
1657916677.540316, 0, 1, 
1657916677.5428412, 0, 1, 
1657916677.5453677, 0, 1, 
1657916677.5479586, 0, 1, 
1657916677.5558097, 0, 1, 
1657916677.5585124, 0, 1, 
1657916677.5610483, 0, 1, 
1657916677.5635757, 0, 1, 
1657916677.5661013, 0, 1, 
1657916677.5686626, 0, 1, 
1657916677.5711877, 0, 1, 
1657916677.5744197, 0, 1, 
1657916677.576951, 0, 1, 
1657916677.5794806, 0, 1, 
1657916677.5868077, 0, 1, 
1657916677.5894854, 0, 1, 
1657916677.5920248, 0, 1, 
1657916677.5947359, 0, 1, 
1657916677.5978258, 1, 1, 
1657916677.6003695, 0, 1, 
1657916677.6028974, 0, 1, 
1657916677.6054754, 2, 1, 
1657916677.6080146, 0, 1, 
1657916677.6105492, 0, 1, 
1657916677.6180186, 0, 1, 
1657916677.621082, 0, 1, 
1657916677.62379, 0, 1, 
1657916677.626444, 0, 1, 
1657916677.633369, 0, 1, 
1657916677.6362743, 0, 1, 
1657916677.6388671, 0, 1, 
1657916677.6413996, 0, 1, 
1657916677.6439269, 0, 1, 
1657916677.6464565, 0, 1, 
1657916677.6538844, 0, 1, 
1657916677.656702, 0, 1, 
1657916677.659764, 0, 1, 
1657916677.6622999, 0, 1, 
1657916677.6648278, 0, 1, 
1657916677.6673586, 0, 1, 
1657916677.6698897, 0, 1, 
1657916677.6724188, 0, 1, 
1657916677.674947, 0, 1, 
1657916677.6774707, 1, 1, 
1657916677.686893, 0, 1, 
1657916677.689564, 0, 1, 
1657916677.6920922, 0, 1, 
1657916677.6946223, 1, 1, 
1657916677.6971564, 0, 1, 
1657916677.699692, 0, 1, 
1657916677.7022188, 0, 1, 
1657916677.7052262, 0, 1, 
1657916677.7081404, 0, 1, 
1657916677.7106798, 0, 1, 
1657916677.7180393, 0, 1, 
1657916677.720688, 0, 1, 
1657916677.7232194, 0, 1, 
1657916677.7257438, 0, 1, 
1657916677.7284646, 0, 1, 
1657916677.7313375, 0, 1, 
1657916677.7338972, 0, 1, 
1657916677.7364404, 0, 1, 
1657916677.739116, 0, 1, 
1657916677.7417233, 0, 1, 
1657916677.7475584, 0, 1, 
1657916677.7502856, 0, 1, 
1657916677.7529557, 0, 1, 
1657916677.7555628, 0, 1, 
1657916677.7581632, 0, 1, 
1657916677.7610545, 0, 1, 
1657916677.7636566, 0, 1, 
1657916677.7661853, 0, 1, 
1657916677.7687523, 0, 1, 
1657916677.7715652, 0, 1, 
