SystemTime, ADC, 
1655314460.6539996, 3, 
1655314460.6570885, 3, 
1655314460.659361, 2, 
1655314460.6615427, 2, 
1655314460.663681, 1, 
1655314460.666117, 1, 
1655314460.668327, 2, 
1655314460.6704779, 2, 
1655314460.6726718, 2, 
1655314460.6749673, 2, 
1655314460.6858478, 2, 
1655314460.6883283, 1, 
1655314460.6904697, 2, 
1655314460.6926162, 1, 
1655314460.6947703, 1, 
1655314460.6969006, 1, 
1655314460.6990275, 0, 
1655314460.701168, 0, 
1655314460.7032807, 1, 
1655314460.705422, 1, 
1655314460.7123044, 0, 
1655314460.7147343, 0, 
1655314460.7170208, 0, 
1655314460.7226167, 1, 
1655314460.7258835, 0, 
1655314460.7281537, 0, 
1655314460.7303765, 0, 
1655314460.7324977, 0, 
1655314460.7346897, 0, 
1655314460.7368283, 0, 
1655314460.7441576, 0, 
1655314460.7466514, 0, 
1655314460.7491744, 0, 
1655314460.7520008, 0, 
1655314460.7544215, 1, 
1655314460.7567806, 1, 
1655314460.7591274, 0, 
1655314460.7614868, 0, 
1655314460.7638276, 0, 
1655314460.7661724, 0, 
1655314460.773237, 1, 
1655314460.7762136, 1, 
1655314460.7785778, 0, 
1655314460.7809162, 0, 
1655314460.7832851, 0, 
1655314460.785649, 0, 
1655314460.7880218, 1, 
1655314460.7903676, 0, 
1655314460.792712, 0, 
1655314460.7950861, 0, 
1655314460.8026738, 0, 
1655314460.805175, 1, 
1655314460.8075223, 1, 
1655314460.8098376, 0, 
1655314460.8121996, 0, 
1655314460.8145761, 0, 
1655314460.8169065, 0, 
1655314460.819278, 0, 
1655314460.8220096, 1, 
1655314460.824721, 0, 
1655314460.8354917, 0, 
1655314460.8380516, 0, 
1655314460.8404908, 1, 
1655314460.8428578, 0, 
1655314460.8454876, 0, 
1655314460.8478994, 0, 
1655314460.8502877, 0, 
1655314460.8527396, 0, 
1655314460.8552146, 0, 
1655314460.8581357, 0, 
1655314460.865347, 0, 
1655314460.8678155, 0, 
1655314460.8701756, 0, 
1655314460.8725462, 0, 
1655314460.8749583, 1, 
1655314460.8773143, 0, 
1655314460.8800895, 0, 
1655314460.8826432, 0, 
1655314460.885219, 0, 
1655314460.8915555, 0, 
1655314460.9048066, 0, 
1655314460.907302, 1, 
1655314460.9096565, 0, 
1655314460.9120173, 0, 
1655314460.9144735, 0, 
1655314460.9172025, 0, 
1655314460.9197392, 0, 
1655314460.9220877, 1, 
1655314460.924478, 0, 
1655314460.9268358, 0, 
1655314460.9343245, 0, 
1655314460.936816, 0, 
1655314460.9393344, 0, 
1655314460.9419484, 0, 
1655314460.944497, 0, 
1655314460.9468558, 0, 
1655314460.9492402, 0, 
1655314460.9516017, 0, 
1655314460.9539855, 1, 
1655314460.9563591, 0, 
1655314460.9635599, 0, 
1655314460.966534, 0, 
1655314460.9689438, 0, 
1655314460.971288, 0, 
1655314460.9736612, 1, 
1655314460.9760299, 1, 
1655314460.9784143, 0, 
1655314460.9807785, 0, 
1655314460.9831393, 0, 
1655314460.9855196, 0, 
1655314460.9971416, 0, 
1655314460.9996722, 0, 
1655314461.0025356, 0, 
1655314461.0051491, 0, 
1655314461.0076165, 0, 
1655314461.0099645, 0, 
1655314461.0131283, 0, 
1655314461.0155933, 0, 
1655314461.017966, 0, 
1655314461.020325, 0, 
1655314461.0292075, 0, 
1655314461.0317454, 0, 
1655314461.0344424, 0, 
1655314461.0372307, 0, 
1655314461.039672, 1, 
1655314461.0421715, 1, 
1655314461.0446951, 0, 
1655314461.0471787, 0, 
1655314461.0496602, 0, 
1655314461.0521426, 0, 
1655314461.0595937, 0, 
1655314461.0624933, 0, 
1655314461.0651622, 0, 
1655314461.0724273, 1, 
1655314461.0755374, 1, 
1655314461.0780518, 0, 
1655314461.0805779, 0, 
1655314461.083051, 0, 
1655314461.0855422, 0, 
1655314461.0880327, 1, 
1655314461.0954123, 0, 
1655314461.0985348, 0, 
1655314461.1010685, 1, 
1655314461.1035912, 0, 
1655314461.1061165, 1, 
1655314461.1086416, 1, 
1655314461.1111455, 0, 
1655314461.1136425, 0, 
1655314461.1161382, 0, 
1655314461.1186628, 0, 
1655314461.1267762, 0, 
1655314461.1294286, 0, 
1655314461.1319106, 0, 
1655314461.1344843, 0, 
1655314461.1369925, 1, 
1655314461.1395035, 1, 
1655314461.1419165, 3, 
1655314461.144296, 0, 
1655314461.1472018, 0, 
1655314461.1495922, 0, 
1655314461.165924, 0, 
1655314461.168555, 0, 
1655314461.1712458, 0, 
1655314461.1736262, 1, 
1655314461.176069, 1, 
1655314461.1784978, 0, 
1655314461.1809802, 0, 
1655314461.18339, 0, 
1655314461.1858172, 0, 
1655314461.1886134, 1, 
1655314461.1970873, 0, 
1655314461.1995704, 0, 
1655314461.2019274, 0, 
1655314461.2047386, 0, 
1655314461.207171, 1, 
1655314461.2095444, 0, 
1655314461.2119248, 1, 
1655314461.214348, 0, 
1655314461.216685, 0, 
1655314461.2190359, 0, 
1655314461.227821, 0, 
1655314461.2307153, 0, 
1655314461.2331285, 0, 
1655314461.2381124, 1, 
1655314461.2413173, 1, 
1655314461.2440133, 0, 
1655314461.2463834, 0, 
1655314461.2487335, 0, 
1655314461.2510724, 0, 
1655314461.2534142, 0, 
1655314461.2607977, 0, 
1655314461.2633233, 0, 
1655314461.2659664, 0, 
1655314461.2683177, 0, 
1655314461.270668, 0, 
1655314461.2730086, 1, 
1655314461.2753649, 1, 
1655314461.27772, 0, 
1655314461.280092, 0, 
1655314461.282446, 0, 
1655314461.2897415, 1, 
1655314461.2922175, 0, 
1655314461.294638, 0, 
1655314461.2969942, 0, 
1655314461.2993498, 2, 
1655314461.301689, 0, 
1655314461.3040214, 1, 
1655314461.3063607, 1, 
1655314461.3086982, 1, 
1655314461.311036, 0, 
1655314461.3208554, 1, 
1655314461.3233466, 0, 
1655314461.3256986, 0, 
1655314461.328036, 0, 
1655314461.3304105, 0, 
1655314461.3327339, 0, 
1655314461.3352416, 0, 
1655314461.3378294, 0, 
1655314461.340277, 1, 
1655314461.3429286, 1, 
1655314461.3489716, 0, 
1655314461.3514318, 0, 
1655314461.3537698, 1, 
1655314461.3566484, 0, 
1655314461.3590229, 0, 
1655314461.3614645, 0, 
1655314461.3641212, 0, 
1655314461.367255, 0, 
1655314461.3698864, 2, 
1655314461.3725572, 1, 
1655314461.3802447, 0, 
1655314461.3827155, 0, 
1655314461.3851576, 0, 
1655314461.3874671, 0, 
1655314461.3897872, 2, 
1655314461.3921523, 0, 
1655314461.3944893, 0, 
1655314461.3967912, 0, 
1655314461.3991306, 0, 
1655314461.40149, 0, 
1655314461.4122403, 0, 
1655314461.4167733, 0, 
1655314461.419353, 0, 
1655314461.4216921, 1, 
1655314461.4241018, 1, 
1655314461.4264235, 0, 
1655314461.4287775, 0, 
1655314461.4310813, 0, 
1655314461.4333875, 0, 
1655314461.4356995, 0, 
1655314461.4431272, 1, 
1655314461.4457507, 0, 
1655314461.4482641, 0, 
1655314461.450806, 0, 
1655314461.4533107, 0, 
1655314461.455797, 1, 
1655314461.4582982, 1, 
1655314461.4607656, 0, 
1655314461.4635463, 0, 
1655314461.466604, 0, 
1655314461.4776654, 0, 
1655314461.480317, 0, 
1655314461.482853, 0, 
1655314461.4853368, 0, 
1655314461.4878573, 0, 
1655314461.4909256, 1, 
1655314461.493385, 0, 
1655314461.4958956, 1, 
1655314461.4984026, 0, 
1655314461.5008688, 1, 
1655314461.508244, 1, 
1655314461.510853, 1, 
1655314461.5138595, 1, 
1655314461.516654, 0, 
1655314461.5193326, 0, 
1655314461.5220199, 1, 
1655314461.5247316, 0, 
1655314461.5275102, 0, 
1655314461.530075, 0, 
1655314461.5325396, 0, 
1655314461.54006, 0, 
1655314461.5427744, 0, 
1655314461.545295, 0, 
1655314461.5476375, 0, 
1655314461.5503314, 0, 
1655314461.5527382, 0, 
1655314461.5551093, 1, 
1655314461.5574176, 1, 
1655314461.5597525, 0, 
1655314461.5621068, 0, 
1655314461.5693529, 0, 
1655314461.5720925, 1, 
1655314461.5746758, 1, 
1655314461.5771499, 0, 
1655314461.5831127, 0, 
1655314461.586302, 1, 
1655314461.5889897, 1, 
1655314461.5913599, 0, 
1655314461.5936651, 0, 
1655314461.5959988, 0, 
1655314461.6032443, 1, 
1655314461.6057017, 0, 
1655314461.6080513, 1, 
1655314461.610889, 1, 
1655314461.613298, 0, 
1655314461.615715, 0, 
1655314461.6180615, 0, 
1655314461.6204066, 0, 
1655314461.6227462, 1, 
1655314461.6251662, 0, 
1655314461.6323895, 0, 
1655314461.635477, 0, 
1655314461.6379604, 0, 
1655314461.6403742, 0, 
1655314461.6427243, 0, 
1655314461.6451054, 0, 
1655314461.6475112, 0, 
1655314461.6498766, 1, 
1655314461.6522427, 0, 
1655314461.6545913, 1, 
1655314461.6671307, 0, 
1655314461.6696424, 0, 
1655314461.6719708, 0, 
1655314461.67437, 0, 
1655314461.6767237, 0, 
1655314461.67906, 0, 
1655314461.6814027, 0, 
1655314461.685049, 0, 
1655314461.6875894, 0, 
1655314461.6902256, 1, 
1655314461.6960523, 0, 
1655314461.6986828, 0, 
1655314461.7012682, 0, 
1655314461.7037427, 0, 
1655314461.7062113, 1, 
1655314461.7085707, 1, 
1655314461.7109513, 0, 
1655314461.7134426, 0, 
1655314461.7162063, 0, 
1655314461.7186058, 0, 
1655314461.7264369, 0, 
1655314461.728901, 1, 
1655314461.7312696, 0, 
1655314461.7335782, 0, 
1655314461.735949, 0, 
1655314461.7382932, 1, 
1655314461.7406187, 1, 
1655314461.7429245, 0, 
1655314461.7452471, 0, 
1655314461.747703, 0, 
1655314461.7582016, 0, 
1655314461.763703, 0, 
1655314461.7662883, 0, 
1655314461.770814, 0, 
1655314461.773149, 1, 
1655314461.7755234, 1, 
1655314461.777854, 0, 
1655314461.780235, 0, 
1655314461.7825584, 0, 
1655314461.7849326, 0, 
1655314461.7931452, 0, 
1655314461.7956464, 0, 
1655314461.7980447, 0, 
1655314461.800405, 0, 
1655314461.8027425, 1, 
1655314461.80511, 1, 
1655314461.8074486, 1, 
1655314461.8099663, 1, 
1655314461.812607, 0, 
1655314461.8150158, 0, 
1655314461.8221934, 0, 
1655314461.8247268, 0, 
1655314461.827074, 1, 
1655314461.8294137, 0, 
1655314461.8317864, 0, 
1655314461.8341136, 0, 
1655314461.8367388, 0, 
1655314461.8391078, 1, 
1655314461.8414893, 1, 
1655314461.8438313, 0, 
1655314461.8509712, 0, 
1655314461.8534133, 1, 
1655314461.8557978, 1, 
1655314461.858126, 1, 
1655314461.8607962, 0, 
1655314461.8631208, 0, 
1655314461.8655336, 0, 
1655314461.8679268, 0, 
1655314461.871266, 0, 
1655314461.874073, 1, 
1655314461.8869781, 0, 
1655314461.8895717, 1, 
1655314461.8919697, 0, 
1655314461.8946807, 0, 
1655314461.8971937, 0, 
1655314461.899542, 0, 
1655314461.9018528, 0, 
1655314461.9042182, 1, 
1655314461.9065413, 1, 
1655314461.908883, 2, 
1655314461.915988, 1, 
1655314461.919017, 0, 
1655314461.9215138, 0, 
1655314461.927444, 0, 
1655314461.9306116, 0, 
1655314461.933266, 0, 
1655314461.9356315, 0, 
1655314461.9379566, 0, 
1655314461.940297, 1, 
1655314461.9426208, 0, 
1655314461.9497757, 0, 
1655314461.952281, 0, 
1655314461.9551744, 1, 
1655314461.9575598, 1, 
1655314461.9599457, 0, 
1655314461.9622784, 0, 
1655314461.964657, 0, 
1655314461.9670093, 0, 
1655314461.9693348, 0, 
1655314461.97169, 0, 
1655314461.980183, 0, 
1655314461.982669, 0, 
1655314461.9854288, 0, 
1655314461.9886723, 0, 
1655314461.9920318, 1, 
1655314461.9944272, 0, 
1655314461.9968674, 1, 
1655314461.9992292, 0, 
1655314462.0016422, 0, 
1655314462.0047836, 1, 
1655314462.017785, 0, 
1655314462.0202706, 0, 
1655314462.022638, 1, 
1655314462.0250278, 1, 
1655314462.0285885, 0, 
1655314462.030996, 0, 
1655314462.0333414, 0, 
1655314462.035793, 0, 
1655314462.0390713, 2, 
1655314462.041743, 1, 
1655314462.0495856, 0, 
1655314462.0522418, 0, 
1655314462.054977, 0, 
1655314462.0574708, 0, 
1655314462.0602875, 0, 
1655314462.0628288, 0, 
1655314462.065472, 0, 
1655314462.0680542, 0, 
1655314462.0705874, 1, 
1655314462.0737188, 1, 
1655314462.081338, 0, 
1655314462.0839987, 0, 
1655314462.0864868, 0, 
1655314462.0889647, 0, 
1655314462.0914316, 1, 
1655314462.0941055, 1, 
1655314462.098154, 0, 
1655314462.107947, 0, 
1655314462.1124098, 0, 
1655314462.1150105, 0, 
1655314462.122362, 0, 
1655314462.1249776, 0, 
1655314462.127395, 0, 
1655314462.1298118, 0, 
1655314462.1322181, 0, 
1655314462.1349254, 0, 
1655314462.137991, 1, 
1655314462.1405113, 1, 
1655314462.1430395, 1, 
1655314462.1455646, 0, 
1655314462.153071, 0, 
1655314462.155686, 0, 
1655314462.158175, 0, 
1655314462.161245, 0, 
1655314462.1638517, 0, 
1655314462.1663833, 0, 
1655314462.168909, 0, 
1655314462.17144, 1, 
1655314462.1739845, 1, 
1655314462.17648, 0, 
1655314462.1862953, 0, 
1655314462.1889112, 2, 
1655314462.1914022, 1, 
1655314462.1939533, 0, 
1655314462.1964757, 0, 
1655314462.1989965, 0, 
1655314462.2015343, 0, 
1655314462.204084, 0, 
1655314462.206611, 1, 
1655314462.209785, 1, 
1655314462.216391, 0, 
1655314462.2249894, 0, 
1655314462.2276425, 0, 
1655314462.2303767, 0, 
1655314462.2329905, 0, 
1655314462.2355766, 0, 
1655314462.2385697, 1, 
1655314462.2410917, 1, 
1655314462.2436924, 0, 
1655314462.246123, 0, 
1655314462.2536368, 0, 
1655314462.2561433, 1, 
1655314462.2587898, 0, 
1655314462.2611723, 0, 
1655314462.2635155, 0, 
1655314462.265889, 0, 
1655314462.2682607, 0, 
1655314462.2706308, 0, 
