SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1655308131.2313688, 22.707421875, 26.462153556526246, 863.433285778111, 0.41, -0.16, 10.06, 0.01, 0.01, 0.00, -, -, -, 15:48:47, 
1655308131.290024, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, 0.00, 864.630197078733, 864.256972134111, 24.12688320159912, -, 
1655308131.326833, -, -, -, 0.41, -0.16, 10.06, 0.01, 0.01, 0.01, 864.5587928510532, 864.2292525237403, 24.10946559906006, -, 
1655308131.3639116, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, 0.00, 864.5203938149449, 864.256972134111, 24.12688320159912, -, 
1655308131.400724, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, 0.01, 864.4848201259748, 864.2292525237403, 24.10946559906006, -, 
1655308131.4380841, 22.697265625, 26.53418410533618, 863.4406372372246, 0.41, -0.16, 10.06, 0.02, 0.01, 0.01, -, -, -, -, 
1655308131.4967937, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.02, 0.00, 864.7523291300344, 864.2292525237403, 24.10946559906006, -, 
1655308131.5339441, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, -0.01, 864.6448375139048, 864.3540476602665, 24.12688320159912, -, 
1655308131.5710313, -, -, -, 0.41, -0.16, 10.06, 0.01, 0.01, 0.00, 864.4979194627074, 864.3540476602665, 24.12688320159912, -, 
1655308131.6084077, -, -, -, 0.41, -0.16, 10.06, 0.01, 0.01, 0.00, 864.6059247783168, 864.256972134111, 24.12688320159912, -, 
1655308131.6534302, 22.697265625, 26.333919220438602, 863.5174101977304, 0.41, -0.16, 10.06, 0.02, 0.01, 0.00, -, -, -, 15:48:47, 
1655308131.7134862, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, 0.01, 864.5444092656213, 864.3540476602665, 24.12688320159912, -, 
1655308131.750487, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.02, -0.00, 864.523732861563, 864.256972134111, 24.12688320159912, -, 
1655308131.7877398, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, 0.00, 864.4191950174418, 864.1598966079555, 24.12688320159912, -, 
1655308131.824828, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.02, 0.00, 864.4461642401266, 864.256972134111, 24.12688320159912, -, 
1655308131.8621314, 22.707421875, 26.389126081037347, 863.5027062554423, 0.41, -0.16, 10.06, 0.02, 0.01, 0.00, -, -, -, -, 
1655308131.920591, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, 0.00, 864.5645719702, 864.3540476602665, 24.12688320159912, -, 
1655308131.9577932, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.02, 0.01, 864.4601625509487, 864.2292525237403, 24.10946559906006, -, 
1655308131.994938, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, 0.00, 864.7058393271205, 864.3540476602665, 24.12688320159912, -, 
1655308132.0320725, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, 0.00, 864.7640157931977, 864.2292525237403, 24.10946559906006, -, 
1655308132.076344, 22.697265625, 26.32793059356379, 863.4626917789163, 0.41, -0.16, 10.06, 0.02, 0.01, 0.01, -, -, -, 15:48:48, 
1655308132.1361551, -, -, -, 0.41, -0.16, 10.06, 0.03, 0.01, 0.00, 864.5641866955901, 864.3263246172643, 24.10946559906006, -, 
1655308132.1734133, -, -, -, 0.41, -0.16, 10.06, 0.02, 0.01, -0.00, 864.5039554315941, 864.256972134111, 24.12688320159912, -, 
1655308132.210457, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.01, 0.01, 864.5919264674945, 864.256972134111, 24.12688320159912, -, 
1655308132.2482893, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.02, -0.00, 864.4959930896586, 864.3540476602665, 24.12688320159912, -, 
1655308132.2854295, 22.707421875, 26.572706016489438, 863.4353325973987, 0.37, -0.21, 10.07, 0.03, 0.01, 0.00, -, -, -, -, 
1655308132.3449497, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.01, 0.01, 864.4984331621871, 864.256972134111, 24.12688320159912, -, 
1655308132.3818724, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.02, -0.00, 864.5313099288886, 864.3540476602665, 24.12688320159912, -, 
1655308132.418931, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.02, 0.00, 864.4557961053712, 864.256972134111, 24.12688320159912, -, 
1655308132.456276, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.02, 0.00, 864.4513012349237, 864.256972134111, 24.12688320159912, -, 
1655308132.4996998, 22.707421875, 26.416801003163027, 863.4900509790268, 0.37, -0.21, 10.07, 0.02, 0.01, 0.00, -, -, -, 15:48:48, 
1655308132.5596695, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.01, 0.01, 864.4992037114067, 864.256972134111, 24.12688320159912, -, 
1655308132.59667, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.01, 0.00, 864.5891011203562, 864.1321804302163, 24.10946559906006, -, 
1655308132.633977, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.01, -0.00, 864.418552893092, 864.1598966079555, 24.12688320159912, -, 
1655308132.6710987, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.00, 0.01, 864.4740324369009, 864.256972134111, 24.12688320159912, -, 
1655308132.7089727, 22.7125, 26.633758790427922, 863.4700433475908, 0.37, -0.21, 10.07, 0.01, 0.02, 0.00, -, -, -, -, 
1655308132.767553, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.01, 0.00, 864.443595742728, 864.3540476602665, 24.12688320159912, -, 
1655308132.8106365, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.02, 0.00, 864.479169431698, 864.256972134111, 24.12688320159912, -, 
1655308132.8479438, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.02, 0.00, 864.4672259187947, 864.256972134111, 24.12688320159912, -, 
1655308132.8850167, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.01, -0.00, 864.5536558562561, 864.256972134111, 24.12688320159912, -, 
1655308132.9358995, 22.7125, 26.49482481534285, 863.4900509790268, 0.37, -0.21, 10.07, 0.01, 0.01, 0.01, -, -, -, 15:48:49, 
1655308132.9954767, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.01, 0.00, 864.5564812033945, 864.256972134111, 24.12688320159912, -, 
1655308133.032884, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.01, 0.00, 864.4304964059954, 864.256972134111, 24.12688320159912, -, 
1655308133.0703673, -, -, -, 0.37, -0.21, 10.07, 0.02, 0.01, -0.00, 864.5955223638525, 864.256972134111, 24.12688320159912, -, 
1655308133.10738, -, -, -, 0.37, -0.21, 10.07, 0.01, 0.01, 0.00, 864.5194948408553, 864.256972134111, 24.12688320159912, -, 
1655308133.14472, 22.717578125, 26.37799970968226, 863.5174101977304, 0.37, -0.21, 10.07, 0.03, 0.01, 0.00, -, -, -, -, 
1655308133.2034597, -, -, -, 0.38, -0.22, 10.06, 0.02, 0.01, 0.01, 864.7315243011061, 864.256972134111, 24.12688320159912, -, 
1655308133.2408886, -, -, -, 0.38, -0.22, 10.06, 0.01, 0.01, 0.00, 864.4410272453295, 864.256972134111, 24.12688320159912, -, 
1655308133.2784781, -, -, -, 0.38, -0.22, 10.06, 0.00, 0.02, 0.00, 864.6200515140088, 864.256972134111, 24.12688320159912, -, 
1655308133.3162768, -, -, -, 0.38, -0.22, 10.06, 0.01, 0.01, 0.01, 864.5635445712405, 864.2292525237403, 24.10946559906006, -, 
1655308133.359621, 22.717578125, 26.272154881330177, 863.4700433475908, 0.38, -0.22, 10.06, 0.02, 0.02, 0.00, -, -, -, 15:48:49, 
1655308133.4214718, -, -, -, 0.38, -0.22, 10.06, 0.01, 0.01, 0.00, 864.4501454110944, 864.3540476602665, 24.12688320159912, -, 
