SystemTime, ADC, 
1657761520.103258, 16, 
1657761520.133003, 12, 
1657761520.1656437, 10, 
1657761520.2051754, 11, 
1657761520.2416809, 7, 
1657761520.2728055, 5, 
1657761520.3084028, 10, 
1657761520.3396413, 5, 
1657761520.373887, 5, 
1657761520.400322, 3, 
1657761520.7258134, 4, 
1657761520.7492833, 5, 
1657761520.7818034, 6, 
1657761520.808997, 3, 
1657761520.832694, 5, 
1657761520.85658, 4, 
1657761520.8956656, 10, 
1657761520.9227347, 3, 
1657761520.9590495, 2, 
1657761520.9890275, 0, 
1657761521.0260708, 0, 
1657761521.0563335, 0, 
1657761521.089097, 1, 
1657761521.1291683, 0, 
1657761521.1619275, 0, 
1657761521.1862407, 0, 
1657761521.2121956, 0, 
1657761521.2657087, 0, 
1657761521.2959402, 4, 
1657761521.3287344, 12, 
1657761521.351861, 10, 
1657761521.391663, 4, 
1657761521.4303386, 4, 
1657761521.469527, 5, 
1657761521.4941602, 8, 
1657761521.5340993, 4, 
1657761521.5711143, 5, 
1657761521.5991695, 0, 
1657761521.6272779, 0, 
1657761521.6637797, 0, 
1657761521.6974504, 0, 
1657761521.7340195, 2, 
1657761521.7643635, 1, 
1657761521.8009868, 0, 
1657761521.8328278, 0, 
1657761521.8691359, 0, 
1657761521.899053, 0, 
1657761521.9328585, 0, 
1657761521.964398, 0, 
1657761521.9905403, 2, 
1657761522.034427, 1, 
1657761522.064983, 0, 
1657761522.1015942, 0, 
1657761522.1349502, 1, 
1657761522.1831813, 4, 
1657761522.2430477, 0, 
1657761522.2808769, 0, 
1657761522.311626, 1, 
1657761522.3438065, 0, 
1657761522.375156, 7, 
1657761522.4055877, 4, 
1657761522.442541, 0, 
1657761522.47588, 0, 
1657761522.5187182, 0, 
1657761522.5517251, 1, 
1657761522.58567, 0, 
1657761522.6154706, 1, 
1657761522.6585665, 0, 
1657761522.6916215, 5, 
1657761522.7254026, 2, 
