SystemTime, ADC, 
1654883510.3896778, 6, 
1654883510.4042485, 6, 
1654883510.4159253, 5, 
1654883510.4285243, 2, 
1654883510.440202, 5, 
1654883510.451698, 5, 
1654883510.4634278, 4, 
1654883510.476752, 4, 
1654883510.488081, 5, 
1654883510.5005026, 3, 
1654883510.5105324, 3, 
1654883510.522166, 5, 
1654883510.5336907, 2, 
1654883510.5465407, 2, 
1654883510.5589244, 3, 
1654883510.5709972, 1, 
1654883510.5842931, 3, 
1654883510.5970721, 0, 
1654883510.6092103, 3, 
1654883510.6222317, 3, 
1654883510.6333, 1, 
1654883510.6450067, 1, 
1654883510.6567068, 2, 
1654883510.6686692, 2, 
1654883510.6806366, 0, 
1654883510.6923704, 1, 
1654883510.70843, 2, 
1654883510.720211, 1, 
1654883510.7325284, 1, 
1654883510.7483702, 2, 
1654883510.7557278, 2, 
1654883510.76781, 2, 
1654883510.7807639, 1, 
1654883510.793798, 2, 
1654883510.8058681, 2, 
1654883510.8187935, 1, 
1654883510.831659, 0, 
1654883510.8433652, 0, 
1654883510.8569708, 1, 
1654883510.8711689, 3, 
1654883510.8799376, 0, 
1654883510.8919835, 0, 
1654883510.9044957, 1, 
1654883510.916955, 1, 
1654883510.9286919, 0, 
1654883510.9411108, 0, 
1654883510.9539585, 1, 
1654883510.9657001, 0, 
1654883510.9792051, 1, 
1654883510.9933681, 0, 
1654883511.0008903, 1, 
1654883511.0128684, 0, 
1654883511.0253375, 0, 
1654883511.0376809, 1, 
1654883511.0494366, 1, 
1654883511.0614169, 0, 
1654883511.0738232, 1, 
1654883511.0855455, 0, 
1654883511.099005, 1, 
1654883511.1120684, 0, 
1654883511.120288, 2, 
1654883511.1327982, 0, 
1654883511.1451368, 0, 
1654883511.1575735, 1, 
1654883511.1702743, 0, 
1654883511.187092, 1, 
1654883511.1996226, 0, 
1654883511.2144587, 0, 
1654883511.2288637, 0, 
1654883511.2409241, 1, 
1654883511.2492537, 0, 
1654883511.2668426, 0, 
1654883511.2790725, 0, 
1654883511.2936878, 0, 
1654883511.3080504, 1, 
1654883511.3206308, 0, 
1654883511.3337183, 0, 
1654883511.3483891, 0, 
1654883511.3630443, 0, 
1654883511.3753095, 0, 
1654883511.3878725, 0, 
1654883511.400127, 0, 
1654883511.4122267, 0, 
1654883511.4247038, 0, 
1654883511.437031, 0, 
1654883511.4493268, 0, 
1654883511.4623756, 0, 
1654883511.474907, 1, 
1654883511.487408, 1, 
1654883511.5011423, 0, 
1654883511.5112386, 0, 
1654883511.523221, 1, 
1654883511.5373201, 1, 
1654883511.551814, 0, 
1654883511.5640783, 0, 
