SystemTime, ADC 1 (Vibration), ADC 2 (Battery), 
1657910780.5806935, 467, 1, 
1657910780.5836587, 432, 1, 
1657910780.5858498, 399, 1, 
1657910780.5880418, 368, 1, 
1657910780.590205, 340, 1, 
1657910780.5926363, 313, 1, 
1657910780.59484, 290, 1, 
1657910780.5970504, 268, 1, 
1657910780.599241, 248, 1, 
1657910780.601384, 230, 1, 
1657910780.6111145, 213, 1, 
1657910780.6135144, 197, 1, 
1657910780.616402, 181, 1, 
1657910780.6185408, 170, 1, 
1657910780.6206524, 157, 1, 
1657910780.6227696, 145, 1, 
1657910780.62487, 134, 1, 
1657910780.626983, 124, 1, 
1657910780.6290996, 115, 1, 
1657910780.6312044, 106, 1, 
1657910780.6401708, 99, 1, 
1657910780.6425047, 91, 1, 
1657910780.6479638, 86, 1, 
1657910780.651295, 79, 1, 
1657910780.6536298, 73, 1, 
1657910780.6557817, 68, 1, 
1657910780.6579332, 63, 1, 
1657910780.6600623, 58, 1, 
1657910780.6622849, 53, 1, 
1657910780.6645553, 50, 1, 
1657910780.6720583, 47, 1, 
1657910780.6745403, 43, 1, 
1657910780.6771233, 40, 1, 
1657910780.6795044, 37, 1, 
1657910780.6818478, 35, 1, 
1657910780.684194, 32, 1, 
1657910780.6865346, 30, 1, 
1657910780.6888676, 27, 1, 
1657910780.6911943, 26, 1, 
1657910780.6935356, 24, 1, 
1657910780.7008336, 22, 1, 
1657910780.703282, 20, 1, 
1657910780.705636, 19, 1, 
1657910780.708071, 17, 1, 
1657910780.7104166, 16, 1, 
1657910780.7127578, 15, 1, 
1657910780.7150874, 14, 1, 
1657910780.7174413, 15, 1, 
1657910780.7197857, 12, 1, 
1657910780.7220995, 11, 1, 
1657910780.7297046, 10, 1, 
1657910780.7321925, 10, 1, 
1657910780.7345438, 8, 1, 
1657910780.7368689, 9, 1, 
1657910780.7392008, 8, 1, 
1657910780.7415411, 7, 1, 
1657910780.743895, 7, 1, 
1657910780.7462926, 6, 1, 
1657910780.7489202, 6, 1, 
1657910780.75128, 5, 1, 
1657910780.7585897, 5, 1, 
1657910780.761046, 5, 1, 
1657910780.7634318, 5, 1, 
1657910780.7657762, 4, 1, 
1657910780.768169, 5, 1, 
1657910780.770484, 2, 1, 
1657910780.7733097, 3, 1, 
1657910780.7757642, 3, 1, 
1657910780.7817261, 3, 1, 
1657910780.7849786, 3, 1, 
1657910780.7924576, 1, 1, 
