SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, RTC, 
1654807941.3643248, 23.0953125, 31.391553845787357, 858.3706131016785, 0.38, -0.20, 10.04, 0.03, 0.00, 0.00, 859.2264638267828, 858.5098207684583, 24.54490566253662, 20:52:18, 
1654807941.4678493, 23.10546875, 31.26906261556121, 858.3852289575112, 0.38, -0.20, 10.04, 0.02, 0.01, 0.00, 859.2143918890096, 858.5098207684583, 24.54490566253662, 20:52:18, 
1654807941.5728645, 23.110546875, 31.368805280104993, 858.3597146631795, 0.38, -0.20, 10.04, 0.02, 0.00, 0.00, 859.1332273712152, 858.412662859147, 24.54490566253662, 20:52:18, 
1654807941.6787882, 23.120703125, 31.49129633070486, 858.4494235768566, 0.38, -0.20, 10.04, 0.02, 0.01, 0.00, 859.2360956920274, 858.412662859147, 24.54490566253662, 20:52:18, 
1654807941.782805, 23.120703125, 31.213113711033863, 858.3597146631795, 0.38, -0.20, 10.04, 0.02, 0.02, 0.00, 859.2303165728806, 858.5098207684583, 24.54490566253662, 20:52:18, 
1654807941.8902621, 23.12578125, 31.246476784584907, 858.4019846309071, 0.38, -0.20, 10.04, 0.02, 0.01, -0.00, 859.1662325627867, 858.5098207684583, 24.54490566253662, 20:52:18, 
1654807941.9948606, 23.12578125, 31.279750341754163, 858.367303360314, 0.38, -0.20, 10.04, 0.02, 0.01, -0.01, 859.2778337747538, 858.412662859147, 24.54490566253662, 20:52:18, 
1654807942.1009538, 23.120703125, 31.118583241763723, 858.3323415251781, 0.38, -0.20, 10.04, 0.01, 0.01, 0.00, 859.3021060751703, 858.412662859147, 24.54490566253662, 20:52:18, 
1654807942.2066, 23.1310546875, 31.49104273319592, 858.3746110222595, 0.38, -0.20, 10.04, 0.02, 0.01, 0.00, 859.2691008835988, 858.412662859147, 24.54490566253662, 20:52:18, 
1654807942.3140974, 23.12578125, 31.33544339548269, 858.4019846309071, 0.40, -0.19, 10.10, 0.02, 0.01, 0.00, 859.2639638888016, 858.412662859147, 24.54490566253662, 20:52:18, 
1654807942.4290247, 23.1361328125, 31.413199681145798, 858.3746110222595, 0.40, -0.19, 10.10, 0.02, 0.02, 0.00, 859.322011930009, 858.5373138251505, 24.562323265075683, 20:52:19, 
1654807942.5341382, 23.1412109375, 31.123877519426795, 858.4166004797298, 0.40, -0.19, 10.10, 0.02, 0.01, 0.01, 859.2114381170013, 858.412662859147, 24.54490566253662, 20:52:19, 
1654807942.6390145, 23.1361328125, 31.218584327304157, 858.3198638608166, 0.40, -0.19, 10.10, 0.01, 0.01, 0.00, 859.1473541069073, 858.5098207684583, 24.54490566253662, 20:52:19, 
1654807942.7446222, 23.1310546875, 31.251861526101194, 858.3198638608166, 0.40, -0.19, 10.10, 0.02, 0.01, -0.01, 859.2088696196028, 858.5098207684583, 24.54490566253662, 20:52:19, 
1654807942.8504038, 23.1361328125, 31.318417209841908, 858.4166004797298, 0.40, -0.19, 10.10, 0.01, 0.02, 0.01, 859.1743233295921, 858.412662859147, 24.54490566253662, 20:52:19, 
1654807942.956594, 23.1310546875, 31.46863455700542, 858.3892264275802, 0.40, -0.19, 10.10, 0.02, 0.02, 0.00, 859.2560015468662, 858.412662859147, 24.54490566253662, 20:52:19, 
1654807943.0615187, 23.1361328125, 31.312856580402237, 858.3892264275802, 0.40, -0.19, 10.10, 0.01, 0.01, -0.01, 859.1452993089885, 858.412662859147, 24.54490566253662, 20:52:19, 
