SystemTime, ADC, 
1654800243.5939746, 2, 
1654800243.6082914, 4, 
1654800243.619873, 2, 
1654800243.6313999, 2, 
1654800243.6429925, 2, 
1654800243.6544316, 2, 
1654800243.6658576, 2, 
1654800243.6773152, 2, 
1654800243.6891263, 5, 
1654800243.70092, 1, 
1654800243.7123942, 1, 
1654800243.7239637, 0, 
1654800243.7355707, 1, 
1654800243.7471304, 1, 
1654800243.7624104, 1, 
1654800243.7744396, 2, 
1654800243.7863586, 1, 
1654800243.7991815, 1, 
1654800243.810981, 0, 
1654800243.8229547, 2, 
1654800243.8332596, 1, 
1654800243.8459144, 1, 
1654800243.8595939, 1, 
1654800243.8715098, 1, 
1654800243.8835747, 0, 
1654800243.8951025, 0, 
1654800243.9066286, 1, 
1654800243.9183326, 3, 
1654800243.9299824, 0, 
1654800243.9416044, 1, 
1654800243.951817, 1, 
1654800243.9634993, 0, 
1654800243.9751687, 0, 
1654800243.9868944, 0, 
1654800243.9988763, 0, 
1654800244.0112932, 1, 
1654800244.0234287, 2, 
1654800244.035247, 1, 
1654800244.0474496, 0, 
1654800244.0593257, 1, 
1654800244.0693293, 0, 
1654800244.0812476, 0, 
1654800244.0934055, 0, 
1654800244.1051319, 1, 
1654800244.1182728, 0, 
1654800244.1299984, 0, 
1654800244.1427333, 1, 
1654800244.1544127, 1, 
1654800244.166175, 0, 
1654800244.1778705, 0, 
1654800244.1857047, 0, 
1654800244.1979876, 0, 
1654800244.2103796, 1, 
1654800244.2220044, 0, 
1654800244.233659, 0, 
1654800244.245838, 0, 
1654800244.2576475, 2, 
1654800244.270172, 1, 
1654800244.281936, 0, 
1654800244.2936845, 0, 
1654800244.3036654, 0, 
1654800244.3154354, 0, 
1654800244.3272867, 1, 
1654800244.3396094, 1, 
1654800244.351942, 0, 
1654800244.3636148, 0, 
1654800244.3753471, 1, 
1654800244.3872228, 1, 
1654800244.400104, 0, 
1654800244.4120755, 1, 
1654800244.424953, 1, 
1654800244.4383035, 1, 
1654800244.4500217, 0, 
1654800244.4617932, 1, 
1654800244.4736197, 1, 
1654800244.4854782, 0, 
1654800244.4977162, 0, 
1654800244.5094223, 1, 
1654800244.521872, 2, 
1654800244.5337486, 1, 
1654800244.543022, 1, 
1654800244.5549169, 1, 
1654800244.5671024, 1, 
1654800244.5789087, 1, 
1654800244.5906243, 1, 
1654800244.6024055, 0, 
1654800244.6144133, 0, 
1654800244.6268458, 1, 
1654800244.6391501, 1, 
1654800244.651483, 0, 
1654800244.6656978, 0, 
1654800244.6780832, 0, 
1654800244.690895, 2, 
1654800244.7030349, 0, 
1654800244.7154984, 1, 
1654800244.72774, 1, 
1654800244.7441988, 1, 
1654800244.7561786, 1, 
1654800244.7687125, 1, 
1654800244.780929, 0, 
1654800244.788948, 1, 
1654800244.801237, 0, 
1654800244.8137877, 1, 
1654800244.826347, 1, 
1654800244.838515, 4, 
1654800244.8509092, 0, 
1654800244.863785, 0, 
1654800244.8759308, 2, 
1654800244.8883245, 1, 
1654800244.9003015, 0, 
1654800244.907562, 1, 
1654800244.9206588, 2, 
1654800244.9330688, 2, 
1654800244.9450169, 1, 
1654800244.957437, 1, 
1654800244.969612, 1, 
1654800244.981956, 0, 
1654800244.994171, 1, 
1654800245.0063815, 1, 
1654800245.0185962, 0, 
1654800245.0294366, 0, 
1654800245.0414784, 2, 
1654800245.0538244, 1, 
1654800245.0661755, 0, 
1654800245.0783474, 0, 
1654800245.0917208, 1, 
1654800245.1041946, 1, 
1654800245.1166532, 1, 
1654800245.1285381, 1, 
1654800245.1409771, 1, 
