SystemTime, ADC 1 (Vibration), ADC 2 (Battery), 
1657914757.4543047, 80, 1, 
1657914757.4573011, 73, 1, 
1657914757.459541, 69, 1, 
1657914757.4616485, 63, 1, 
1657914757.4637744, 58, 1, 
1657914757.4661133, 53, 1, 
1657914757.4682834, 49, 1, 
1657914757.4704869, 45, 1, 
1657914757.4726286, 41, 1, 
1657914757.474757, 38, 1, 
1657914757.4861562, 35, 1, 
1657914757.4885356, 34, 1, 
1657914757.4912481, 30, 1, 
1657914757.493362, 28, 1, 
1657914757.4954603, 26, 1, 
1657914757.4975567, 25, 1, 
1657914757.4996526, 22, 1, 
1657914757.5017807, 20, 1, 
1657914757.5038838, 18, 1, 
1657914757.5059857, 16, 1, 
1657914757.513031, 16, 1, 
1657914757.515363, 14, 1, 
1657914757.5177186, 13, 1, 
1657914757.5224884, 12, 1, 
1657914757.5258381, 11, 1, 
1657914757.528189, 10, 1, 
1657914757.530349, 9, 1, 
1657914757.5324671, 8, 1, 
1657914757.534572, 10, 1, 
1657914757.5366497, 7, 1, 
1657914757.5455933, 6, 1, 
1657914757.5481021, 5, 1, 
1657914757.550939, 5, 1, 
1657914757.553484, 5, 1, 
1657914757.5558674, 4, 1, 
1657914757.558278, 4, 1, 
1657914757.560627, 3, 1, 
1657914757.5629635, 3, 1, 
1657914757.565308, 3, 1, 
1657914757.567648, 3, 1, 
1657914757.5750568, 1, 1, 
1657914757.5777643, 2, 1, 
1657914757.580132, 2, 1, 
1657914757.5825117, 0, 1, 
1657914757.5848138, 2, 1, 
1657914757.587158, 1, 1, 
1657914757.5895083, 0, 1, 
1657914757.591802, 1, 1, 
1657914757.594121, 1, 1, 
1657914757.5964339, 1, 1, 
1657914757.603919, 1, 1, 
1657914757.6063929, 0, 1, 
1657914757.608785, 0, 1, 
1657914757.611129, 0, 1, 
1657914757.6134598, 0, 1, 
1657914757.6158035, 0, 1, 
1657914757.618167, 0, 1, 
1657914757.6205258, 0, 1, 
1657914757.6232855, 0, 1, 
1657914757.6258826, 0, 1, 
1657914757.6331487, 0, 1, 
1657914757.6356075, 0, 1, 
1657914757.637963, 0, 1, 
1657914757.6402798, 0, 1, 
1657914757.6426456, 0, 1, 
1657914757.6449773, 0, 1, 
1657914757.6479282, 0, 1, 
1657914757.6503015, 0, 1, 
1657914757.6527393, 0, 1, 
1657914757.6586332, 0, 1, 
1657914757.667237, 0, 1, 
1657914757.669658, 0, 1, 
1657914757.671977, 0, 1, 
1657914757.6742992, 0, 1, 
1657914757.6766534, 0, 1, 
1657914757.6789713, 0, 1, 
1657914757.6813004, 0, 1, 
1657914757.6837676, 1, 1, 
1657914757.6866808, 0, 1, 
1657914757.6890225, 0, 1, 
1657914757.6960874, 0, 1, 
1657914757.6985557, 0, 1, 
1657914757.7009125, 0, 1, 
1657914757.7032123, 0, 1, 
1657914757.70554, 0, 1, 
1657914757.708253, 0, 1, 
1657914757.7108278, 0, 1, 
1657914757.7131474, 0, 1, 
1657914757.7154598, 0, 1, 
1657914757.7178247, 0, 1, 
1657914757.727071, 0, 1, 
1657914757.729521, 0, 1, 
1657914757.732214, 0, 1, 
1657914757.7347832, 0, 1, 
1657914757.7371159, 0, 1, 
1657914757.7394354, 0, 1, 
1657914757.741751, 0, 1, 
1657914757.7440534, 0, 1, 
1657914757.746354, 0, 1, 
1657914757.7487187, 0, 1, 
1657914757.7561014, 0, 1, 
1657914757.7588284, 0, 1, 
1657914757.7611809, 0, 1, 
1657914757.7637997, 0, 1, 
1657914757.7661257, 0, 1, 
1657914757.7685406, 0, 1, 
1657914757.770902, 0, 1, 
1657914757.7733417, 0, 1, 
1657914757.7757654, 0, 1, 
1657914757.7782001, 0, 1, 
1657914757.7855847, 0, 1, 
1657914757.7881744, 0, 1, 
1657914757.7905898, 0, 1, 
1657914757.7930062, 0, 1, 
1657914757.7953897, 0, 1, 
1657914757.7979982, 0, 1, 
1657914757.8004105, 0, 1, 
1657914757.8027318, 0, 1, 
1657914757.8050342, 0, 1, 
1657914757.8073623, 0, 1, 
1657914757.8194232, 0, 1, 
1657914757.8221564, 0, 1, 
1657914757.824565, 0, 1, 
1657914757.8305326, 0, 1, 
1657914757.8337603, 0, 1, 
1657914757.836304, 0, 1, 
1657914757.838689, 0, 1, 
1657914757.8410192, 0, 1, 
1657914757.8433926, 0, 1, 
1657914757.8457031, 0, 1, 
1657914757.8551745, 0, 1, 
1657914757.857845, 0, 1, 
1657914757.8604774, 0, 1, 
1657914757.8628514, 0, 1, 
1657914757.865164, 0, 1, 
1657914757.8674614, 0, 1, 
1657914757.8697634, 0, 1, 
1657914757.872089, 0, 1, 
1657914757.8744147, 0, 1, 
1657914757.8767385, 0, 1, 
1657914757.8839607, 0, 1, 
1657914757.8864067, 0, 1, 
1657914757.8887997, 0, 1, 
1657914757.8911147, 0, 1, 
1657914757.8934093, 0, 1, 
1657914757.8957026, 0, 1, 
1657914757.8980575, 0, 1, 
1657914757.9003506, 0, 1, 
1657914757.9026558, 0, 1, 
1657914757.90495, 0, 1, 
1657914757.9131436, 0, 1, 
1657914757.915591, 0, 1, 
1657914757.9179425, 0, 1, 
1657914757.9202638, 0, 1, 
1657914757.9225862, 0, 1, 
1657914757.9248984, 0, 1, 
1657914757.9272346, 0, 1, 
1657914757.9295375, 0, 1, 
1657914757.9323914, 0, 1, 
1657914757.9347222, 0, 1, 
1657914757.9429505, 0, 1, 
1657914757.9454527, 0, 1, 
1657914757.947804, 0, 1, 
1657914757.9501135, 0, 1, 
1657914757.9524236, 0, 1, 
1657914757.9549444, 0, 1, 
1657914757.9575086, 0, 1, 
1657914757.9600005, 0, 1, 
1657914757.9652836, 0, 1, 
1657914757.9684546, 0, 1, 
1657914757.9762955, 0, 1, 
1657914757.9788053, 0, 1, 
1657914757.9811146, 0, 1, 
1657914757.983455, 0, 1, 
1657914757.985749, 0, 1, 
1657914757.9881275, 0, 1, 
1657914757.9904697, 0, 1, 
1657914757.9930556, 0, 1, 
1657914757.9954102, 0, 1, 
1657914757.9977317, 0, 1, 
1657914758.0080414, 0, 1, 
1657914758.0105147, 0, 1, 
1657914758.0128198, 0, 1, 
1657914758.01515, 0, 1, 
1657914758.0177255, 0, 1, 
1657914758.020087, 0, 1, 
1657914758.0223877, 0, 1, 
1657914758.024697, 0, 1, 
1657914758.0269902, 0, 1, 
1657914758.0293007, 0, 1, 
1657914758.0405798, 0, 1, 
1657914758.043249, 0, 1, 
1657914758.0456445, 0, 1, 
1657914758.0482798, 0, 1, 
1657914758.050729, 0, 1, 
1657914758.053173, 0, 1, 
1657914758.0556154, 1, 1, 
1657914758.058091, 0, 1, 
1657914758.0605402, 0, 1, 
1657914758.0629838, 0, 1, 
1657914758.072123, 0, 1, 
1657914758.075355, 0, 1, 
1657914758.078021, 0, 1, 
1657914758.080596, 0, 1, 
1657914758.0830762, 0, 1, 
1657914758.08592, 0, 1, 
1657914758.0884204, 0, 1, 
1657914758.090918, 0, 1, 
1657914758.093395, 0, 1, 
1657914758.096252, 0, 1, 
1657914758.103849, 0, 1, 
1657914758.1066687, 0, 1, 
1657914758.10978, 0, 1, 
1657914758.1122677, 0, 1, 
1657914758.1147144, 0, 1, 
1657914758.117156, 0, 1, 
1657914758.1196198, 0, 1, 
1657914758.122062, 0, 1, 
1657914758.1245048, 0, 1, 
1657914758.1269565, 0, 1, 
1657914758.1348858, 0, 1, 
1657914758.1375744, 0, 1, 
1657914758.1447742, 0, 1, 
1657914758.1474936, 0, 1, 
1657914758.149884, 0, 1, 
1657914758.1521838, 0, 1, 
1657914758.154513, 0, 1, 
1657914758.1568055, 0, 1, 
1657914758.1590912, 0, 1, 
1657914758.1613727, 0, 1, 
1657914758.1685956, 0, 1, 
1657914758.1715765, 0, 1, 
1657914758.1739688, 0, 1, 
1657914758.1762676, 0, 1, 
1657914758.1785903, 0, 1, 
1657914758.1809027, 0, 1, 
1657914758.1832101, 0, 1, 
1657914758.185523, 0, 1, 
1657914758.1878803, 0, 1, 
1657914758.1901796, 0, 1, 
1657914758.200526, 0, 1, 
1657914758.202972, 0, 1, 
1657914758.2052782, 0, 1, 
1657914758.2076063, 0, 1, 
1657914758.209924, 0, 1, 
1657914758.2122114, 0, 1, 
1657914758.2145112, 0, 1, 
1657914758.2169363, 0, 1, 
1657914758.2197683, 0, 1, 
1657914758.2221055, 0, 1, 
1657914758.2294717, 0, 1, 
1657914758.231928, 0, 1, 
1657914758.2342608, 0, 1, 
