SystemTime, ADC 1 (Vibration), ADC 2, ADC 3, ADC 4, ADC 5, ADC 6, ADC 7, ADC 8, 
1657907645.8524966, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8546557, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.856825, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8591669, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.868104, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8703597, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.872589, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8747437, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8768668, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8791966, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8813133, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8835022, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8856277, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8877788, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8947144, 0, 1, 2, 0, 0, 0, 0, 0, 
1657907645.8969634, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.8990986, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9012222, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9033241, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9054422, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9075646, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9096944, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9119809, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.91425, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907645.9227996, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907645.9259138, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9282937, 0, 1, 2, 0, 0, 0, 0, 0, 
1657907645.9304461, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9325635, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9346924, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9368093, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9389505, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9410777, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9432027, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.950294, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9527133, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.955358, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9582047, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907645.9603229, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9624543, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9645858, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9666986, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9688263, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9709432, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9775035, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9801338, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9824595, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907645.984589, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907645.986721, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.988839, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9909408, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.993056, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.995183, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907645.9973109, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0041273, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0063357, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0084872, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0105922, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0126958, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0148153, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0169296, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0190485, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0211768, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.023273, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0335548, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0357733, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0379202, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0400653, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0421906, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0443, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.046393, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0485477, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0508063, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0531557, 0, 1, 2, 0, 0, 0, 0, 0, 
1657907646.06021, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.0671263, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.069479, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.071578, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0736828, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0758016, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0779326, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0800624, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0821695, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0842988, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.0911076, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.093603, 0, 1, 2, 0, 0, 0, 0, 0, 
1657907646.0957122, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.097803, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.099923, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.102042, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.104171, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.106299, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.108458, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1105502, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.117431, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.119637, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.121742, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1238272, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1259348, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1280732, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1301646, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1322937, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1344118, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1365473, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.143666, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1458676, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1480124, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1501112, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1522083, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1543112, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1564791, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1585903, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1607265, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1633255, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1754744, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1777916, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1802511, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1823466, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1844566, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1866534, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.188873, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1910708, 0, 1, 4, 0, 0, 0, 0, 0, 
1657907646.1931925, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.1953259, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2020087, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2042375, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2063918, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.208615, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2108972, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2132924, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2154312, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2175639, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2196653, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2217822, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.228561, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2307973, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2329106, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2352872, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2375867, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907646.239905, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.245962, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2489746, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.251292, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907646.2534232, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.2602108, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2624414, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2645512, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2667055, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2696373, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2730238, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2753649, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2774725, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2796223, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.281733, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2915907, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2938304, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2961042, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.2986286, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3007758, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3029048, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3050222, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3071473, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3092809, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3114014, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3179286, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3205218, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3227913, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907646.3252769, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3278751, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3303607, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3328488, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3353364, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3378358, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.340328, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.347846, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.350431, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3529406, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3554497, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3579352, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.360418, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3629107, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3653793, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3683443, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3709886, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3817017, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.387126, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3896236, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3920934, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3945646, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.39705, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.3995504, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4020488, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.404566, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4070468, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4162827, 0, 1, 2, 0, 0, 0, 0, 0, 
1657907646.4190202, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4215324, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4241817, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4265234, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.428891, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4312305, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4341524, 0, 1, 2, 0, 0, 0, 0, 0, 
1657907646.4366963, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.4390328, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4495711, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4520352, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4543622, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4570608, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.460304, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4626706, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4650218, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4673436, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4696696, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4720306, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.479127, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4819012, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4852362, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4892488, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4917786, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4942513, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4968102, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.4999924, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.502363, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.504927, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5130084, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5158155, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5186856, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5213115, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5245628, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907646.5267065, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5288105, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5310354, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5331402, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.535286, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5419748, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.544207, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.546896, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5496283, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.555778, 0, 1, 6, 0, 0, 0, 0, 0, 
1657907646.559139, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5615308, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907646.5637667, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5658674, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.568065, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5786183, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5808892, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5829952, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.585719, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907646.5879645, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.5900693, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5922208, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5947983, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5971708, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.5993168, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6107314, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6129296, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6150663, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6171775, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6192877, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.621495, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6236224, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6258316, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6280074, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.630127, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.63846, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6406846, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.642804, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6449366, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.64702, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6491418, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6512825, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.65342, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6560318, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.6583457, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.6650908, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.667307, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6693974, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.671512, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.673618, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6757367, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6780581, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6804698, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6832097, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.6887355, 0, 1, 6, 0, 0, 0, 0, 0, 
1657907646.6973236, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7001667, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7023842, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7045166, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7066772, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.708806, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7109048, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7130194, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7153428, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7180657, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7269363, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7291749, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7313046, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7334154, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7355042, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.737729, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7402515, 0, 1, 4, 0, 0, 0, 0, 0, 
1657907646.7424822, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7446053, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7467322, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7536023, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.755812, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.758058, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7601666, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7622879, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7649856, 0, 1, 2, 0, 0, 0, 0, 0, 
1657907646.767107, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7692313, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7713873, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7735016, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7802382, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7825017, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7846038, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7874262, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.789636, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7918074, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.794353, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.796501, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.7988827, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.801361, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8101585, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8127446, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8151178, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8178983, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8200307, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8221629, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8244145, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8272629, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8297555, 0, 1, 4, 0, 0, 0, 0, 0, 
1657907646.8318846, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8425996, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.8448563, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8469806, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8493192, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8518229, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8546252, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8608277, 0, 1, 5, 0, 0, 0, 0, 0, 
1657907646.8639846, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8663619, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.8687134, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8754263, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.877639, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.87976, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8818612, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8839493, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8860614, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.888328, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8907769, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8929052, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.8950279, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9016664, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9039009, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9060106, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9081528, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9102545, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9127018, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.914934, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9170508, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.919167, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9212987, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9280424, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9302227, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9323318, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9344685, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9368274, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9389555, 0, 1, 4, 0, 0, 0, 0, 0, 
1657907646.9410806, 1, 1, 1, 0, 0, 0, 0, 0, 
1657907646.9432168, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9453256, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9474158, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9545653, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9567847, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9588852, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9612086, 0, 1, 3, 0, 0, 0, 0, 0, 
1657907646.963323, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.965424, 1, 1, 0, 0, 0, 0, 0, 0, 
1657907646.967523, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9696004, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9716995, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9738119, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9805634, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.982767, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9850676, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9873643, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907646.9896107, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.996338, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907646.9987566, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907647.0008903, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907647.0030131, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907647.0051353, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907647.0152907, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907647.017519, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907647.019817, 0, 1, 0, 0, 0, 0, 0, 0, 
1657907647.022294, 0, 1, 4, 0, 0, 0, 0, 0, 
1657907647.0243998, 0, 1, 1, 0, 0, 0, 0, 0, 
1657907647.026522, 0, 1, 0, 0, 0, 0, 0, 0, 
