SystemTime, ADC, 
1654877574.687848, 2, 
1654877574.701574, 2, 
1654877574.7155201, 2, 
1654877574.7270308, 0, 
1654877574.7384994, 1, 
1654877574.7500541, 0, 
1654877574.7617636, 2, 
1654877574.7741838, 1, 
1654877574.78612, 2, 
1654877574.7978427, 2, 
1654877574.8071482, 0, 
1654877574.8192542, 1, 
1654877574.8319263, 1, 
1654877574.8458996, 1, 
1654877574.8582587, 1, 
1654877574.8711326, 0, 
1654877574.8836384, 2, 
1654877574.8956897, 0, 
1654877574.9083602, 0, 
1654877574.9223137, 0, 
1654877574.9355886, 0, 
1654877574.948468, 0, 
1654877574.962244, 1, 
1654877574.9748642, 0, 
1654877574.9886634, 0, 
1654877575.0022779, 0, 
1654877575.0142577, 1, 
1654877575.0269985, 0, 
1654877575.041057, 0, 
1654877575.053492, 0, 
1654877575.0893917, 0, 
1654877575.1018322, 0, 
1654877575.1145282, 0, 
1654877575.1268847, 0, 
1654877575.1415749, 0, 
1654877575.1558106, 0, 
1654877575.167836, 0, 
1654877575.1804452, 0, 
1654877575.1926394, 0, 
1654877575.2049894, 0, 
1654877575.214855, 0, 
1654877575.2320988, 0, 
1654877575.243943, 0, 
1654877575.2566102, 0, 
1654877575.2695851, 0, 
1654877575.2816353, 0, 
1654877575.2959075, 0, 
1654877575.3101707, 0, 
1654877575.3234704, 0, 
1654877575.3358722, 0, 
1654877575.3437717, 0, 
1654877575.3555543, 0, 
1654877575.3674114, 0, 
1654877575.379458, 0, 
1654877575.3937755, 0, 
1654877575.4057364, 0, 
1654877575.4176736, 0, 
1654877575.4293094, 1, 
1654877575.4412305, 0, 
1654877575.4535282, 0, 
1654877575.4617946, 0, 
1654877575.473798, 0, 
1654877575.4858024, 0, 
1654877575.4979663, 0, 
1654877575.5102282, 1, 
1654877575.521902, 0, 
1654877575.535105, 0, 
1654877575.5493577, 0, 
1654877575.5625827, 1, 
1654877575.574636, 0, 
1654877575.5817673, 0, 
1654877575.5936446, 2, 
1654877575.605381, 1, 
1654877575.6182392, 1, 
1654877575.6311655, 2, 
1654877575.64323, 1, 
1654877575.6557803, 0, 
1654877575.6686, 0, 
1654877575.6809618, 3, 
1654877575.6939173, 0, 
1654877575.7027411, 0, 
1654877575.714832, 2, 
1654877575.7265997, 1, 
1654877575.738245, 1, 
1654877575.7498107, 1, 
1654877575.7614026, 3, 
1654877575.7730768, 1, 
1654877575.7847972, 0, 
1654877575.7968817, 2, 
1654877575.808598, 2, 
1654877575.8166208, 0, 
1654877575.828496, 2, 
1654877575.8428502, 2, 
1654877575.8594415, 2, 
1654877575.8720667, 2, 
1654877575.8855538, 1, 
1654877575.897763, 2, 
1654877575.9095368, 1, 
1654877575.9221272, 0, 
1654877575.9363172, 1, 
1654877575.9447005, 2, 
1654877575.956696, 1, 
1654877575.9687223, 1, 
1654877575.9810526, 1, 
1654877575.9927595, 2, 
1654877576.0053337, 0, 
1654877576.0170424, 1, 
1654877576.0294743, 2, 
1654877576.0418804, 1, 
1654877576.053944, 1, 
1654877576.066887, 1, 
1654877576.0795689, 0, 
1654877576.0926757, 0, 
1654877576.1057258, 1, 
1654877576.1180835, 1, 
1654877576.1300719, 2, 
1654877576.14182, 1, 
1654877576.1550007, 0, 
1654877576.169542, 1, 
1654877576.181779, 1, 
1654877576.1880891, 1, 
1654877576.2002864, 2, 
1654877576.212094, 1, 
1654877576.224551, 1, 
1654877576.2365763, 0, 
1654877576.2496362, 2, 
1654877576.2616904, 2, 
1654877576.2735696, 0, 
1654877576.2862046, 0, 
1654877576.2988317, 1, 
1654877576.307091, 0, 
1654877576.3207226, 0, 
1654877576.33529, 1, 
1654877576.3479788, 3, 
1654877576.3603292, 2, 
1654877576.3724608, 0, 
1654877576.3843887, 0, 
1654877576.398948, 1, 
1654877576.413029, 0, 
1654877576.4254434, 1, 
1654877576.4331558, 1, 
1654877576.4453237, 2, 
1654877576.4572682, 0, 
1654877576.4692936, 0, 
1654877576.4813893, 1, 
1654877576.4938023, 1, 
1654877576.5059361, 0, 
1654877576.5191662, 0, 
1654877576.532502, 0, 
1654877576.5444999, 0, 
1654877576.5555995, 1, 
1654877576.570161, 0, 
1654877576.582967, 0, 
1654877576.595112, 0, 
1654877576.6071641, 0, 
1654877576.6194737, 0, 
1654877576.6340063, 0, 
1654877576.6486473, 0, 
1654877576.661505, 0, 
1654877576.6741824, 1, 
1654877576.6832132, 0, 
1654877576.6956046, 0, 
1654877576.7077556, 0, 
1654877576.7252803, 0, 
1654877576.7377608, 0, 
1654877576.7503693, 0, 
1654877576.7623124, 1, 
1654877576.7742865, 1, 
1654877576.7862802, 0, 
1654877576.804754, 0, 
1654877576.8161998, 0, 
1654877576.8286915, 1, 
1654877576.8415651, 1, 
1654877576.8537326, 0, 
1654877576.8681595, 0, 
1654877576.882245, 1, 
1654877576.8943622, 1, 
1654877576.9066381, 1, 
1654877576.91879, 0, 
1654877576.9307415, 0, 
1654877576.945553, 1, 
1654877576.959667, 1, 
1654877576.9725225, 0, 
1654877576.9854317, 0, 
1654877576.998418, 0, 
1654877577.010429, 1, 
1654877577.0238147, 1, 
1654877577.038126, 1, 
1654877577.0514214, 0, 
1654877577.0643356, 1, 
1654877577.072165, 0, 
1654877577.084582, 0, 
1654877577.096788, 0, 
1654877577.1114058, 1, 
1654877577.1259692, 0, 
1654877577.1381102, 0, 
1654877577.150815, 0, 
1654877577.163189, 0, 
1654877577.1751826, 0, 
1654877577.1890829, 0, 
1654877577.2053285, 0, 
1654877577.217582, 0, 
1654877577.2300525, 1, 
1654877577.2425663, 2, 
1654877577.2551224, 0, 
1654877577.2677102, 0, 
1654877577.2816901, 0, 
1654877577.2939265, 1, 
1654877577.3064501, 0, 
1654877577.31906, 0, 
1654877577.3268661, 1, 
1654877577.3391092, 0, 
1654877577.3531444, 0, 
1654877577.3651948, 0, 
1654877577.3773572, 2, 
1654877577.389458, 0, 
1654877577.4014258, 0, 
1654877577.4135807, 1, 
1654877577.4260056, 1, 
1654877577.4388227, 0, 
1654877577.4479644, 1, 
1654877577.4602737, 1, 
1654877577.4724042, 0, 
1654877577.4848077, 0, 
1654877577.4985073, 0, 
1654877577.512928, 0, 
1654877577.5256383, 2, 
1654877577.5378325, 0, 
1654877577.5516875, 0, 
1654877577.5643778, 1, 
1654877577.575465, 1, 
1654877577.5899706, 0, 
1654877577.6023762, 0, 
1654877577.6146324, 0, 
1654877577.626715, 1, 
1654877577.63863, 0, 
1654877577.651647, 0, 
1654877577.6655245, 1, 
1654877577.6776745, 1, 
1654877577.6899216, 1, 
1654877577.6968722, 1, 
1654877577.7085667, 0, 
1654877577.7202187, 0, 
1654877577.7383125, 0, 
1654877577.7503629, 0, 
