SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1657917766.0397565, 24.269140625, 47.41649612598071, 864.0719059067586, 0.53, -0.20, 10.04, 0.04, 0.01, 0.01, 864.8852488704096, 864.3302624775446, 25.764137840270998, 14:42:45,  
1657917766.1123614, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.02, 0.01, -, -, -, -, 
1657917766.1362302, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.1604002, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.01, 0.01, -, -, -, -, 
1657917766.1845238, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.2085803, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.02, 0.01, 864.770822311304, 864.3302624775446, 25.764137840270998, -, 
1657917766.2457767, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.02, 0.02, -, -, -, -, 
1657917766.269834, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.01, 0.01, -, -, -, -, 
1657917766.2938004, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.3178635, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.01, 0.01, -, -, -, -, 
1657917766.3526485, 24.279296875, 47.40004586910877, 864.0243999164326, 0.53, -0.20, 10.04, 0.04, 0.01, 0.01, 864.7392297933018, 864.2328642840288, 25.764137840270998, 14:42:45,  
1657917766.4259107, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.01, 0.02, -, -, -, -, 
1657917766.4498987, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.4739003, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.4980123, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.01, 0.02, -, -, -, -, 
1657917766.5221245, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.02, 864.7568240004817, 864.3302624775446, 25.764137840270998, -, 
1657917766.5596154, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.01, 0.01, -, -, -, -, 
1657917766.5835419, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.6077943, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.01, 0.02, -, -, -, -, 
1657917766.6318095, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.01, 0.01, -, -, -, -, 
1657917766.6598902, 24.27421875, 47.20048136921072, 864.0518261832475, 0.53, -0.20, 10.04, 0.03, 0.00, 0.01, 864.7679969641656, 864.135466090513, 25.764137840270998, 14:42:45,  
1657917766.7331886, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.7572682, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.02, -, -, -, -, 
1657917766.7813268, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.805451, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.02, 0.01, -, -, -, -, 
1657917766.8293502, -, -, -, 0.53, -0.20, 10.04, 0.04, 0.02, 0.01, 864.809735046892, 864.2328642840288, 25.764137840270998, -, 
1657917766.8665833, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.02, 0.01, -, -, -, -, 
1657917766.8906584, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.9149928, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.01, -, -, -, -, 
1657917766.9389663, -, -, -, 0.53, -0.20, 10.04, 0.03, 0.01, 0.02, -, -, -, -, 
1657917766.9686987, 24.27421875, 47.24487250087984, 863.9622017644236, 0.53, -0.20, 10.04, 0.04, 0.01, 0.01, 864.7609335963194, 864.1630895872019, 25.78155544281006, 14:42:45,  
1657917767.04249, -, -, -, 0.54, -0.26, 9.96, 0.03, 0.01, 0.01, -, -, -, -, 
1657917767.0669193, -, -, -, 0.54, -0.26, 9.96, 0.03, 0.02, 0.01, -, -, -, -, 
1657917767.0909064, -, -, -, 0.54, -0.26, 9.96, 0.03, 0.01, 0.01, -, -, -, -, 
1657917767.11525, -, -, -, 0.54, -0.26, 9.96, 0.04, 0.01, 0.01, -, -, -, -, 
1657917767.1393516, -, -, -, 0.54, -0.26, 9.96, 0.04, 0.01, 0.01, 864.6792553790455, 864.2328642840288, 25.764137840270998, -, 
1657917767.1775312, -, -, -, 0.54, -0.26, 9.96, 0.04, 0.01, 0.01, -, -, -, -, 
1657917767.2015529, -, -, -, 0.54, -0.26, 9.96, 0.03, 0.01, 0.02, -, -, -, -, 
1657917767.225749, -, -, -, 0.54, -0.26, 9.96, 0.04, 0.01, 0.01, -, -, -, -, 
1657917767.2497199, -, -, -, 0.54, -0.26, 9.96, 0.03, 0.01, 0.01, -, -, -, -, 
1657917767.2777224, 24.269140625, 47.50011026317189, 863.9969736683016, 0.54, -0.26, 9.96, 0.03, 0.01, 0.01, 864.9227489324285, 864.2328642840288, 25.764137840270998, 14:42:46,  
1657917767.3500397, -, -, -, 0.54, -0.26, 9.96, 0.03, 0.01, 0.01, -, -, -, -, 
1657917767.3780093, -, -, -, 0.54, -0.26, 9.96, 0.04, 0.01, -0.00, -, -, -, -, 
1657917767.4020343, -, -, -, 0.54, -0.26, 9.96, 0.04, 0.01, 0.01, -, -, -, -, 
