SystemTime, ADC, 
1655307488.059738, 0, 
1655307488.072301, 0, 
1655307488.0838537, 0, 
1655307488.095368, 0, 
1655307488.1069813, 0, 
1655307488.1184604, 0, 
1655307488.1310835, 0, 
1655307488.1434553, 0, 
1655307488.155293, 0, 
1655307488.167816, 0, 
1655307488.1801925, 0, 
1655307488.1918635, 0, 
1655307488.2051258, 0, 
1655307488.2185736, 0, 
1655307488.2302551, 0, 
1655307488.2437716, 0, 
1655307488.25732, 0, 
1655307488.269055, 0, 
1655307488.2821765, 0, 
1655307488.2957282, 0, 
1655307488.3061295, 0, 
1655307488.3179364, 0, 
1655307488.3296525, 0, 
1655307488.3412602, 0, 
1655307488.3558536, 0, 
1655307488.3694112, 0, 
1655307488.381186, 1, 
1655307488.3945153, 0, 
1655307488.4081976, 0, 
1655307488.4199514, 0, 
1655307488.531779, 0, 
1655307488.5438273, 0, 
1655307488.5564365, 0, 
1655307488.5689669, 0, 
1655307488.581244, 1, 
1655307488.593146, 0, 
1655307488.6063519, 0, 
1655307488.6189945, 0, 
1655307488.6314545, 2, 
1655307488.6441286, 0, 
1655307488.6537807, 0, 
1655307488.6657462, 1, 
1655307488.6780033, 0, 
1655307488.6944404, 0, 
1655307488.7063093, 0, 
1655307488.7207186, 0, 
1655307488.7345383, 0, 
1655307488.746444, 1, 
1655307488.7594075, 0, 
1655307488.7732463, 0, 
1655307488.7821784, 1, 
1655307488.7942717, 0, 
1655307488.806131, 0, 
1655307488.8179882, 1, 
1655307488.8325415, 1, 
1655307488.8463278, 0, 
1655307488.8582304, 0, 
1655307488.8709888, 0, 
1655307488.884918, 0, 
1655307488.896819, 1, 
1655307488.9053886, 0, 
1655307488.9217122, 0, 
1655307488.9336152, 0, 
1655307488.9485257, 0, 
1655307488.9623337, 0, 
1655307488.9742723, 0, 
1655307488.9871562, 0, 
1655307489.000933, 0, 
1655307489.013088, 1, 
1655307489.025031, 0, 
1655307489.0352888, 0, 
1655307489.0472045, 1, 
1655307489.05904, 0, 
1655307489.0710506, 0, 
1655307489.08353, 0, 
1655307489.0954347, 1, 
1655307489.1080835, 0, 
1655307489.1209893, 0, 
1655307489.1330974, 1, 
1655307489.146449, 1, 
1655307489.1566246, 0, 
1655307489.1685457, 1, 
1655307489.180453, 2, 
1655307489.1965756, 0, 
1655307489.2088537, 0, 
1655307489.2207327, 0, 
1655307489.236995, 0, 
1655307489.2489908, 1, 
1655307489.2609382, 0, 
1655307489.2730064, 0, 
1655307489.2813506, 1, 
1655307489.2936158, 0, 
1655307489.3100011, 0, 
1655307489.3218682, 0, 
1655307489.3366547, 0, 
1655307489.350442, 1, 
1655307489.3622873, 0, 
1655307489.3752973, 0, 
1655307489.389073, 0, 
1655307489.4012618, 0, 
1655307489.4082015, 0, 
1655307489.420257, 0, 
1655307489.4321265, 1, 
1655307489.4439967, 1, 
1655307489.4561996, 0, 
1655307489.468498, 1, 
1655307489.4805472, 3, 
1655307489.492438, 0, 
1655307489.504352, 0, 
1655307489.5163202, 0, 
1655307489.5264416, 0, 
1655307489.53849, 0, 
1655307489.5505455, 2, 
1655307489.562369, 1, 
1655307489.5753295, 0, 
1655307489.5877044, 1, 
1655307489.5995424, 1, 
1655307489.6121707, 1, 
1655307489.6258762, 0, 
1655307489.6378427, 0, 
1655307489.649684, 1, 
1655307489.663633, 1, 
1655307489.67549, 0, 
1655307489.6883957, 0, 
1655307489.7020442, 0, 
1655307489.7149246, 1, 
1655307489.727044, 0, 
1655307489.7396345, 0, 
1655307489.751584, 0, 
1655307489.7640743, 2, 
1655307489.7784574, 1, 
1655307489.7903845, 0, 
1655307489.802839, 1, 
1655307489.8161147, 1, 
1655307489.828013, 1, 
1655307489.8412557, 0, 
1655307489.8547351, 0, 
1655307489.866695, 2, 
1655307489.879057, 1, 
1655307489.8928404, 0, 
1655307489.9038846, 0, 
1655307489.9174812, 0, 
1655307489.9311278, 1, 
1655307489.9431074, 0, 
1655307489.9550037, 0, 
1655307489.9671001, 1, 
1655307489.979029, 1, 
1655307489.9908898, 0, 
1655307490.003077, 1, 
1655307490.016104, 1, 
1655307490.0242074, 0, 
1655307490.0381923, 0, 
