SystemTime, ADC, 
1655756632.060928, 34, 
1655756632.064023, 28, 
1655756632.0663095, 24, 
1655756632.0684712, 20, 
1655756632.0706348, 17, 
1655756632.0731013, 15, 
1655756632.0753675, 13, 
1655756632.0776489, 11, 
1655756632.0799935, 9, 
1655756632.0823314, 7, 
1655756632.0983858, 5, 
1655756632.1006334, 4, 
1655756632.1028247, 5, 
1655756632.1049802, 3, 
1655756632.1071334, 3, 
1655756632.1092749, 3, 
1655756632.111425, 1, 
1655756632.1136034, 1, 
1655756632.1157186, 0, 
1655756632.1178553, 0, 
1655756632.1249254, 0, 
1655756632.1319642, 0, 
1655756632.1343822, 0, 
1655756632.136533, 0, 
1655756632.1386797, 0, 
1655756632.1408255, 0, 
1655756632.1430192, 0, 
1655756632.1451666, 0, 
1655756632.1473, 0, 
1655756632.1494453, 0, 
1655756632.1562073, 0, 
1655756632.1591592, 0, 
1655756632.1615353, 0, 
1655756632.1639135, 0, 
1655756632.1662679, 0, 
1655756632.1686392, 0, 
1655756632.1709797, 0, 
1655756632.1733537, 0, 
1655756632.175719, 0, 
1655756632.1780708, 0, 
1655756632.1857789, 0, 
1655756632.1882539, 0, 
1655756632.1906102, 0, 
1655756632.1930327, 0, 
1655756632.1953938, 0, 
1655756632.1977646, 0, 
1655756632.2001216, 0, 
1655756632.2025077, 0, 
1655756632.2052789, 0, 
1655756632.2078347, 0, 
1655756632.2172983, 0, 
1655756632.219782, 0, 
1655756632.2221622, 0, 
1655756632.2245226, 0, 
1655756632.2268941, 0, 
1655756632.2299297, 0, 
1655756632.232399, 0, 
1655756632.234761, 0, 
1655756632.2371218, 0, 
1655756632.2394798, 0, 
1655756632.264873, 0, 
1655756632.2687883, 0, 
1655756632.2712967, 0, 
1655756632.2738268, 0, 
1655756632.2763603, 0, 
1655756632.2788851, 0, 
1655756632.28138, 0, 
1655756632.283877, 0, 
1655756632.286402, 0, 
1655756632.2889354, 0, 
1655756632.2972734, 0, 
1655756632.299939, 0, 
1655756632.3024914, 0, 
1655756632.3050306, 0, 
1655756632.3075438, 0, 
1655756632.3101041, 0, 
1655756632.3126655, 0, 
1655756632.3156712, 0, 
1655756632.3182075, 0, 
1655756632.3207493, 0, 
1655756632.3281593, 0, 
1655756632.3307638, 0, 
1655756632.333293, 0, 
1655756632.33582, 0, 
1655756632.3385448, 0, 
1655756632.341572, 0, 
1655756632.3440626, 0, 
1655756632.346584, 0, 
1655756632.349083, 0, 
1655756632.3515909, 0, 
1655756632.3590987, 0, 
1655756632.3615878, 0, 
1655756632.3643079, 0, 
