SystemTime, ADC 1 (Vibration), ADC 2 (Battery), 
1657911580.0776525, 371, 1, 
1657911580.0806403, 342, 1, 
1657911580.0828989, 316, 1, 
1657911580.0850115, 291, 1, 
1657911580.087137, 269, 1, 
1657911580.0895774, 250, 1, 
1657911580.09173, 230, 1, 
1657911580.0939639, 213, 1, 
1657911580.096189, 197, 1, 
1657911580.0984547, 182, 1, 
1657911580.1074548, 169, 1, 
1657911580.1096697, 157, 1, 
1657911580.112293, 145, 1, 
1657911580.1145215, 134, 1, 
1657911580.1166472, 124, 1, 
1657911580.118755, 114, 1, 
1657911580.120869, 106, 1, 
1657911580.1229813, 98, 1, 
1657911580.1250978, 90, 1, 
1657911580.1272123, 84, 1, 
1657911580.134595, 78, 1, 
1657911580.1369662, 72, 1, 
1657911580.1392794, 67, 1, 
1657911580.1415951, 61, 1, 
1657911580.147173, 57, 1, 
1657911580.1503596, 53, 1, 
1657911580.152698, 49, 1, 
1657911580.154808, 46, 1, 
1657911580.1569142, 42, 1, 
1657911580.1590319, 38, 1, 
1657911580.165799, 37, 1, 
1657911580.1680772, 35, 1, 
1657911580.1701941, 30, 1, 
1657911580.172302, 28, 1, 
1657911580.175112, 26, 1, 
1657911580.177513, 25, 1, 
1657911580.1798491, 22, 1, 
1657911580.1821826, 21, 1, 
1657911580.1845329, 19, 1, 
1657911580.186907, 18, 1, 
1657911580.1962512, 17, 1, 
1657911580.199318, 15, 1, 
1657911580.2017403, 14, 1, 
1657911580.2040517, 13, 1, 
1657911580.20636, 12, 1, 
1657911580.2087317, 11, 1, 
1657911580.2110703, 12, 1, 
1657911580.2133787, 10, 1, 
1657911580.2157018, 8, 1, 
1657911580.218064, 8, 1, 
1657911580.2253778, 8, 1, 
1657911580.227839, 7, 1, 
1657911580.2301815, 6, 1, 
1657911580.2325027, 5, 1, 
1657911580.2348125, 4, 1, 
1657911580.23713, 5, 1, 
1657911580.2394392, 5, 1, 
1657911580.241797, 4, 1, 
1657911580.244136, 4, 1, 
1657911580.2467418, 3, 1, 
1657911580.2541437, 4, 1, 
1657911580.2565672, 3, 1, 
1657911580.2589707, 3, 1, 
1657911580.2613144, 3, 1, 
1657911580.2636535, 3, 1, 
1657911580.2659955, 2, 1, 
1657911580.2683344, 1, 1, 
1657911580.2712617, 2, 1, 
1657911580.273655, 1, 1, 
1657911580.27965, 1, 1, 
1657911580.2884235, 1, 1, 
1657911580.2909143, 2, 1, 
1657911580.2932494, 3, 1, 
1657911580.2955585, 1, 1, 
1657911580.2979233, 1, 1, 
1657911580.3002377, 0, 1, 
1657911580.302554, 0, 1, 
1657911580.3048658, 0, 1, 
1657911580.307646, 0, 1, 
1657911580.3100417, 1, 1, 
1657911580.317072, 0, 1, 
1657911580.3195276, 1, 1, 
1657911580.3218627, 0, 1, 
1657911580.324217, 1, 1, 
1657911580.326546, 0, 1, 
1657911580.329013, 0, 1, 
1657911580.331968, 0, 1, 
1657911580.3343906, 0, 1, 
1657911580.3367558, 0, 1, 
1657911580.3390925, 0, 1, 
1657911580.3463893, 1, 1, 
1657911580.3488975, 0, 1, 
1657911580.3512313, 1, 1, 
1657911580.3535728, 0, 1, 
1657911580.3564239, 0, 1, 
1657911580.3587987, 0, 1, 
1657911580.361112, 0, 1, 
1657911580.3634603, 0, 1, 
1657911580.3657746, 0, 1, 
1657911580.368105, 0, 1, 
1657911580.3777535, 0, 1, 
1657911580.3806264, 0, 1, 
1657911580.3830087, 0, 1, 
1657911580.3853724, 0, 1, 
1657911580.3878822, 0, 1, 
1657911580.390288, 0, 1, 
1657911580.3926635, 0, 1, 
1657911580.3949735, 0, 1, 
1657911580.397568, 0, 1, 
1657911580.3998735, 0, 1, 
1657911580.4071298, 0, 1, 
1657911580.4098253, 0, 1, 
1657911580.412151, 0, 1, 
1657911580.4144633, 0, 1, 
1657911580.4167945, 0, 1, 
1657911580.4194002, 0, 1, 
1657911580.4220438, 0, 1, 
1657911580.424376, 0, 1, 
1657911580.4267166, 0, 1, 
1657911580.429026, 0, 1, 
1657911580.4361153, 0, 1, 
1657911580.4385743, 0, 1, 
1657911580.4409196, 0, 1, 
1657911580.4436772, 0, 1, 
1657911580.4461095, 1, 1, 
1657911580.4485893, 0, 1, 
1657911580.4549382, 0, 1, 
1657911580.458407, 0, 1, 
1657911580.4608185, 1, 1, 
1657911580.4631288, 0, 1, 
1657911580.470511, 0, 1, 
1657911580.4730108, 0, 1, 
1657911580.4753578, 0, 1, 
1657911580.4777496, 0, 1, 
1657911580.480073, 1, 1, 
1657911580.4829721, 0, 1, 
1657911580.4853373, 0, 1, 
1657911580.4877348, 0, 1, 
1657911580.4900455, 0, 1, 
1657911580.4923596, 0, 1, 
1657911580.5016775, 0, 1, 
1657911580.5041006, 0, 1, 
1657911580.507046, 1, 1, 
1657911580.5094798, 0, 1, 
1657911580.5118024, 0, 1, 
1657911580.5141163, 0, 1, 
1657911580.5164318, 0, 1, 
1657911580.5187752, 0, 1, 
1657911580.5210779, 1, 1, 
1657911580.5233989, 0, 1, 
1657911580.5322206, 0, 1, 
1657911580.5346756, 0, 1, 
1657911580.5370185, 0, 1, 
1657911580.5393393, 0, 1, 
1657911580.5416882, 0, 1, 
1657911580.5440428, 0, 1, 
1657911580.5463667, 0, 1, 
1657911580.5487158, 0, 1, 
1657911580.5510325, 0, 1, 
1657911580.5534508, 0, 1, 
1657911580.56141, 0, 1, 
1657911580.5638638, 0, 1, 
1657911580.5662096, 0, 1, 
1657911580.5685601, 0, 1, 
1657911580.5708709, 0, 1, 
1657911580.5732684, 0, 1, 
1657911580.575621, 0, 1, 
1657911580.57845, 0, 1, 
1657911580.5808575, 0, 1, 
1657911580.5834408, 0, 1, 
1657911580.594412, 0, 1, 
1657911580.596882, 0, 1, 
1657911580.5992122, 0, 1, 
1657911580.6015215, 0, 1, 
1657911580.6038563, 2, 1, 
1657911580.60618, 0, 1, 
1657911580.6085117, 0, 1, 
1657911580.6108234, 0, 1, 
1657911580.6131322, 0, 1, 
1657911580.6159112, 0, 1, 
1657911580.6233253, 0, 1, 
1657911580.6257908, 0, 1, 
1657911580.6281796, 0, 1, 
1657911580.6305034, 0, 1, 
1657911580.6328378, 0, 1, 
1657911580.6351488, 0, 1, 
1657911580.6374962, 0, 1, 
1657911580.6403425, 0, 1, 
1657911580.6426928, 0, 1, 
1657911580.645001, 0, 1, 
1657911580.655466, 0, 1, 
1657911580.657971, 0, 1, 
1657911580.660315, 0, 1, 
1657911580.6627123, 0, 1, 
1657911580.6655588, 0, 1, 
1657911580.6679595, 0, 1, 
1657911580.6702852, 0, 1, 
1657911580.672659, 0, 1, 
1657911580.6749616, 0, 1, 
1657911580.6772912, 0, 1, 
1657911580.6848946, 0, 1, 
1657911580.6875088, 0, 1, 
1657911580.6902645, 0, 1, 
1657911580.6926467, 0, 1, 
1657911580.695124, 0, 1, 
1657911580.6975183, 0, 1, 
1657911580.699851, 0, 1, 
1657911580.7022398, 0, 1, 
1657911580.704851, 0, 1, 
1657911580.707164, 0, 1, 
1657911580.7143276, 0, 1, 
1657911580.7170048, 0, 1, 
1657911580.71934, 0, 1, 
1657911580.7216485, 0, 1, 
1657911580.724075, 1, 1, 
1657911580.7264814, 0, 1, 
1657911580.7291083, 0, 1, 
1657911580.7314215, 0, 1, 
1657911580.7337365, 0, 1, 
1657911580.7360365, 0, 1, 
1657911580.743368, 0, 1, 
1657911580.745787, 0, 1, 
1657911580.7481067, 1, 1, 
1657911580.750902, 0, 1, 
1657911580.7533495, 0, 1, 
1657911580.7557564, 0, 1, 
1657911580.7607317, 0, 1, 
1657911580.7639549, 0, 1, 
1657911580.7665076, 0, 1, 
1657911580.768918, 0, 1, 
1657911580.7761803, 0, 1, 
1657911580.7786744, 0, 1, 
1657911580.7810066, 0, 1, 
1657911580.7833786, 0, 1, 
1657911580.7857153, 3, 1, 
1657911580.7880712, 0, 1, 
1657911580.7909195, 0, 1, 
1657911580.7932494, 0, 1, 
1657911580.7955701, 0, 1, 
1657911580.7980096, 0, 1, 
1657911580.8072417, 0, 1, 
1657911580.809696, 0, 1, 
1657911580.8120096, 0, 1, 
1657911580.8146155, 0, 1, 
1657911580.8169682, 0, 1, 
1657911580.8193128, 0, 1, 
1657911580.8216515, 0, 1, 
1657911580.8239844, 0, 1, 
1657911580.826351, 0, 1, 
1657911580.8286977, 0, 1, 
1657911580.8361943, 0, 1, 
1657911580.8391585, 0, 1, 
1657911580.8414922, 0, 1, 
1657911580.843805, 0, 1, 
1657911580.8461149, 0, 1, 
1657911580.8484912, 0, 1, 
1657911580.8508291, 0, 1, 
1657911580.853145, 0, 1, 
1657911580.8554509, 0, 1, 
1657911580.857791, 0, 1, 
1657911580.8658078, 0, 1, 
1657911580.8683054, 0, 1, 
1657911580.8706532, 0, 1, 
1657911580.8730054, 0, 1, 
1657911580.875329, 0, 1, 
1657911580.877665, 0, 1, 
1657911580.8799853, 0, 1, 
1657911580.8822927, 0, 1, 
1657911580.8847735, 0, 1, 
1657911580.8874328, 0, 1, 
1657911580.8954313, 0, 1, 
1657911580.8987277, 0, 1, 
1657911580.9013941, 0, 1, 
1657911580.9037457, 0, 1, 
1657911580.906073, 0, 1, 
1657911580.9084215, 0, 1, 
1657911580.9107363, 0, 1, 
1657911580.9130516, 0, 1, 
1657911580.9153628, 0, 1, 
1657911580.9177282, 0, 1, 
1657911580.924971, 0, 1, 
1657911580.9274068, 0, 1, 
1657911580.929756, 0, 1, 
1657911580.932065, 0, 1, 
1657911580.934385, 0, 1, 
1657911580.936706, 0, 1, 
1657911580.939006, 0, 1, 
1657911580.9413235, 0, 1, 
1657911580.9436324, 0, 1, 
1657911580.9459333, 0, 1, 
1657911580.9535623, 0, 1, 
1657911580.9559808, 0, 1, 
1657911580.958353, 0, 1, 
1657911580.9607675, 0, 1, 
1657911580.963118, 1, 1, 
1657911580.9654493, 0, 1, 
1657911580.9678183, 0, 1, 
1657911580.9701974, 0, 1, 
1657911580.972978, 0, 1, 
1657911580.9753904, 0, 1, 
1657911580.9894233, 0, 1, 
1657911580.9918811, 0, 1, 
1657911580.99423, 0, 1, 
1657911580.9969022, 0, 1, 
1657911580.9992695, 0, 1, 
1657911581.0020726, 0, 1, 
1657911581.0043948, 0, 1, 
1657911581.0067017, 0, 1, 
1657911581.0091343, 0, 1, 
1657911581.0116153, 0, 1, 
1657911581.0204031, 0, 1, 
1657911581.0232887, 0, 1, 
1657911581.0257566, 0, 1, 
1657911581.0282025, 0, 1, 
1657911581.030617, 0, 1, 
1657911581.0329304, 0, 1, 
1657911581.0354252, 0, 1, 
1657911581.0378172, 0, 1, 
1657911581.0401323, 0, 1, 
1657911581.042421, 0, 1, 
1657911581.0496538, 0, 1, 
1657911581.052093, 0, 1, 
1657911581.054421, 0, 1, 
1657911581.0569046, 0, 1, 
1657911581.0595396, 0, 1, 
1657911581.0620043, 0, 1, 
1657911581.0644183, 0, 1, 
1657911581.0703697, 0, 1, 
1657911581.073725, 0, 1, 
1657911581.0761375, 0, 1, 
1657911581.083901, 0, 1, 
1657911581.086512, 0, 1, 
1657911581.0890014, 0, 1, 
1657911581.0914633, 0, 1, 
1657911581.0939498, 0, 1, 
1657911581.0964339, 0, 1, 
1657911581.0996275, 0, 1, 
1657911581.1021059, 0, 1, 
1657911581.1045635, 0, 1, 
1657911581.1070218, 0, 1, 
1657911581.1166875, 0, 1, 
1657911581.1192827, 0, 1, 
1657911581.1224372, 0, 1, 
1657911581.125287, 0, 1, 
1657911581.1277955, 0, 1, 
1657911581.1303082, 0, 1, 
1657911581.1327705, 0, 1, 
1657911581.1352339, 0, 1, 
1657911581.1377203, 0, 1, 
1657911581.1401894, 0, 1, 
1657911581.147819, 8, 1, 
1657911581.150474, 0, 1, 
1657911581.152935, 0, 1, 
1657911581.155404, 0, 1, 
1657911581.1579168, 0, 1, 
1657911581.1604378, 0, 1, 
1657911581.1628926, 0, 1, 
1657911581.1653614, 0, 1, 
1657911581.167825, 0, 1, 
1657911581.1702776, 0, 1, 
1657911581.1787145, 0, 1, 
1657911581.1811967, 0, 1, 
1657911581.1837516, 0, 1, 
1657911581.1861286, 0, 1, 
1657911581.1885161, 0, 1, 
1657911581.1917584, 0, 1, 
1657911581.1941574, 0, 1, 
1657911581.1967127, 0, 1, 
1657911581.199166, 0, 1, 
1657911581.2049413, 0, 1, 
1657911581.2137551, 0, 1, 
1657911581.2162068, 0, 1, 
1657911581.2185564, 0, 1, 
1657911581.220884, 0, 1, 
1657911581.2231884, 0, 1, 
1657911581.2255023, 0, 1, 
1657911581.227864, 0, 1, 
1657911581.2302392, 0, 1, 
1657911581.232808, 0, 1, 
1657911581.2351875, 0, 1, 
1657911581.2456837, 0, 1, 
1657911581.2481155, 0, 1, 
1657911581.250482, 0, 1, 
1657911581.2527962, 0, 1, 
1657911581.2551124, 0, 1, 
1657911581.2579114, 0, 1, 
1657911581.2602296, 0, 1, 
1657911581.2625382, 0, 1, 
1657911581.264885, 0, 1, 
1657911581.2671916, 0, 1, 
1657911581.274528, 0, 1, 
1657911581.276914, 0, 1, 
1657911581.2795012, 0, 1, 
1657911581.2823005, 0, 1, 
1657911581.2846823, 0, 1, 
1657911581.287046, 0, 1, 
1657911581.2893636, 0, 1, 
1657911581.291735, 0, 1, 
1657911581.2949042, 0, 1, 
1657911581.2979162, 0, 1, 
1657911581.3052428, 0, 1, 
1657911581.3077302, 0, 1, 
1657911581.3104355, 0, 1, 
1657911581.3127608, 0, 1, 
1657911581.3150823, 0, 1, 
1657911581.31743, 0, 1, 
1657911581.31987, 0, 1, 
1657911581.3222973, 0, 1, 
1657911581.3246005, 0, 1, 
1657911581.3269138, 0, 1, 
1657911581.3340056, 0, 1, 
1657911581.3364503, 0, 1, 
1657911581.3388345, 0, 1, 
1657911581.3412154, 0, 1, 
1657911581.343739, 0, 1, 
1657911581.346074, 0, 1, 
1657911581.3484015, 0, 1, 
1657911581.3507125, 0, 1, 
1657911581.3530178, 0, 1, 
1657911581.3553426, 0, 1, 
1657911581.3625567, 0, 1, 
1657911581.3649936, 0, 0, 
1657911581.367803, 0, 1, 
1657911581.3701792, 0, 1, 
1657911581.3725815, 0, 1, 
1657911581.378704, 0, 1, 
1657911581.3821793, 0, 1, 
1657911581.3845053, 0, 1, 
1657911581.386818, 0, 1, 
1657911581.389178, 0, 1, 
1657911581.3988218, 0, 1, 
1657911581.4037445, 0, 1, 
1657911581.4063475, 0, 1, 
1657911581.4088218, 1, 1, 
1657911581.4111395, 0, 1, 
1657911581.413469, 0, 1, 
1657911581.4157803, 0, 1, 
1657911581.4181085, 0, 1, 
1657911581.4204268, 0, 1, 
1657911581.4227357, 0, 1, 
1657911581.4298596, 0, 1, 
1657911581.4324985, 0, 1, 
1657911581.4348261, 0, 1, 
1657911581.437131, 0, 1, 
1657911581.439453, 0, 1, 
1657911581.4417624, 0, 1, 
1657911581.4440804, 0, 1, 
1657911581.4463873, 0, 1, 
1657911581.4486947, 0, 1, 
1657911581.4510124, 0, 1, 
1657911581.458487, 0, 1, 
1657911581.460922, 0, 1, 
1657911581.4632342, 0, 1, 
1657911581.465562, 0, 1, 
1657911581.4679196, 0, 1, 
1657911581.4702291, 0, 1, 
1657911581.4725287, 0, 1, 
1657911581.4748406, 0, 1, 
1657911581.4776263, 0, 1, 
1657911581.48022, 0, 1, 
1657911581.4882936, 0, 1, 
1657911581.4908042, 0, 1, 
1657911581.4931562, 0, 1, 
1657911581.495502, 0, 1, 
1657911581.4979174, 0, 1, 
1657911581.5003374, 0, 1, 
1657911581.5029502, 0, 1, 
1657911581.5080745, 0, 1, 
1657911581.5152264, 0, 1, 
1657911581.518783, 0, 1, 
1657911581.5259163, 0, 1, 
1657911581.5284326, 0, 1, 
1657911581.5308092, 0, 1, 
1657911581.5331695, 0, 1, 
1657911581.535546, 0, 1, 
1657911581.5379338, 0, 1, 
1657911581.540402, 0, 1, 
1657911581.543141, 0, 1, 
1657911581.545496, 0, 1, 
1657911581.547901, 0, 1, 
1657911581.5572507, 0, 1, 
1657911581.5596807, 0, 1, 
1657911581.5620172, 0, 1, 
1657911581.5645008, 0, 1, 
1657911581.5673149, 0, 1, 
1657911581.5696845, 0, 1, 
1657911581.5720458, 0, 1, 
1657911581.5744085, 0, 1, 
1657911581.576752, 0, 1, 
1657911581.5790746, 0, 1, 
1657911581.5868096, 0, 1, 
1657911581.589599, 0, 1, 
1657911581.5921004, 1, 1, 
1657911581.594653, 0, 1, 
1657911581.597194, 0, 1, 
1657911581.5997388, 0, 1, 
1657911581.6022844, 0, 1, 
1657911581.6048253, 0, 1, 
1657911581.6073606, 0, 1, 
1657911581.6099043, 0, 1, 
1657911581.6213741, 0, 1, 
1657911581.624087, 0, 1, 
1657911581.6268952, 0, 1, 
1657911581.6295705, 0, 1, 
1657911581.6322777, 0, 1, 
1657911581.6349113, 0, 1, 
1657911581.63764, 0, 1, 
1657911581.6403382, 0, 1, 
1657911581.642896, 0, 1, 
1657911581.645488, 0, 1, 
1657911581.6536865, 0, 1, 
1657911581.6563454, 0, 1, 
1657911581.659319, 0, 1, 
1657911581.6618927, 0, 1, 
1657911581.6644394, 0, 1, 
1657911581.666985, 0, 1, 
1657911581.6695287, 0, 1, 
1657911581.672069, 0, 1, 
1657911581.6746078, 0, 1, 
1657911581.6771393, 0, 1, 
1657911581.686547, 0, 1, 
1657911581.6924174, 0, 1, 
1657911581.6969326, 0, 1, 
1657911581.6998148, 0, 1, 
1657911581.7023578, 0, 1, 
1657911581.7048995, 0, 1, 
1657911581.7074406, 0, 1, 
1657911581.7099793, 0, 1, 
1657911581.7125242, 0, 1, 
1657911581.715067, 0, 1, 
1657911581.7229788, 0, 1, 
1657911581.725625, 0, 1, 
1657911581.7282043, 0, 1, 
1657911581.7307456, 0, 1, 
1657911581.7332795, 0, 1, 
1657911581.7358181, 0, 1, 
1657911581.7383687, 0, 1, 
1657911581.7409015, 0, 1, 
1657911581.743438, 0, 1, 
1657911581.746719, 0, 1, 
1657911581.7541907, 0, 1, 
1657911581.756844, 0, 1, 
1657911581.7593925, 0, 1, 
1657911581.7619429, 0, 1, 
1657911581.76448, 0, 1, 
1657911581.7670817, 0, 1, 
1657911581.7702346, 0, 1, 
1657911581.7727816, 0, 1, 
1657911581.7753212, 0, 1, 
1657911581.7779639, 0, 1, 
1657911581.7854218, 0, 1, 
1657911581.7881854, 0, 1, 
1657911581.7909207, 0, 1, 
1657911581.7939928, 0, 1, 
1657911581.7965486, 0, 1, 
1657911581.799134, 0, 1, 
1657911581.8016775, 0, 1, 
1657911581.804218, 0, 1, 
1657911581.8067515, 0, 1, 
1657911581.8092895, 0, 1, 
1657911581.8168216, 0, 1, 
1657911581.8195858, 0, 1, 
1657911581.8222725, 0, 1, 
1657911581.8312144, 0, 1, 
1657911581.8341677, 0, 1, 
1657911581.836925, 0, 1, 
1657911581.839469, 0, 1, 
1657911581.8420112, 0, 1, 
1657911581.8445494, 0, 1, 
1657911581.8470857, 0, 1, 
1657911581.8550227, 0, 1, 
1657911581.8577735, 0, 1, 
1657911581.8603206, 0, 1, 
1657911581.8628633, 0, 1, 
1657911581.8653927, 0, 1, 
1657911581.8679698, 0, 1, 
1657911581.87051, 0, 1, 
1657911581.8730443, 0, 1, 
1657911581.8755827, 0, 1, 
1657911581.8787756, 0, 1, 
1657911581.8896062, 0, 1, 
1657911581.8922718, 0, 1, 
1657911581.8948207, 0, 1, 
1657911581.897361, 0, 1, 
1657911581.8998961, 0, 1, 
1657911581.9040513, 0, 1, 
1657911581.906657, 0, 1, 
1657911581.9091964, 0, 1, 
1657911581.9117393, 0, 1, 
1657911581.914284, 0, 1, 
1657911581.9221144, 0, 1, 
1657911581.9249883, 0, 1, 
1657911581.9279757, 0, 1, 
1657911581.930545, 0, 1, 
1657911581.933085, 0, 1, 
1657911581.9356377, 0, 1, 
1657911581.939214, 0, 1, 
1657911581.9434993, 0, 1, 
1657911581.9460974, 0, 1, 
1657911581.9489973, 0, 1, 
1657911581.9567688, 0, 1, 
1657911581.9597948, 0, 1, 
1657911581.9623537, 0, 1, 
1657911581.964898, 0, 1, 
1657911581.9674497, 0, 1, 
1657911581.970329, 0, 1, 
1657911581.9729009, 0, 1, 
1657911581.9754426, 0, 1, 
1657911581.9780307, 0, 1, 
1657911581.980617, 0, 1, 
1657911581.9891975, 0, 1, 
1657911581.9919465, 0, 1, 
1657911581.995104, 0, 1, 
1657911581.997845, 0, 1, 
1657911582.0036197, 0, 1, 
1657911582.008319, 0, 1, 
1657911582.0112088, 0, 1, 
1657911582.0137503, 0, 1, 
1657911582.0162892, 0, 1, 
1657911582.0188742, 0, 1, 
1657911582.026216, 0, 1, 
1657911582.0289228, 0, 1, 
