SystemTime, ADC 1 (Vibration), ADC 2 (Battery), 
1657917766.0403972, 10, 1, 
1657917766.0433526, 11, 1, 
1657917766.0455158, 10, 1, 
1657917766.047615, 9, 1, 
1657917766.04975, 8, 1, 
1657917766.0520623, 7, 1, 
1657917766.0542147, 7, 1, 
1657917766.0564094, 6, 1, 
1657917766.0585651, 5, 1, 
1657917766.0607982, 3, 1, 
1657917766.0700283, 4, 1, 
1657917766.0722332, 3, 1, 
1657917766.0749865, 2, 1, 
1657917766.0772033, 5, 1, 
1657917766.079328, 3, 1, 
1657917766.0814376, 3, 1, 
1657917766.0835514, 1, 1, 
1657917766.0856571, 2, 1, 
1657917766.0877793, 1, 1, 
1657917766.0898907, 1, 1, 
1657917766.0966973, 0, 1, 
1657917766.099175, 1, 1, 
1657917766.1015594, 1, 1, 
1657917766.1038444, 3, 1, 
1657917766.1095076, 2, 1, 
1657917766.1126907, 1, 1, 
1657917766.1149905, 0, 1, 
1657917766.1171238, 0, 1, 
1657917766.1192439, 0, 1, 
1657917766.1213777, 0, 1, 
1657917766.1300707, 0, 1, 
1657917766.1323934, 0, 1, 
1657917766.1347234, 0, 1, 
1657917766.1377368, 0, 1, 
1657917766.1401367, 0, 1, 
1657917766.1424878, 1, 1, 
1657917766.1448424, 0, 1, 
1657917766.147195, 0, 1, 
1657917766.1495368, 0, 1, 
1657917766.1518803, 0, 1, 
1657917766.1594274, 0, 1, 
1657917766.162382, 0, 1, 
1657917766.1647525, 0, 1, 
1657917766.167062, 0, 1, 
1657917766.169475, 0, 1, 
1657917766.1718245, 0, 1, 
1657917766.1741798, 0, 1, 
1657917766.176572, 0, 1, 
1657917766.1789734, 0, 1, 
1657917766.1813283, 0, 1, 
1657917766.188781, 0, 1, 
1657917766.1913161, 0, 1, 
1657917766.1936533, 0, 1, 
1657917766.1959755, 0, 1, 
1657917766.1984065, 0, 1, 
1657917766.2007189, 0, 1, 
1657917766.2030625, 0, 1, 
1657917766.2054167, 0, 1, 
1657917766.2077632, 0, 1, 
1657917766.2105937, 0, 1, 
1657917766.217934, 0, 1, 
1657917766.2203856, 0, 1, 
1657917766.222738, 0, 1, 
1657917766.2250526, 0, 1, 
1657917766.227429, 0, 1, 
1657917766.2297418, 0, 1, 
1657917766.232218, 0, 1, 
1657917766.234997, 0, 1, 
1657917766.2374084, 0, 1, 
1657917766.2428637, 0, 1, 
1657917766.251765, 0, 1, 
1657917766.2542355, 0, 1, 
1657917766.2565875, 0, 1, 
1657917766.2590473, 0, 1, 
1657917766.261363, 0, 1, 
1657917766.2636864, 0, 1, 
1657917766.2660136, 0, 1, 
1657917766.2683969, 0, 1, 
1657917766.2712827, 0, 1, 
1657917766.273709, 0, 1, 
1657917766.2809014, 0, 1, 
1657917766.2834017, 0, 1, 
1657917766.285737, 0, 1, 
1657917766.288162, 0, 1, 
1657917766.2904963, 1, 1, 
1657917766.2928257, 0, 1, 
1657917766.295412, 0, 1, 
1657917766.2977967, 0, 1, 
1657917766.3001084, 0, 1, 
1657917766.3024948, 0, 1, 
1657917766.3120253, 0, 1, 
1657917766.3144813, 0, 1, 
1657917766.3168337, 0, 1, 
1657917766.3194866, 0, 1, 
1657917766.321858, 0, 1, 
1657917766.3242037, 1, 1, 
1657917766.3265393, 0, 1, 
1657917766.328923, 0, 1, 
1657917766.3312633, 0, 1, 
1657917766.3336437, 0, 1, 
1657917766.3406317, 0, 1, 
1657917766.3434997, 0, 1, 
1657917766.3459089, 0, 1, 
1657917766.348309, 0, 1, 
1657917766.35066, 0, 1, 
1657917766.3529983, 0, 1, 
1657917766.3557131, 0, 1, 
1657917766.358167, 0, 1, 
1657917766.360583, 0, 1, 
1657917766.3629467, 0, 1, 
1657917766.3704977, 0, 1, 
1657917766.3730507, 0, 1, 
1657917766.3754861, 0, 1, 
1657917766.3781946, 0, 1, 
1657917766.3805428, 0, 1, 
1657917766.3829405, 0, 1, 
1657917766.385281, 0, 1, 
1657917766.3878713, 2, 1, 
1657917766.390524, 0, 1, 
1657917766.3928788, 0, 1, 
1657917766.4001088, 0, 1, 
1657917766.4025638, 0, 1, 
1657917766.4048798, 0, 1, 
1657917766.4072068, 0, 1, 
1657917766.4095268, 0, 1, 
1657917766.4123774, 0, 1, 
1657917766.414829, 0, 1, 
1657917766.4172168, 0, 1, 
1657917766.4231873, 0, 1, 
1657917766.426681, 0, 1, 
1657917766.436379, 0, 1, 
1657917766.438891, 0, 1, 
1657917766.4412348, 0, 1, 
1657917766.4435766, 0, 1, 
1657917766.445888, 0, 1, 
1657917766.4483306, 0, 1, 
1657917766.451198, 0, 1, 
1657917766.4536257, 0, 1, 
1657917766.4559464, 0, 1, 
1657917766.4583561, 0, 1, 
1657917766.4654272, 0, 1, 
1657917766.4680035, 0, 1, 
1657917766.470367, 0, 1, 
1657917766.4728782, 0, 1, 
1657917766.4755175, 0, 1, 
1657917766.4778922, 0, 1, 
1657917766.4802282, 0, 1, 
1657917766.4826267, 0, 1, 
1657917766.4849584, 0, 1, 
1657917766.4872904, 0, 1, 
1657917766.4943845, 0, 1, 
1657917766.496989, 0, 1, 
1657917766.4996436, 0, 1, 
1657917766.5020132, 0, 1, 
1657917766.5043538, 0, 1, 
1657917766.5066965, 0, 1, 
1657917766.5090492, 0, 1, 
1657917766.5114045, 0, 1, 
1657917766.5137658, 0, 1, 
1657917766.5160887, 0, 1, 
1657917766.5242891, 0, 1, 
1657917766.5267415, 0, 1, 
1657917766.5290732, 0, 1, 
1657917766.5314188, 0, 1, 
1657917766.5337753, 0, 1, 
1657917766.5361433, 0, 1, 
1657917766.538486, 0, 1, 
1657917766.5407977, 0, 1, 
