SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1655307488.058885, 22.70234375, 26.484118976360186, 863.4553402376291, 0.41, -0.22, 10.00, 0.01, 0.01, 0.00, 864.548518861459, 864.3263246172643, 24.10946559906006, 15:38:4, 
1655307488.1323667, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.02, 0.00, 864.5269434833111, 864.2015329133696, 24.092047996520996, 15:38:4, 
1655307488.1706882, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.00, 0.01, 864.573304861355, 864.3263246172643, 24.10946559906006, 15:38:4, 
1655307488.2094889, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.02, 0.00, 864.491498219211, 864.2986015742622, 24.092047996520996, 15:38:4, 
1655307488.2482545, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.02, 0.00, 864.5775428820626, 864.2292525237403, 24.10946559906006, 15:38:4, 
1655307488.2866452, 22.7125, 26.43933489089611, 863.4626917789163, 0.41, -0.22, 10.00, 0.02, 0.01, -0.00, 864.5043407062038, 864.3263246172643, 24.10946559906006, 15:38:4, 
1655307488.3603354, -, -, -, 0.41, -0.22, 10.00, 0.03, 0.01, 0.00, 864.5465924884102, 864.2292525237403, 24.10946559906006, 15:38:4, 
1655307488.3989177, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.01, -0.00, 864.4819947788363, 864.2015329133696, 24.092047996520996, 15:38:4, 
1655307488.4375653, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.02, 0.00, 864.486489649284, 864.3263246172643, 24.10946559906006, 15:38:4, 
1655307488.475887, -, -, -, 0.41, -0.22, 10.00, 0.01, 0.01, 0.00, 864.4403851209798, 864.3263246172643, 24.10946559906006, 15:38:4, 
1655307488.5339763, 22.717578125, 26.472432508651252, 863.4773949436511, 0.41, -0.22, 10.00, 0.01, 0.01, 0.00, 864.5987329856008, 864.2292525237403, 24.10946559906006, 15:38:4, 
1655307488.6075778, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.01, 0.00, 861.7075038889171, 864.3263246172643, 24.10946559906006, 15:38:4, 
1655307488.6470046, -, -, -, 0.41, -0.22, 10.00, 0.01, 0.01, 0.00, 864.4766009342994, 864.2292525237403, 24.10946559906006, 15:38:4, 
1655307488.6866572, -, -, -, 0.41, -0.22, 10.00, 0.01, 0.01, 0.00, 864.4841780016252, 864.3263246172643, 24.10946559906006, 15:38:4, 
1655307488.725232, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.00, 0.00, 864.523732861563, 864.2292525237403, 24.10946559906006, 15:38:4, 
1655307488.7638896, 22.717578125, 26.394265910974244, 863.4626917789163, 0.41, -0.22, 10.00, 0.02, 0.02, 0.01, 864.5107619497002, 864.2292525237403, 24.10946559906006, 15:38:4, 
1655307488.8370228, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.02, 0.01, 864.4538697323222, 864.2292525237403, 24.10946559906006, 15:38:4, 
1655307488.8753972, -, -, -, 0.41, -0.22, 10.00, 0.02, 0.01, 0.01, 864.5532705816463, 864.3263246172643, 24.10946559906006, 15:38:4, 
1655307488.9144106, -, -, -, 0.41, -0.22, 10.00, 0.01, 0.01, 0.00, 856.1176830004416, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307488.9530435, -, -, -, 0.41, -0.22, 10.00, 0.01, 0.01, 0.00, 864.4758303850798, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307488.9977086, 22.717578125, 26.527923531341955, 863.5174101977304, 0.41, -0.21, 10.07, 0.02, 0.01, -0.00, 864.491498219211, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.0722072, -, -, -, 0.41, -0.21, 10.07, 0.03, 0.02, 0.00, 864.5233475869532, 864.3263246172643, 24.10946559906006, 15:38:5, 
1655307489.1110675, -, -, -, 0.41, -0.21, 10.07, 0.01, 0.01, 0.00, 864.4992037114067, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.151014, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.01, 0.00, 864.4768577840392, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.190354, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.01, 0.01, 864.4500169862245, 864.3263246172643, 24.10946559906006, 15:38:5, 
1655307489.2290936, 22.717578125, 26.477715284445782, 863.4923809742685, 0.41, -0.21, 10.07, 0.01, 0.01, 0.00, 864.4588783022494, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.3024616, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.02, 0.01, 864.4450084162972, 864.3263246172643, 24.10946559906006, 15:38:5, 
1655307489.3411396, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.01, 0.00, 864.569837389867, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.3797717, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.01, 0.01, 864.4778851829986, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.4188857, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.01, 0.00, 864.4337070277436, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.4652581, 22.717578125, 26.555738816221403, 863.4500353185811, 0.41, -0.21, 10.07, 0.02, 0.02, 0.00, 864.4687670172339, 864.3263246172643, 24.10946559906006, 15:38:5, 
1655307489.5380902, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.01, 0.00, 864.5171831931966, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.5764706, -, -, -, 0.41, -0.21, 10.07, 0.01, 0.01, 0.01, 864.6499745087019, 864.3263246172643, 24.10946559906006, 15:38:5, 
1655307489.6151452, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.00, 0.00, 864.4726197633317, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.6542008, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.02, 0.01, 864.5045975559436, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.6929958, 22.727734375, 26.177431683726738, 863.4773949436511, 0.41, -0.21, 10.07, 0.02, 0.02, 0.00, 864.5087071517813, 864.3263246172643, 24.10946559906006, 15:38:5, 
1655307489.7670462, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.01, 0.00, 864.6642296692639, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.8056524, -, -, -, 0.41, -0.21, 10.07, 0.01, 0.02, 0.00, 864.5902569441855, 864.2292525237403, 24.10946559906006, 15:38:5, 
1655307489.8442311, -, -, -, 0.41, -0.21, 10.07, 0.02, 0.02, 0.00, 864.4394861468903, 864.3263246172643, 24.10946559906006, 15:38:5, 
1655307489.8831038, -, -, -, 0.41, -0.21, 10.07, 0.01, 0.01, 0.01, 864.4275426339871, 864.1321804302163, 24.10946559906006, 15:38:5, 
1655307489.928117, 22.72265625, 26.282854523216162, 863.5321142495724, 0.41, -0.21, 10.07, 0.03, 0.01, 0.00, 864.415213846474, 864.2292525237403, 24.10946559906006, 15:38:6, 
1655307490.0028508, -, -, -, 0.41, -0.21, 10.07, 0.01, 0.01, -0.01, 864.4469347893462, 864.1321804302163, 24.10946559906006, 15:38:6, 
1655307490.0430522, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, 0.00, 864.3747600124468, 864.2015329133696, 24.092047996520996, 15:38:6, 
1655307490.0816326, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, -0.00, 864.4450084162972, 864.2292525237403, 24.10946559906006, 15:38:6, 
1655307490.1202533, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, 0.00, 864.463373172697, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.1588552, 22.717578125, 26.349758751290445, 863.4300268919951, 0.41, -0.21, 10.02, 0.02, 0.01, 0.00, 864.4694091415835, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.2341497, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.02, 0.01, 864.4907276699914, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.2726514, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, 0.01, 864.5179537424161, 864.2292525237403, 24.10946559906006, 15:38:6, 
1655307490.3118825, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, 0.00, 864.5175684678064, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.3504891, -, -, -, 0.41, -0.21, 10.02, 0.01, 0.01, 0.00, 864.4130306236852, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.3952045, 22.717578125, 26.511234252525583, 863.4773949436511, 0.41, -0.21, 10.02, 0.01, 0.01, 0.01, 864.4500169862245, 864.2292525237403, 24.10946559906006, 15:38:6, 
1655307490.4690106, -, -, -, 0.41, -0.21, 10.02, 0.01, 0.01, 0.02, 864.5960360633322, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.5080738, -, -, -, 0.41, -0.21, 10.02, 0.01, 0.01, 0.00, 864.5300256801894, 864.2292525237403, 24.10946559906006, 15:38:6, 
1655307490.5475724, -, -, -, 0.41, -0.21, 10.02, 0.01, 0.01, 0.01, 864.5387585713445, 864.2292525237403, 24.10946559906006, 15:38:6, 
1655307490.5864549, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, -0.01, 864.5702226644768, 864.1321804302163, 24.10946559906006, 15:38:6, 
1655307490.6291432, 22.717578125, 26.361027101934347, 863.4773949436511, 0.41, -0.21, 10.02, 0.02, 0.01, 0.00, 864.4252309863283, 864.2292525237403, 24.10946559906006, 15:38:6, 
1655307490.7026753, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, 0.00, 864.3556247068275, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.7418432, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, 0.00, 864.4994605611465, 864.2015329133696, 24.092047996520996, 15:38:6, 
1655307490.780952, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, 0.00, 864.4661985198353, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.8193355, -, -, -, 0.41, -0.21, 10.02, 0.01, 0.01, 0.00, 864.5364469236857, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.8645234, 22.727734375, 26.25517912638954, 863.4700433475908, 0.41, -0.21, 10.02, 0.03, 0.01, 0.00, 864.5884589960066, 864.3263246172643, 24.10946559906006, 15:38:6, 
1655307490.9380004, -, -, -, 0.41, -0.21, 10.02, 0.01, 0.01, -0.00, 864.4876454731132, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307490.9769824, -, -, -, 0.41, -0.21, 10.02, 0.02, 0.01, 0.01, 864.3992891626029, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.0158405, -, -, -, 0.41, -0.19, 10.07, 0.01, 0.01, 0.00, 864.4959930896586, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.0544338, -, -, -, 0.41, -0.19, 10.07, 0.01, 0.01, -0.00, 864.4870033487637, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.0930862, 22.717578125, 26.30525101618706, 863.4923809742685, 0.41, -0.19, 10.07, 0.02, 0.01, 0.00, 864.4403851209798, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.167628, -, -, -, 0.41, -0.19, 10.07, 0.01, 0.01, -0.00, 864.4785273073484, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.2086928, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.02, -0.00, 864.4796831311777, 864.3263246172643, 24.10946559906006, 15:38:7, 
1655307491.2474594, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, 0.01, 864.5526284572967, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.2860649, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, -0.01, 864.502285908285, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.3340993, 22.727734375, 26.472292287278645, 863.4773949436511, 0.41, -0.19, 10.07, 0.01, 0.01, 0.01, 864.4510443851839, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.4071462, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, 0.00, 864.4921403435608, 864.3540476602665, 24.12688320159912, 15:38:7, 
1655307491.4463522, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, 0.01, 864.459648851469, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.485033, -, -, -, 0.41, -0.19, 10.07, 0.01, 0.02, -0.00, 864.6902999178592, 864.3263246172643, 24.10946559906006, 15:38:7, 
1655307491.5238423, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, 0.00, 864.4807105301371, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.5621643, 22.72265625, 26.44989905139521, 863.5668262191996, 0.41, -0.19, 10.07, 0.02, 0.01, 0.00, 864.5613613484518, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.6402843, -, -, -, 0.41, -0.19, 10.07, 0.01, 0.01, 0.00, 864.5564812033945, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.6791215, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, 0.01, 864.5880737213968, 864.3263246172643, 24.10946559906006, 15:38:7, 
1655307491.71796, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, 0.00, 864.3852908517808, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.7568092, -, -, -, 0.41, -0.19, 10.07, 0.01, 0.01, 0.00, 864.5162842191072, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.804352, 22.727734375, 26.288560467172932, 863.4650208971142, 0.41, -0.19, 10.07, 0.02, 0.02, 0.01, 864.5336215765474, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.877331, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, -0.01, 864.6142723948619, 864.2292525237403, 24.10946559906006, 15:38:7, 
1655307491.9158325, -, -, -, 0.41, -0.19, 10.07, 0.01, 0.01, 0.00, 864.5374743226452, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307491.9544122, -, -, -, 0.41, -0.19, 10.07, 0.02, 0.01, 0.01, 864.4093063024573, 864.2015329133696, 24.092047996520996, 15:38:8, 
1655307491.9930067, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.01, 0.01, 864.425873110678, 864.3263246172643, 24.10946559906006, 15:38:8, 
1655307492.0316353, 22.72265625, 26.46073942394432, 863.4847465670948, 0.36, -0.24, 10.03, 0.01, 0.02, 0.00, 864.4328080536541, 864.1321804302163, 24.10946559906006, 15:38:8, 
1655307492.1045084, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.01, 0.00, 864.4627310483472, 864.3263246172643, 24.10946559906006, 15:38:8, 
1655307492.1433918, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.00, 0.00, 864.4362755251422, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.1818192, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.02, 0.00, 864.6030994311783, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.2212973, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.00, 0.00, 864.4636300224367, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.271756, 22.72265625, 26.338631871460183, 863.5121064325358, 0.36, -0.24, 10.03, 0.02, 0.01, 0.00, 864.585890498608, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.3479133, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.02, -0.00, 864.4252309863283, 864.3263246172643, 24.10946559906006, 15:38:8, 
1655307492.3865905, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.01, 0.00, 864.4943235663494, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.4251263, -, -, -, 0.36, -0.24, 10.03, 0.01, 0.01, 0.00, 864.5559675039148, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.4635403, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.01, -0.00, 864.4379450484512, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.5024369, 22.72265625, 26.461025571588234, 863.4847465670948, 0.36, -0.24, 10.03, 0.02, 0.01, -0.00, 864.5613613484518, 864.3263246172643, 24.10946559906006, 15:38:8, 
1655307492.5760376, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.01, 0.00, 864.4493748618747, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.6146486, -, -, -, 0.36, -0.24, 10.03, 0.01, 0.01, 0.00, 864.4528423333628, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.6538312, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.00, 0.00, 864.642911140856, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.6922917, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.01, 0.00, 864.5618750479315, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.7387033, 22.717578125, 26.288560467172932, 863.5121064325358, 0.36, -0.24, 10.03, 0.01, 0.01, 0.00, 864.4397429966302, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.8104959, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.01, 0.00, 864.6330224258714, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.8490703, -, -, -, 0.36, -0.24, 10.03, 0.03, 0.01, 0.00, 864.5572517526141, 864.3263246172643, 24.10946559906006, 15:38:8, 
1655307492.8878918, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.01, 0.01, 864.5551969546952, 864.2292525237403, 24.10946559906006, 15:38:8, 
1655307492.9262729, -, -, -, 0.36, -0.24, 10.03, 0.02, 0.02, 0.00, 864.4265152350276, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307492.9670856, 22.717578125, 26.50010802169437, 863.4376608385543, 0.35, -0.21, 10.02, 0.02, 0.01, 0.00, 864.509349276131, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.040764, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.01, 0.01, 864.4977910378376, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.0791056, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.01, 0.01, 864.4665837944451, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.1178856, -, -, -, 0.35, -0.21, 10.02, 0.03, 0.01, 0.00, 864.4302395562555, 864.3263246172643, 24.10946559906006, 15:38:9, 
1655307493.156478, -, -, -, 0.35, -0.21, 10.02, 0.01, 0.01, 0.00, 864.4281847583367, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.20221, 22.7328125, 26.499968109049487, 863.4997326535274, 0.35, -0.21, 10.02, 0.01, 0.01, -0.00, 864.49342459226, 864.1321804302163, 24.10946559906006, 15:38:9, 
1655307493.2762334, -, -, -, 0.35, -0.21, 10.02, 0.01, 0.01, 0.01, 864.6725772858092, 864.3263246172643, 24.10946559906006, 15:38:9, 
1655307493.3163424, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.02, 0.01, 864.4895718461622, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.3550153, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.01, 0.00, 864.5677825919481, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.3933842, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.02, 0.01, 864.6059247783168, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.4321973, 22.727734375, 26.227361095152776, 863.4923809742685, 0.35, -0.21, 10.02, 0.02, 0.01, -0.00, 864.5065239289927, 864.3263246172643, 24.10946559906006, 15:38:9, 
1655307493.5060213, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.01, 0.00, 864.4817379290965, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.5443945, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.01, 0.01, 864.5686815660376, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.583055, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.01, 0.00, 864.505881804643, 864.3263246172643, 24.10946559906006, 15:38:9, 
1655307493.6221695, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.01, 0.00, 864.4203508412711, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.6693392, 22.727734375, 26.39982926547553, 863.4376608385543, 0.35, -0.21, 10.02, 0.02, 0.02, 0.01, 864.4275426339871, 864.3263246172643, 24.10946559906006, 15:38:9, 
1655307493.7422733, -, -, -, 0.35, -0.21, 10.02, 0.01, 0.01, -0.00, 864.5406849443934, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.7812374, -, -, -, 0.35, -0.21, 10.02, 0.03, 0.01, 0.01, 864.4803252555274, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.8197672, -, -, -, 0.35, -0.21, 10.02, 0.01, 0.02, 0.00, 864.4211213904906, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.8586826, -, -, -, 0.35, -0.21, 10.02, 0.02, 0.01, 0.01, 864.4217635148403, 864.2292525237403, 24.10946559906006, 15:38:9, 
1655307493.897679, 22.727734375, 26.40525160425611, 863.4923809742685, 0.35, -0.21, 10.02, 0.02, 0.02, 0.00, 864.4921403435608, 864.3263246172643, 24.10946559906006, 15:38:10, 
1655307493.9707494, -, -, -, 0.36, -0.22, 10.02, 0.03, 0.01, 0.00, 864.4936814419999, 864.3263246172643, 24.10946559906006, 15:38:10, 
1655307494.0094998, -, -, -, 0.36, -0.22, 10.02, 0.01, 0.02, 0.00, 864.4306248308653, 864.256972134111, 24.12688320159912, 15:38:10, 
1655307494.048096, -, -, -, 0.36, -0.22, 10.02, 0.01, 0.02, 0.00, 864.4959930896586, 864.2292525237403, 24.10946559906006, 15:38:10, 
1655307494.08687, -, -, -, 0.36, -0.22, 10.02, 0.02, 0.02, 0.00, 864.6332792756112, 864.2292525237403, 24.10946559906006, 15:38:10, 
1655307494.1321223, 22.72265625, 26.410955947505308, 863.4773949436511, 0.36, -0.22, 10.02, 0.02, 0.01, 0.00, 864.5282277320104, 864.2292525237403, 24.10946559906006, 15:38:10, 
1655307494.2055774, -, -, -, 0.36, -0.22, 10.02, 0.02, 0.01, 0.00, 864.4841780016252, 864.2292525237403, 24.10946559906006, 15:38:10, 
1655307494.2443285, -, -, -, 0.36, -0.22, 10.02, 0.02, 0.01, 0.01, 861.396587278822, 864.3263246172643, 24.10946559906006, 15:38:10, 
1655307494.2832317, -, -, -, 0.36, -0.22, 10.02, 0.02, 0.02, 0.00, 864.3569089555267, 864.2292525237403, 24.10946559906006, 15:38:10, 
1655307494.3221953, -, -, -, 0.36, -0.22, 10.02, 0.02, 0.01, 0.01, 864.4605478255585, 864.3263246172643, 24.10946559906006, 15:38:10, 
1655307494.360908, 22.727734375, 26.388702547482026, 863.4847465670948, 0.36, -0.22, 10.02, 0.02, 0.02, 0.01, 859.1752223036817, 864.2292525237403, 24.10946559906006, 15:38:10, 
1655307494.4359527, -, -, -, 0.36, -0.22, 10.02, 0.02, 0.02, 0.00, 864.5214212139043, 864.1321804302163, 24.10946559906006, 15:38:10, 
1655307494.47458, -, -, -, 0.36, -0.22, 10.02, 0.01, 0.02, 0.00, 864.4902139705117, 864.3263246172643, 24.10946559906006, 15:38:10, 
1655307494.5134346, -, -, -, 0.36, -0.22, 10.02, 0.02, 0.01, 0.00, 864.4809673798769, 864.3263246172643, 24.10946559906006, 15:38:10, 
1655307494.5522847, -, -, -, 0.36, -0.22, 10.02, 0.02, 0.02, 0.00, 864.4014723853918, 864.2292525237403, 24.10946559906006, 15:38:10, 
