SystemTime, ADC, 
1657761457.6437757, 576, 
1657761457.6651082, 538, 
1657761457.6837282, 488, 
1657761457.702464, 444, 
1657761457.7273772, 429, 
1657761457.7536323, 386, 
1657761457.782618, 367, 
1657761457.812032, 333, 
1657761457.8406527, 313, 
1657761457.8760564, 284, 
1657761457.906423, 277, 
1657761457.9389257, 242, 
1657761457.9682527, 226, 
1657761458.0003934, 209, 
1657761458.0244915, 199, 
1657761458.0506706, 183, 
1657761458.089885, 173, 
1657761458.1149445, 160, 
1657761458.151168, 147, 
1657761458.179167, 131, 
1657761458.222254, 124, 
1657761458.2527893, 110, 
1657761458.289229, 111, 
1657761458.322255, 101, 
1657761458.3486707, 95, 
1657761458.381661, 89, 
1657761458.406325, 74, 
1657761458.431548, 64, 
1657761458.4711788, 73, 
1657761458.5045774, 73, 
1657761458.5373085, 75, 
1657761458.5673265, 69, 
1657761458.6003027, 59, 
1657761458.6331618, 54, 
1657761458.662612, 48, 
1657761458.6925447, 43, 
1657761458.7247624, 43, 
1657761458.7493212, 41, 
1657761458.788846, 40, 
1657761458.8276517, 36, 
1657761458.8513346, 32, 
1657761458.8870726, 28, 
1657761458.9339247, 25, 
1657761458.9676886, 17, 
1657761458.9973526, 14, 
1657761459.0308657, 24, 
1657761459.074234, 18, 
1657761459.107354, 18, 
1657761459.131902, 16, 
1657761459.1698112, 13, 
1657761459.2137089, 13, 
1657761459.2420402, 18, 
1657761459.2820587, 13, 
1657761459.3257947, 9, 
1657761459.3593535, 12, 
1657761459.3894396, 11, 
1657761459.4233754, 5, 
1657761459.461813, 7, 
1657761459.491541, 10, 
1657761459.515768, 8, 
1657761459.5418444, 7, 
1657761459.6015003, 1, 
1657761459.631104, 6, 
1657761459.6609519, 4, 
1657761459.703629, 5, 
1657761459.744574, 8, 
1657761459.783213, 6, 
1657761459.8102095, 6, 
1657761459.8467064, 8, 
1657761459.8849213, 9, 
1657761459.9094932, 9, 
1657761459.9343016, 5, 
1657761459.9752657, 2, 
1657761460.0214298, 2, 
1657761460.0548072, 9, 
1657761460.0948527, 0, 
1657761460.1356885, 0, 
1657761460.1684818, 2, 
1657761460.200961, 5, 
1657761460.2301092, 3, 
1657761460.2743068, 4, 
1657761460.3206959, 0, 
1657761460.3543506, 0, 
1657761460.3909488, 1, 
1657761460.424137, 0, 
1657761460.4539719, 4, 
1657761460.4845297, 4, 
1657761460.5096908, 0, 
