SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, MSPressure, MSTemp, RTC, 
1657910780.5799956, 22.9421875, 51.50479200463343, 864.807910215352, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.02, 0.01, 865.6555412402362, 864.9501997478283, 24.440400047302248, 12:46:19, 
1657910780.6523614, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910780.6762292, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.02, -, -, -, -, 
1657910780.7000656, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.02, 0.02, -, -, -, -, 
1657910780.72408, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.02, 0.02, -, -, -, -, 
1657910780.7480123, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, 865.634479561568, 865.0473370613507, 24.440400047302248, -, 
1657910780.7846553, -, -, -, 0.55, -0.16, 10.02, 0.04, 0.01, 0.02, -, -, -, -, 
1657910780.808778, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910780.8326778, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.02, 0.00, -, -, -, -, 
1657910780.8566651, -, -, -, 0.55, -0.16, 10.02, 0.04, 0.01, 0.01, -, -, -, -, 
1657910780.8863468, 22.947265625, 51.68727103665065, 864.767891595332, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, 865.6274161937221, 864.9501997478283, 24.440400047302248, 12:46:19, 
1657910780.9590352, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.00, 0.01, -, -, -, -, 
1657910780.9829543, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.007004, -, -, -, 0.55, -0.16, 10.02, 0.04, 0.01, 0.01, -, -, -, -, 
1657910781.0309255, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.02, -, -, -, -, 
1657910781.0549657, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.02, 0.01, 865.6696679759283, 865.0473370613507, 24.440400047302248, -, 
1657910781.091802, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.1158402, -, -, -, 0.55, -0.16, 10.02, 0.04, 0.02, 0.01, -, -, -, -, 
1657910781.1397767, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.02, 0.02, -, -, -, -, 
1657910781.1637645, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.02, 0.00, -, -, -, -, 
1657910781.1920383, 22.95234375, 51.59886794243137, 864.815271227487, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, 865.6852073851896, 865.0473370613507, 24.440400047302248, 12:46:20, 
1657910781.2641428, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.2880526, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.3120651, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.3359854, -, -, -, 0.55, -0.16, 10.02, 0.04, 0.02, 0.02, -, -, -, -, 
1657910781.3600295, -, -, -, 0.55, -0.16, 10.02, 0.04, 0.01, 0.01, 865.5824674892474, 865.0473370613507, 24.440400047302248, -, 
1657910781.3967721, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.02, -, -, -, -, 
1657910781.4207878, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.4445648, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.4686146, -, -, -, 0.55, -0.16, 10.02, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.4994557, 22.947265625, 51.449393491801224, 864.8026227667929, -, -, -, 0.55, -0.16, 10.02, 0.04, 0.01, 0.01, 865.641671354284, 864.9501997478283, 24.440400047302248, 12:46:20, 
1657910781.5732048, -, -, -, 0.54, -0.20, 10.01, 0.02, 0.02, 0.01, -, -, -, -, 
1657910781.597204, -, -, -, 0.54, -0.20, 10.01, 0.02, 0.01, 0.02, -, -, -, -, 
1657910781.621218, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.6451032, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.6691246, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.01, 865.6118767844608, 865.0473370613507, 24.440400047302248, -, 
1657910781.7061863, -, -, -, 0.54, -0.20, 10.01, 0.04, 0.01, 0.01, -, -, -, -, 
1657910781.730398, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.7543666, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.00, 0.01, -, -, -, -, 
1657910781.7785213, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.01, -, -, -, -, 
1657910781.809415, 22.947265625, 51.36694240276537, 864.8026227667929, -, -, -, 0.54, -0.20, 10.01, 0.04, 0.02, 0.01, 865.6525874682279, 865.0473370613507, 24.440400047302248, 12:46:20, 
1657910781.8821387, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.00, -, -, -, -, 
1657910781.9062917, -, -, -, 0.54, -0.20, 10.01, 0.04, 0.02, 0.01, -, -, -, -, 
1657910781.9339182, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.02, -, -, -, -, 
1657910781.9579408, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657910781.9819381, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.01, 865.6058408155742, 865.0473370613507, 24.440400047302248, -, 
1657910782.0187404, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.01, -, -, -, -, 
1657910782.045791, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.01, -, -, -, -, 
1657910782.0696573, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.0936635, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.1230738, 22.95234375, 51.39980862467714, 864.8099836390667, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.00, 865.6197107015264, 865.0473370613507, 24.440400047302248, 12:46:21, 
1657910782.1976964, -, -, -, 0.54, -0.20, 10.01, 0.04, 0.01, 0.01, -, -, -, -, 
1657910782.221876, -, -, -, 0.54, -0.20, 10.01, 0.04, 0.01, 0.00, -, -, -, -, 
1657910782.2459936, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.02, -, -, -, -, 
1657910782.2699578, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.01, -, -, -, -, 
1657910782.2940073, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, 865.6140600072496, 865.0473370613507, 24.440400047302248, -, 
1657910782.3309314, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.3549361, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.02, -, -, -, -, 
1657910782.3788903, -, -, -, 0.54, -0.20, 10.01, 0.04, 0.01, 0.01, -, -, -, -, 
1657910782.4035413, -, -, -, 0.54, -0.20, 10.01, 0.04, 0.01, 0.02, -, -, -, -, 
1657910782.434755, 22.95234375, 51.59916030015488, 864.8026227667929, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.02, 0.02, 865.6213802248354, 865.0473370613507, 24.440400047302248, 12:46:21, 
1657910782.5091329, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.00, 0.01, -, -, -, -, 
1657910782.5332546, -, -, -, 0.54, -0.20, 10.01, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.5578754, -, -, -, 0.57, -0.22, 10.10, 0.04, 0.01, 0.01, -, -, -, -, 
1657910782.5818398, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.02, 0.00, -, -, -, -, 
1657910782.6057374, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.02, 865.5914572301423, 864.9501997478283, 24.440400047302248, -, 
1657910782.6423678, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.02, 0.01, -, -, -, -, 
1657910782.6664274, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.6902826, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.7141607, -, -, -, 0.57, -0.22, 10.10, 0.04, 0.01, 0.02, -, -, -, -, 
1657910782.74417, 22.95234375, 51.4387758232587, 864.8026227667929, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.02, 0.01, 865.5694965773846, 864.9224732721946, 24.422982444763182, 12:46:21, 
1657910782.8214478, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.02, -, -, -, -, 
1657910782.8454025, -, -, -, 0.57, -0.22, 10.10, 0.04, 0.02, 0.01, -, -, -, -, 
1657910782.8692303, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.8932385, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.917035, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, 865.7282297166154, 864.9224732721946, 24.422982444763182, -, 
1657910782.9540255, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910782.9781842, -, -, -, 0.57, -0.22, 10.10, 0.04, 0.02, 0.01, -, -, -, -, 
1657910783.0024102, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.02, -, -, -, -, 
1657910783.0262852, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910783.0568817, 22.95234375, 51.47178445798357, 864.7952619218323, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, 865.6777587427338, 864.9501997478283, 24.440400047302248, 12:46:22, 
1657910783.1322935, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910783.1562123, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910783.1803236, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910783.2044039, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.01, 0.01, -, -, -, -, 
1657910783.2281482, -, -, -, 0.57, -0.22, 10.10, 0.03, 0.02, 0.01, 865.540472556781, 865.0473370613507, 24.440400047302248, -, 
