SystemTime, ADC, 
1657760779.4447134, 11, 
1657760779.4860055, 9, 
1657760779.519555, 7, 
1657760779.5535066, 6, 
1657760779.5805826, 6, 
1657760779.609396, 5, 
1657760779.639187, 5, 
1657760779.6683588, 5, 
1657760779.695937, 4, 
1657760779.7197902, 4, 
1657760779.7520103, 3, 
1657760779.7831037, 2, 
1657760779.8090289, 2, 
1657760779.8367004, 3, 
1657760779.8678257, 2, 
1657760779.893459, 2, 
1657760779.9212012, 2, 
1657760779.9524975, 0, 
1657760779.9780388, 1, 
1657760780.0057132, 0, 
1657760780.0375476, 0, 
1657760780.0632777, 0, 
1657760780.091504, 0, 
1657760780.1227734, 1, 
1657760780.148428, 0, 
1657760780.176219, 0, 
1657760780.2073982, 0, 
1657760780.2328773, 0, 
1657760780.2606983, 1, 
1657760780.2921722, 0, 
1657760780.3175967, 0, 
1657760780.3454604, 0, 
1657760780.3766599, 0, 
1657760780.4024935, 0, 
1657760780.4305608, 0, 
1657760780.4629655, 0, 
1657760780.488897, 0, 
1657760780.5166574, 0, 
1657760780.5476003, 0, 
1657760780.5739717, 0, 
1657760780.615171, 0, 
1657760780.6493208, 0, 
1657760780.691158, 0, 
1657760780.734943, 0, 
1657760780.7609975, 0, 
1657760780.7883465, 0, 
1657760780.8241286, 0, 
1657760780.8514779, 0, 
1657760780.8849325, 1, 
1657760780.914427, 0, 
1657760780.9432976, 0, 
1657760780.9728239, 0, 
1657760781.005766, 0, 
1657760781.0341036, 0, 
1657760781.06828, 0, 
1657760781.0936642, 0, 
1657760781.1458168, 0, 
1657760781.1709588, 1, 
1657760781.1997428, 0, 
1657760781.2304542, 0, 
